bmi_<20,bmi_20-25,bmi_25-30,bmi_30+
PIP4P1,RNASE6,AC015914.1,USP17L20
AC093525.4,SPATA16,AL117381.1,USP17L21
AC025031.3,AL133355.1,LINC00924,USP17L24
TMC5,AC008147.2,AC110809.1,USP17L25
TMEM209,AL513164.1,AL121790.2,USP17L26
AC093802.1,AP006248.4,PSG6,USP17L5
CA3-AS1,CCDC26,AC018648.1,USP17L27
MRPL21,AL445649.1,GCM2,USP17L28
AC011379.1,JPH4,AC022634.2,AL121796.1
CD40,AC007684.2,AC096759.2,OR11H1
TMX4,GP2,AL356652.1,AC000067.1
PLBD1-AS1,AC096585.1,CCR10,AC051618.1
SEC13,AC084030.1,TGS1,USP17L13
AC078846.1,BX539320.1,AC007595.1,AC007991.2
SLC25A25-AS1,AC008033.3,CD200R1L,PRAMEF17
AC020911.2,AL360091.1,AC026310.2,RSC1A1
PLEKHA4,AC012038.1,BDKRB1,AL049569.2
RILPL2,LINC01477,DSG1-AS1,AC007336.2
TMEM234,AC020909.2,FAM86B2,LINC02155
GDPD3,AC006460.1,AC117386.2,AC124067.1
IDH3A,CHRND,LINC02221,AC109136.1
TCF24,KIRREL2,AL513122.2,AC026462.2
TMEM147,LINC02169,LBX1-AS1,AC084026.2
MC1R,LIPH,AR,AC068672.3
RBBP9,MAL2,DCXR-DT,AC107072.1
EBLN3P,AC012101.1,LINC01949,AC025244.2
AC021739.2,AC090044.1,AC108210.1,GRM7-AS2
AC018553.2,AC093827.4,AC093484.4,HIST1H2BO
LHX4,AC107220.1,AC079921.2,AL583854.1
DHX16,AC068489.1,ZNF335,AC009487.3
AL031293.1,AC090936.1,EMB,NKX2-3
YJU2,LINC01168,APBB1IP,AL589946.1
AC010487.2,AC096734.2,AC233992.3,AC023824.1
AC005180.2,AP001464.1,AL645939.5,AC018558.2
AC006150.1,AC114550.3,OSM,AC018558.3
AL137804.1,AC002465.1,AL035448.1,AL591178.2
AL512625.3,AC011465.1,SELENOM,AC009623.2
CAPN1,AL450267.1,RELA,FP325313.3
TADA2B,AC104260.3,AC005736.2,LINC02184
TAF13,AC005899.3,AC026368.1,AC135776.2
AC025283.2,AC093857.1,GLRB,AC015468.2
MARF1,HIST2H3D,AL929236.1,AC026470.3
AC092490.1,AC100810.3,INMT,USP17L4
INHBA,AC004771.3,AC016590.3,AL157371.1
DNAJC11,AL137802.2,GOLGA3,AC138089.1
TK1,AF279873.4,AC084757.2,OR2T34
UBXN6,CD81-AS1,AC007218.1,OR2T35
AC009495.1,ZDHHC11,AC083805.2,OR7G1
PIN1,CLEC14A,GGCT,OR7G3
ZNF460-AS1,AC025741.1,CMTM8,AC009061.1
HSD17B11,PDE1C,C6orf47,Z98259.1
AC133565.1,HAR1A,SOX13,UGT2A2
COL11A1,AL645728.1,LINC01476,AC090957.1
RRN3,LINC02165,SAP30BP,LINC02011
RBM20,MTF2,CCDC149,LINC01981
AC073342.1,LINC00502,AC011726.2,AL603962.1
ZSCAN32,TMEM82,DDX49,AC022098.2
PRR7,LINC00525,GPC5-AS2,PRAMEF7
SAXO1,MPP1,SMIM29,HNRNPCL3
KRBOX1,ACCS,CDK4,ARHGEF19-AS1
KBTBD3,TPTE,GRM2,PRAMEF33
AC068305.2,RPS12,YIPF5,AC092138.1
DTX1,ADARB2-AS1,TNIP2,AC243961.1
PREX2,IQCJ,AC026470.2,AC021451.3
POLR2D,OR7A17,SLC9A1,AC022915.1
LINC01976,AL138694.1,AC005034.2,PRAMEF2
ARL2BP,AL161729.1,MIIP,MBD3L2B
LPAR6,DDX59,AC048382.1,ACTL9
CLEC18B,LINC02410,AP001804.1,OR4D6
TCTE3,AC025822.1,WNT16,AC009987.1
LINC02614,ZKSCAN2-DT,AC073487.1,LINC02571
AC090282.1,COMP,AC009237.14,HOXD12
AL021368.3,MDC1,ARFIP1,HOXD13
FHDC1,LRP4-AS1,SLK,AL353579.1
ANKRD31,HJURP,LINC01479,AC112481.1
SLC25A14,TM4SF19-AS1,MYNN,PRAMEF9
SULT1A3,CKMT1B,AL050403.2,AC084121.7
RECQL5,HUS1B,ODF3L2,AC084121.5
ACSF3,AL359649.1,LINC01831,AF233439.2
SCOC-AS1,FOXD2,REV3L-IT1,AC084121.13
BZW2,LINC01215,AC253536.6,DEFB106A
TENT5A,TCTN2,AL354950.2,DEFB4A
LINC01767,SRGAP3-AS4,AC007463.2,DEFB105B
LINC00189,KLK10,RNF20,PRR23D1
ZNF280A,ACSBG2,NOX3,AC084121.11
PABPN1L,SUN3,AC009244.2,AC106730.1
AC037459.3,COL6A3,SERPINA1,AL391704.2
AC022730.3,AC084083.1,AC018878.1,SALRNA1
ADAMDEC1,AC083864.4,MMP19,AL136096.1
ODF3,LINC02449,SPDYE2,AL133457.1
AC009494.2,AC073655.2,AC005753.1,AC015468.1
LINC02760,AC022433.1,CD33,AL157394.1
AC016831.6,LINC02631,CCDC151,AC108002.1
HIC2,AL512603.2,AL356776.2,SLURP1
PSMD9,RUNX2-AS1,TNNC1,AC011497.1
PCDH9-AS4,TFF1,LDLRAD4-AS1,AC016074.1
MSANTD1,AC108488.1,AASDHPPT,AC024681.2
AP000487.1,LINC00159,BCAR4,SYCN
SETDB2,FLOT2,CCNB2,AC141257.1
AL136225.1,DLD,AC016597.1,AC136428.1
COG1,UBL4B,AC018647.3,AC140658.2
PTPN3,AL031722.1,LINC02201,IGHV3OR16-11
PRPS2,AGAP6,AL365215.2,IGHV3OR16-7
MAP3K14,AL031008.1,L34079.2,LINC00273
MOV10L1,DUPD1,AC060814.5,AC005625.1
G6PD,TBX18-AS1,AC010531.7,AC245748.3
EZH2,AC090907.3,LINC00280,AL360157.1
NPRL2,TRUB1,AC003975.1,AC083977.1
BDH2,AC114488.2,LINC02630,TP53TG3
P3H1,MMP24OS,AC136443.3,AC138869.2
AC008440.1,EFCAB10,AC007003.1,AC138869.3
AC104083.1,AP001107.9,CCDC37-DT,AC141257.2
MAF1,AC010528.1,LINC00308,AC055720.2
POLD2,AL353803.4,XCR1,PIGY
NEU3,AC073270.1,TRPM2-AS,LNCPRESS2
PGAM1,LRRK2,AC008060.4,U62317.2
AC104024.4,AC126178.1,AL360089.1,BX284656.1
AC022137.4,RBPMS2,LINC02013,Z82202.1
FRMPD1,AL365226.1,AC017067.1,AL008636.1
CNIH4,TMEM53,LINC02372,AL031593.1
PPP1R7,AADACL2,AL157931.2,AC025254.1
AL138760.1,NEFM,AL359511.3,AL121929.1
PDCL3,AC015961.2,MAGEA11,AC084121.8
NKAIN4,FOXH1,CST6,PGK2
ZNF737,AC092604.1,GAGE13,AL359458.1
TRIM41,AC010168.2,AC092723.3,AP000431.1
ZNF221,AC083805.2,CD207,AP000855.1
ZNF573,AL357075.4,LRRC18,KRTAP6-3
AC072026.2,AFAP1L2,AP003721.3,KRTAP22-1
ZNF45,AC106858.1,LINC00352,KRTAP20-1
RORC,DIO2-AS1,CASZ1,KRTAP20-4
AC188617.1,C8orf48,NOC3L,KRTAP20-3
UTP25,IQGAP3,ACADM,LGALS7
GDF10,BTBD16,LINC02193,AC233992.1
PCA3,MCM8-AS1,CCDC157,AF067845.4
TSLP,TYMP,AC018861.2,AL161638.1
AC104574.2,AC073052.2,FP565260.3,AC084121.6
NAAA,PYY,AC104170.2,AC084121.12
RPIA,AIRN,AP001407.1,AL162742.1
LINC01550,AC121247.1,AC125603.2,OR8I2
GSDMD,MUC19,ZNF347,OR8H3
GAA,AL358216.1,ZNF724,OR5J2
DISP3,NRGN,GNPNAT1,OR5T3
RNF126,SERPINC1,AL445231.1,OR8K3
NOP14,GPR17,EDN1,OR8K1
NMRK1,AL121672.3,AL358972.1,OR8U1
GTPBP2,AL354741.1,FAM72D,OR5AR1
MECR,AC007099.1,AC008763.1,LINC01079
NEU1,MST1R,AC104423.1,AL442638.1
KDM2B,NECTIN1-AS1,MTDH,IFNB1
TRIM66,LINC00452,OR2L13,IFNA21
AC015908.2,AC024559.1,MAPK3,IFNA4
PROB1,RGPD4-AS1,CARD9,IFNA7
AC026689.1,CTXN3,SLC25A27,ACTRT2
XKR8,AC079768.4,PODN,IFNA16
COIL,AC004009.1,RABGAP1L-DT,IFNA14
KIAA1522,SFMBT1,LINC00957,AL358117.1
DLEU1,MPZ,AL023495.1,AL135790.1
COL6A6,CD37,SLC22A2,AL451129.1
BX255925.3,EDRF1-AS1,ATP12A,AL117348.1
IRF2BP1,FOXD4,AC015987.1,AL158147.1
CHD9,TMEM200C,LINC02398,AL391987.1
AC005332.7,AC020978.2,AC087457.1,AC009041.3
MYO9A,LINC02815,AC245100.1,SSTR5
TRIM14,AC093496.1,TRIM24,AL033539.1
UBQLN2,RNASE1,AP005264.4,AL132855.1
SLC22A6,CD84,AC104063.1,AC132217.1
PPP1R2,AL355432.1,CCDC172,INS
LINC02666,AC024270.5,TLL1,AC122136.1
KANTR,AC026329.1,AK2,IFNA10
SUN2,AC010163.2,AC022087.1,OR52B4
AC008443.9,CD38,OTUD6B,AL136361.1
FAM228A,AC011595.2,RNF157,TRAJ25
ESCO1,HIST2H2AA4,C1RL,TRAJ24
TADA2A,AC124254.2,AL589923.1,TRAJ23
STK32C,AL020993.1,AC139795.2,TRAJ21
FAM237B,EPHA3,CAPN13,TRAJ19
AC011484.1,NUDT16,CCL27,TRAJ18
Z82196.2,AL627171.1,PSMB2,TRAJ32
AL355075.3,NUAK2,AP005436.1,TRAJ31
AC067930.4,AC012170.2,DCLRE1B,TRAJ17
ZMAT5,AL355310.1,AC119428.2,TRAJ16
ZFYVE27,SLC29A1,AC025917.1,TRAJ14
MRPL53,ITGAM,CPLANE2,AC105275.2
OTUB2,AP000654.1,SLC4A9,OR2S2
HYPK,XRCC2,ASB9,AL050303.1
TMEM151A,DACT3-AS1,AC079148.3,AC068789.1
CAVIN4,MCF2L-AS1,TULP1,AC093871.1
SNORC,AC073311.1,AL157385.2,OR6C70
KIF1BP,AOC3,PHF12,AC116612.1
VPS37C,EPG5,NTRK1,AC092442.1
LRRN2,TCP11,AC011503.2,AL158154.2
IRX5,RGS11,CDK8,TRAJ13
BTBD6,AC107067.1,ARHGEF5,TRAJ12
UNC79,AC009434.1,FERMT1,TRAJ11
AC007347.1,LINC02063,PCDHB3,TRAJ10
DGCR8,AL157832.2,AL031280.1,TRAJ9
EAF1-AS1,AC107886.1,LINC01186,BPY2C
AC114956.3,BLK,AL023574.1,OR5L1
CHMP4B,ADAMTS2,LINC01324,OR5D18
ATP6V1G1,LUZP4,FAM161B,OR5L2
LURAP1L-AS1,AL392023.1,MAPK7,AL450990.1
CD9,Z85996.2,AC079160.1,AC105105.2
AC011450.1,OR10R2,MRPL12,AC105094.1
RABL3,TREM1,XIAP-AS1,AC105105.4
MAT2B,AC022431.1,AC244153.1,AC022360.2
GABRB3,AC082650.2,UGT2B4,AC025154.1
GPC5-AS2,LINC01988,AC024614.4,AC099541.1
ZNF225,AC010406.1,FP475955.1,GCSAML-AS1
AC093849.4,AC099684.3,AC106045.1,OR14A2
AC068724.3,AC091893.2,AC090213.1,OR11L1
ALDH5A1,MIR3150BHG,AC022001.2,OR2T27
SPIN3,FER1L6-AS2,H1F0,OR4F5
ASAP2,RSF1-IT1,AC016553.1,OR2M7
RAB3D,RFESD,LINC00671,AC012572.1
ZXDA,AC024475.1,ADH5,FAM138F
ZNF354B,MESP2,SLC34A1,MRGPRG
COG8,PAQR5,WWC3-AS1,AC090340.1
PALB2,AC073325.1,AC099508.1,AC104971.3
AC007952.4,PTGIS,AL606748.1,AC016877.3
RRAGA,FAM209A,AC100839.2,LINC02667
AGTRAP,GBGT1,CABLES2,LINC02514
PLAC8L1,LINC00385,EQTN,AC108865.1
PIGM,AP001825.1,ARHGEF17,AC108865.2
AL139193.1,LINC02336,PMFBP1,OR6Q1
AC087501.3,EML2,AC010092.1,AL137001.1
OR51B4,LINC02478,ANGPTL8,OR4D11
AC004801.3,TLR7,PPP1R15B,FP475955.2
AC012309.2,AC026725.1,POGK,LINC00421
LINC02757,AC012593.1,AC105219.4,LINC01072
IL9,GOLGA8T,AL162311.1,MYF5
AL157392.1,LINC00575,AL354714.1,AC005379.1
CER1,AC005537.1,NDUFAF3,AC007631.1
LINC00692,AL138885.3,GPC6-AS1,HIST1H4G
AC006063.4,AC016396.2,SELENOF,KRTAP5-3
FAM83A-AS1,OR2T10,AC012615.2,KRTAP5-4
PRY2,MCF2,GGACT,AP006285.1
AC066595.1,TMPRSS11F,BX890604.2,FAM99B
AC135178.5,AC005586.2,TFPI,AL135923.1
RABEP2,AC244517.2,AL359710.1,AC011676.4
AC002463.1,UBE2E2-AS1,ADGRG6,AC009108.2
RNF4,PIGB,SRRT,AC135012.2
RALB,AL365226.2,PHPT1,LINC00917
ARV1,PROK1,CNDP1,AL160004.1
PKD1L1,AL354714.1,ACTRT3,LY6L
SPATA1,ARNT,ATP6V1A,AC102797.1
MCL1,PSCA,NAGS,AL391832.3
AC211433.1,AC012470.1,KIAA1143,AC087667.1
MIR34AHG,PADI4,CCDC153,AC016383.3
PKIB,AP003465.1,LINC02462,IQCF6
GUK1,AC211433.2,CIART,FGFBP1
BBS10,CHRNB4,AC112693.1,HIST1H2AA
RBFADN,AC010719.1,MYLK-AS2,AC074290.2
PLAUR,ADGRE3,PAK6,HIST1H2AJ
AF129075.3,AC106719.1,LINC00863,OR2W1
LINC02112,AC018558.7,SPATA22,OR2B3
TIGD7,PAEP,TDRD6,OR12D3
ISOC1,AL110504.1,C3orf85,MAS1L
AL121820.2,AC022447.6,LINC01587,HIST1H4L
AC093791.2,AMELX,TMPRSS11E,HOXD9
EHD4,H2AFB3,TCF4-AS1,AC013733.2
RIC8A,AL049536.1,AC007880.1,AC027419.2
SLC28A1,WASIR1,WASIR2,AL356361.2
LINC00539,GH1,NLRP2,AL606534.3
AC120053.1,LINC02195,POLR2G,C12orf80
PES1,AC009269.3,AL035693.1,IGLV3-9
CHMP7,HCAR2,CELF2-AS2,IGLJ5
RPS4X,AC025428.1,C7orf61,IGLC5
ZNF239,OR8J1,VASH1-AS1,IGLJ6
AL158151.2,OR6C1,VEGFD,IGLV2-5
ATF7IP2,LINC02560,AC008011.2,IGLV3-4
FAM76A,AL357874.2,LINC01075,IGLV4-3
BRAP,AC025918.1,CYLC1,IGLV3-2
INTS14,OR2C3,ACVR1B,SLC18A3
PCDHGA2,AL513493.1,CTHRC1,AL133351.2
PELI1,AC020980.1,TMEM37,IGKV1D-42
POLA2,AC021180.1,CYBC1,IGKV1D-43
ZC3HC1,GSTA5,AL132639.2,IGKV1D-8
AL031121.2,LINC02190,DLX3,AC035139.1
TMEM9,LIVAR,LINC01966,AC090753.1
RNF2,AC007952.7,LINC02647,AL596442.3
THUMPD1,AC025171.5,AC011374.2,AL035696.1
RCCD1,AC010680.4,BHMG1,AL606970.1
RHCG,USP18,KLHL28,AL109924.4
ERCC3,COX7A1,AC090774.2,AL139237.1
ASIP,LINC02253,NCF4,AL157387.1
PRDX5,SPINK9,AC093525.3,IGKV2D-40
CTH,HTT-AS,RHOT2,IGKV1D-39
C10orf88,AC092131.1,AL512791.1,IGKV2D-38
GLIS3-AS1,FSTL4,AL157392.1,LINC02295
TRABD,ANGPTL6,AC012309.2,IGKV3OR2-268
FBXO5,AC005387.2,BPIFA2,AL162151.1
DHPS,AC079768.3,AC087501.3,AL109767.1
ZNF285,C5orf56,MAGEB17,IGKV4-1
SULT1C2,AC106874.1,AC129510.2,IGKV5-2
CHCHD5,AC009145.2,AL355310.3,SERPINA4
ANGPTL1,AC023946.1,LINC00692,AC120498.6
EIF3G,FAM83B,GDF3,IGKV2D-30
AC073389.2,HEXD-IT1,AL031733.2,IGKV2D-29
RAP2C-AS1,FAM166A,NCBP2,IGKV2D-28
SOX21-AS1,AC027045.2,LINC01481,IGKV1D-27
AL136298.1,AC011351.1,CD8B,IGKV3D-11
ESR2,CLGN,GRM7-AS3,IGKV2D-10
ZNF613,AC002074.2,C10orf82,IGKV2D-24
PSMB9,IL10RA,AC012146.3,IGKV2D-23
ACAA1,LINC02074,TRARG1,IGKV1D-22
HIRA,AC011451.3,HLA-F,IGKV6D-21
AC010931.3,GLRA4,UTS2,IGKV3D-20
GAMT,TMEM184A,AC007878.1,IGKV2D-19
AP001599.1,AP002490.1,XRCC3,AP001615.1
AC087468.2,BAIAP2L2,CDH11,CRYAA
AL137002.1,AC010531.6,AL356740.3,IGLV3-10
RNF220,AC108734.4,AC099568.1,AP001042.2
CENPV,AC055854.1,GRK5-IT1,H2BFS
LZTS2,AC121764.1,ALDOB,AC012409.4
NDUFV1,PCDH9-AS3,YIPF2,AC079858.1
METTL22,AC026391.1,PVALB,LINC02382
ADAMTS12,AC005323.1,AL390783.1,AC074254.1
ARHGAP19,TTC9B,AC016866.2,IGLV2-8
VBP1,IQCA1L,CUX2,IGLV3-7
LINC02572,AL109614.1,EXOSC10-AS1,IGLV3-6
SCAMP5,AL161782.1,KRTCAP3,IGLV3-15
LDB1,AC012417.1,BCL11A,IGLJ1
TIMM23B-AGAP6,SMARCC1,AC092100.1,IGLJ2
DGKA,LINC01441,GTF2A1,IGLV3-13
SLC12A2,AL512358.1,GATA2-AS1,IGLV3-12
CBWD3,C17orf77,CRIPT,IGLV2-11
SETD4,AL158800.1,AC113382.1,DSCR10
AL158151.1,LINC02489,AC005363.2,IGKV1OR10-1
TMEM214,TEX51,AC004941.1,LINC01015
TOLLIP,HLA-DMB,Z83847.1,IGLVI-70
DUSP22,AIFM2,AL391834.2,IGLV4-69
TDRD7,AC004461.2,NKX1-2,IGLVI-68
FAM221A,AC245008.1,APOBEC3H,AC245452.5
SMIM17,SIGLECL1,ZNF219,IGLV10-67
UCK1,AC008708.1,NARF-IT1,IGLVIV-66-1
MYOZ3,CYP24A1,AJ239328.1,IGLVV-66
YIPF3,AL441992.1,SMIM10L2B,IGLV2-33
GAL3ST2,DHX35,LINC02303,IGLVI-42
AL358790.1,PDCL2,AC123768.2,IGLVVII-41-1
SMIM13,AC012368.1,AL020993.1,IGLC6
DUSP11,OR5AS1,MED15,IGLJ7
NFS1,MYOCOS,CLRN1,KRTAP10-8
UXT,TMC7,BRD1,IGLV1-40
TRMT2B,ISG20,ERVFRD-1,IGLVI-38
AGBL1,FAH,HHIPL2,IGLV5-37
PRDM4,AC092100.1,AL136985.1,IGLV1-36
BMP2,AC006116.11,LRRC42,IGLV7-35
CHI3L2,DBH,KIAA0513,IGLV2-34
DISP2,AL591002.1,AP001767.3,IGLV3-32
CTDNEP1,AC130324.1,TRIM6,IGLV3-31
ZNF585A,LINC00440,MED4-AS1,IGLV3-30
CDCA7,NSMCE1-DT,C12orf74,IGLV3-29
NAT8L,TRIM46,THYN1,AL512357.2
WDCP,LINC02105,NODAL,AC246787.2
LYNX1,CLDN10-AS1,EMCN,LINC00226
AC093787.2,AC004921.1,AC026401.2,HIST1H2BA
Z82244.2,PRODH2,NFIC,AL355376.1
C18orf21,AC037193.1,AC007527.1,IGLV3-26
ALDH18A1,AC079807.1,AC015563.2,KRTAP10-9
LUZP1,AL357054.3,ZFP1,KRTAP10-10
MAGIX,NAALADL1,ZFYVE19,KRTAP10-11
PSMA5,AL353748.3,AC007391.1,KRTAP12-3
AC005695.2,SNX8,TMEM191B,KRTAP10-12
DYRK1B,MARCH10-DT,AC104462.1,LINC00380
PTGER2,MYH2,AC027682.1,DEFA4
AC107031.1,AL391730.2,MAN2A2,DEFA1
AL359649.1,AC091729.2,AL133453.1,DEFA1B
LINC00314,AC116914.1,ARL4C,AC008738.7
AC073475.1,AC107081.4,AC005696.2,AC091544.7
AC136475.9,FAM111B,LINC02513,AC026523.3
LY6G6C,AC126773.6,LMO4,AC024651.2
DRAM1,OTULIN,IL1B,IGLV2-28
ADD2,GRTP1-AS1,AC009974.1,IGLV3-27
SYNGAP1-AS1,ENTPD1-AS1,RNF41,REG1A
ATP7B,AL158151.1,DHX15,HAO2-IT1
AP005432.1,AL929091.1,AP005671.1,AC241644.3
GZF1,PIK3CB,CFHR4,IGKV1OR1-1
UTP14A,CR392039.4,DXO,PPIAL4F
KLHL3,OR56A3,LINC01090,IFNL2
AC023481.1,SPTY2D1,AC022382.1,IFNL1
GNE,ESCO2,AC068338.2,AC026950.2
ADORA2A,AC007292.2,AL158835.1,AC110288.1
AL049840.4,LINC01031,AC092953.2,AC093726.1
AC004485.1,AP001266.2,AC022272.1,AC099552.3
Z68871.1,AC011912.1,ARL14EP,KRTAP10-7
OSBPL7,PABPC1L2B,ORAI1,ARHGEF38-IT1
TRUB2,SHOX,RRP36,AP006748.2
KLHDC3,AC106870.1,SNHG7,AC092660.1
AC026316.2,LHX8,AP001007.1,REG3G
CCDC174,FAM230F,AC233280.1,PPIAL4A
DBX2,LINC01210,RASL11B,IL2
PPP1R8,CLPS,AL009179.2,KRTAP13-1
PTCHD4,AF067845.5,HSPA12B,AL078590.1
UNC45A,AC009468.1,Z97989.1,MYB-AS1
TTL,GTSE1,AC026523.1,AC108868.2
LINC02306,ADAM11,AP001885.3,IL36RN
PLCD4,PARM1,AC244517.4,AL359195.1
AC004817.5,ST6GALNAC5,AC012513.1,OR2A4
MTMR10,SLFNL1-AS1,AC087442.1,IGKV2OR2-7
RPH3AL,ADH1B,FANK1-AS1,IGKV2OR2-8
SRSF9,SLC22A25,TMSB15A,PRM2
NOX5,WWC2-AS1,LINC01974,PRM1
LINC02060,C4orf54,C10orf71,AL390243.1
AC079866.2,AC007325.1,AC011500.3,AL135960.1
C11orf96,AKAP5,AC091027.3,AL683887.1
LACTB2,PABPC3,AL049775.3,Z82246.1
AC009133.1,AC064834.1,KCNQ5-AS1,AL022314.1
UBE2M,CYP26C1,AC092542.1,Z83839.2
ATRAID,BX072579.2,AC093072.1,IGLCOR22-1
AC104041.1,NR2F1-AS1,AL035604.1,AC048387.1
TICAM1,PABPC5-AS1,AC096649.1,AL031429.1
TTPAL,AC096639.1,AP005131.2,AC005256.1
DCK,ATP6V1H,AL135902.2,AL353651.1
AL356417.3,LINC02503,AC012366.1,AC010641.1
PCDHB9,NCOA3,PRSS22,AC008125.1
ROBO1,AC090125.2,LINC02140,AL121885.3
RAC3,AC239727.1,AL354813.1,MBD3L5
SMIM27,PRMT8,AC007391.2,MBD3L2
AC132803.1,AL133372.2,AC134508.1,LINC01758
RP1,AL034548.1,AC134312.6,AL356311.1
NLGN4Y-AS1,AL022098.1,AC140118.2,AC022915.3
CREB3L4,REC114,EOMES,AC092725.1
AL606760.2,CRTC1,AC096921.2,AC009930.1
PRPS1,ZBED5-AS1,AL355337.1,AC100871.2
NDUFAB1,AC159540.2,KRT27,AC083841.3
AC100843.1,LINC01108,AC122719.1,CYP11B2
AC097478.3,MYBL2,AL355483.3,AC018865.1
LINC01398,AC009630.3,AC027031.1,GPR148
LINC01247,GPR55,AC011462.3,SMIM39
PRB3,LRRC52,AP005210.1,AC017002.2
AL391427.1,FMR1,LINC02504,IL36A
P3R3URF,AC016995.1,AL161644.1,AC009303.3
AL356747.1,DEFB124,AC005387.1,AC096736.2
AC008601.1,AC109642.1,AC012555.2,AF015262.1
AL365204.1,AC009090.1,MMP10,AC105343.1
AL035706.1,SPATA18,AL583808.1,KRTAP13-4
SNAP47-AS1,AKR7A3,AC011933.4,AL022312.1
RAD50,AC002519.1,AC092845.1,CGB1
CDK5RAP3,LINC01357,NMS,CGB8
DNAJB5,AP000941.1,AC090587.2,GUCA2B
METTL3,AC244636.3,LINC00111,AC127459.1
XXYLT1,AC009065.8,AP000233.2,AC006262.3
CMTM3,AC012640.4,AC009095.1,Z85994.1
PRPF38B,ADAMTS8,AC007528.1,LINC01216
POLR3A,AC083900.1,AC009097.4,LINC01218
SHMT1,AC026108.1,AC009971.1,TAS2R42
AP4M1,FOSL1,LINC01654,AP003465.2
MAPKAPK5,DRICH1,CDC14C,AC104211.3
USP39,MIR3142HG,GSE1,AC130456.4
TSC2,AC018647.2,AL121933.2,CGB3
TMEM106A,CHRM1,AC104051.1,AC109495.1
AC087857.1,TRPM1,LINC01612,VN1R4
TADA3,AC005785.1,AL359502.2,KRTAP15-1
AP003100.3,MND1,KDSR,AL352955.1
JADE1,HIST1H3D,ZNF576,AL592430.2
CTC1,PACSIN1,IFT172,IGKV2D-26
TPMT,THRIL,ZNF180,IGKV3D-25
AL121757.2,SHQ1,MAPKAPK3,IGKV1D-37
MADCAM1,AC091096.1,KIRREL3-AS1,IGKV2D-36
SBF1,LINC00929,IL1RN,IGKV1D-35
DNAH14,NCBP2L,AL023802.1,IGKV3D-34
ITGA10,AC098850.1,SEMA4A,IGKV1D-33
AP000317.1,AL159972.1,PSME3,IGKV2D-18
CDK2,AC104985.1,LINC02228,IGKV6D-41
DIABLO,AL080316.1,LINC02516,IGKV1D-32
AC007848.1,IGLV1-51,TTC39A,IGKV3D-31
RBPMS,AL160408.3,ZNF813,DEFB130A
ECT2L,COL26A1,RASSF1-AS1,AL390038.1
GABPB1-AS1,AC025423.1,AC023830.3,AF111169.1
C15orf39,AC010761.4,AC097500.1,AMY1C
EXTL1,AC004066.2,CEBPZ,AC104561.3
PFDN1,SERPINA9,AL137003.1,OR7C2
PDAP1,AC018464.1,AC116003.1,IGLV3-1
ACAN,AC120498.2,AC002331.1,USP17L8
C11orf52,AC145350.2,CISD3,USP17L3
AL590235.2,ADH7,AL136090.2,AC134684.11
POMGNT2,AL161747.2,GPR4,AC134684.8
TLR9,AC019254.1,AC026979.1,PRR23D2
EDC3,AP003100.1,COL14A1,DEFB105A
ZNF92,AC022733.2,TOE1,AC011474.3
AL157786.1,MAGEA10,LENG1,AC008794.1
HLA-DPB1,AC010476.2,AC092143.2,AC011525.2
FTCD,AL392023.2,POU6F1,AC011518.1
TMOD2,AC135050.4,C18orf54,DEFA6
LRIF1,DLG1-AS1,AC013468.1,NBPF6
PTPRN2,AC007326.2,MDP1,IGKV1OR2-11
ERVK3-1,AC087633.1,ATP6V0B,AC073176.1
KLF12,KRT74,CNIH1,LINC02622
CLBA1,AC078852.2,OR51M1,AL355497.2
AC130324.2,SLC6A19,AC099671.1,IGKV3D-7
ABHD10,AC012123.1,AL137847.2,IGKV1OR2-1
ACOT9,AC087427.1,STEAP1,IGKV1D-17
AC005562.1,CYP11B1,AC109811.1,IGKV1D-16
HHAT,KIR3DL2,XKR7,IGKV3D-15
OVCH1,AL137800.1,ZNF567,IGKV2D-14
AC005355.1,XCL1,AC008456.1,IGKV1D-13
PAXIP1,LINC01741,UBE2E2-AS1,IGKV1D-12
CHCHD2,AC099328.2,LINC02734,AL135746.1
ENOPH1,AC100803.3,PTOV1-AS2,IGKV2OR2-1
FAM66D,CXCR1,CAND2,IGKV2OR2-2
AC093305.1,AC098484.1,PRR7,IGKV1OR2-6
CENPQ,AL627309.4,AC097713.1,LINC00254
ATP6V1F,AP002528.1,TNFAIP8L1,AC108206.1
AL139300.2,AC025475.1,ST8SIA3,AC097467.1
MYNN,AC078880.5,AL109954.1,IGLJ3
BROX,AC068733.1,RPS11,IGLJ4
DCT,AL138962.1,KCNQ1-AS1,IGLC4
LMAN2L,TMEM174,AC114954.1,AC106872.9
CXCL5,HIST1H3G,AC092809.2,LINC02559
SNTG2-AS1,AC092053.6,AC005014.3,AL021153.1
TEAD2,AC010478.1,DDX50,AC005908.2
INO80B,AC097173.2,GRXCR2,AC012157.3
MTG1,OR4C3,AC092058.1,AC010183.1
SPTLC2,WFDC5,ERICD,AC010177.1
LRRC42,AC084048.1,HAR1A,IGKV3OR2-5
ZBTB25,AP005019.1,THG1L,LINC02329
MRPL47,LINC01400,AC010261.2,IGKV1OR2-3
ZC3H11A,FOXL1,ITGA1,GCM2
CA12,KRTAP5-1,BSND,AL139801.1
RPS18,AC087286.1,KDELR2,AC004687.3
