earlyAD,lateAD
CDK16,HCG18
ATP6AP2,CCNI
ATP6V0B,AC010210.1
SET,WIPI2
LYPLA2,RIF1
SEMA6B,NFKBID
ENPP4,AP002812.2
NAB2,PNISR
STT3B,EHBP1
NDUFS6,PUS7
MOB3C,GRAMD1B
PSAT1,BMP2K
TRAM1,BMPR1A
NOL10,MIR503HG
TRAPPC5,GFAP
PLGLB1,ANKUB1
VLDLR-AS1,CD180
KLHL25,RASSF3
PTPN20,PAIP2
CEACAM21,ZDBF2
RPSA,KIF13B
SYCE1,SMIM13
TMEM181,FAR1
PRKAR1A,PRKRA
FAN1,TGFB1
CCR1,SLC25A40
GOT1,RPLP1
RPL22L1,NUTM2B-AS1
RHEB,NR6A1
SNHG3,FBXL20
LPL,AGL
RPL28,ZHX2
AVEN,SH3GLB1
PPP1R12C,TASOR
INKA2,AL512625.3
E2F4,RDH11
PLCB2,CALCOCO1
CERS5,SPN
HDAC3,KANSL1L
CTSC,ITSN2
LARP4,PPA2
SAT2,SOCS5
COX7A2L,MYO9A
SYVN1,TUT4
IDI1,ATP6V0B
CCDC65,CTBP2
OSTC,NDUFB7
NFATC1,RREB1
MAMLD1,DCTN1
UBA52,AL136456.1
PPP2R1A,ZFAT
PANX1,CFDP1
NIPA2,CYCS
SLC15A4,COX7A2
RPL27A,TMEM181
RER1,ASTN2
SEC24C,INSR
AC006460.2,MFSD1
ABHD15-AS1,AL163541.1
TRIM27,SNX3
KDELR2,YWHAG
OLFM2,NHLRC2
TBC1D2,ATP5IF1
RPL19,PIK3C3
TRIM26,ATP5MG
HILPDA,ARHGDIA
MFF,LMO7
ENG,STK17B
RPL23A,FLI1
CHMP4B,REV3L
NAPG,ATP6AP1
LPCAT3,AGPAT2
RPL41,VAT1
MATK,VPS50
MARS,RTN4
PWWP3A,ATP5F1A
AC139887.2,ARIH1
GNB1,VLDLR-AS1
CYP2S1,TMEM123
TEX14,RACK1
IMP4,TRRAP
GRPEL1,SUN2
SLC6A6,SPIDR
GPR146,TTC33
ALOX15B,HAGHL
RPL3,PPP2R1A
FLOT2,TMED9
SPR,TG
MORF4L1,EP300
SLCO2B1,BMT2
ARHGAP9,FBXL17
ITGA10,PLA2G7
AC092338.3,TTC17
DNAJC15,IK
GID8,TAPT1
JDP2,PCNT
TRMT112,VPS41
NT5DC2,PFKM
TMC8,AC025442.2
PHB2,INKA2
HLA-DRB1,MAT2A
ZNF277,JAK1
IFITM2,DCUN1D4
DNTTIP2,HSPBAP1
TRIM36,ITGB2
IFITM10,ITGA4
SIRT6,AASDHPPT
MTFP1,ZNF277
SIVA1,PARP4
RAB3GAP2,CD151
RRAGD,CLECL1
TCTN1,KMT2A
HCST,LILRA4
FBXL15,BICD2
ARMCX3,KYNU
HARS,C4orf3
PGM1,COX6A1
CARD19,UBE2K
CCDC15-DT,OCIAD1
VAMP8,ZFR
CGAS,TMUB1
DUSP3,GATAD2B
NUDT9,HMBOX1
PABPN1,UBR3
FUT11,ZYG11B
FSCN1,MORC3
SNRPA,H1F0
CD300A,HNRNPUL1
MTSS1,ZBTB7A
FKBP11,NCOR2
NRDC,TRAPPC8
LYL1,HINT1
PRKY,TGFBI
FRMD3,ITGB2-AS1
NLN,PDE7B
NUMB,KCNC1
HS2ST1,SWAP70
NDEL1,AL138999.2
GGCX,SESN3
NPM1,MAPK14
EIF4G2,ANKIB1
AL627309.1,NDUFB11
PDIA5,CREG1
PLOD2,AL442067.3
TREML1,CARMIL1
MOB4,LAMTOR5-AS1
CMTM6,ZC3H7A
CREG1,ZCCHC7
ACACA,TBC1D15
USP36,RASSF8
ADAM32,DENND5A
BAG1,RRM2B
SNRPB2,CAMK1
HMGN1,FKBP3
ALDH18A1,NDUFB5
VCP,AC021613.1
PSMD8,PWWP3A
ILK,PPP1R21
RANBP1,RNF166
KLHL6,DYNC1I2
NELFCD,PRRG1
VAV1,TMED7
WDR18,CCDC6
SLBP,SLC1A4
SLC9B2,CASP8
NGLY1,UBL3
CTDSP1,AC018742.1
SLFNL1,BZW1
CSTB,DYNLT1
AL049569.1,TRIM13
STK3,ZYX
SNHG29,AC007877.1
PPP2R2A,GNG5
NISCH,C18orf32
UBE2R2,P4HB
MCL1,BSG
TIMP1,HGF
HIPK2,CCDC47
SRSF9,VSIG4
MRPL17,CD68
TPCN2,STRN
DNAJC2,SMAD7
VPS9D1,RAPGEF3
POLE4,PTDSS1
AQP4,FAM174C
PLEKHA8,RNF145
SRSF10,HERC3
RAB8B,WWP1
AC093673.1,NPC2
PMAIP1,WIPI1
ITPRIP,FAM214A
TCEAL4,STX10
SCYL1,APOBR
RBMS1,WWC2
TMEM140,RGS18
ZNF598,STARD13-AS
MT-ATP6,BPTF
ZNF407,AC078845.1
PLXNA3,TRIM24
STOML2,TMEM119
OPA1,LDHB
BTF3,RTL8C
MKNK1-AS1,FEM1C
TMEM184B,FAM110B
ARAP3,HERC1
NDST2,RERE
ATP6V0C,HMGB2
ATP5MC3,CTBS
TMEM266,CARHSP1
MVP,ZNF791
PPFIA4,ARHGAP22
SPATS2L,GLYATL1
LTBR,C3AR1
RAB10,AKAP10
MAPK13,ARGLU1
TMEM176A,JAM2
VGLL4,HEXB
SUMO1,TWF2
UFSP2,GPBP1L1
DGKE,INTS7
TBC1D30,BAZ1A
AL049779.4,EMP3
ANKDD1B,LONP2
LINC01136,AMD1
SUSD6,BTRC
AC023509.6,ATF7IP
NRARP,TPGS2
IPCEF1,VASP
ANKLE2,ABHD12
CD59,MFNG
ITPKC,HSP90B1
RPS6KA3,AC104806.2
DNAH14,CNOT2
PINX1,AC092868.2
COX6A1,ATF1
TSHZ1,PPM1N
TUFM,CTNNA1
UTY,IL7R
CPNE8,AL158071.1
PTGES2,INSIG2
CSNK2B,VPS13A
POLG,SRPK1
SPTBN1,UHMK1
MUC20,CAMTA2
CLASRP,SSBP4
MPRIP,KIAA1109
TUBA1A,SIRT5
TMED7,RPSA
BSG,ATP6AP2
HOMER1,FRMD3
BRD2,AL133453.1
CDC42SE1,UBXN7
USP16,AL365295.1
SLC11A2,IMPDH2
SPTBN5,AC015712.1
PRAME,AC007376.2
SS18L2,EPSTI1
AGPAT2,ATP6V1C1
LIX1-AS1,SPOP
PDXK,INTS10
DYNLT1,RAB3GAP1
DLC1,LCP1
CAP1,PLEKHF2
TNFRSF12A,SSBP1
SLC43A2,ABHD2
BMI1,TRIM8
RCN1,PSPC1
FBXW2,DPEP2
DHX15,TMBIM1
POMP,AC093865.1
AK4,MYSM1
EIF1AX,C9orf16
DENND4C,SLC47A1
ITGAX,ATP6V1H
TENT4B,CYP2S1
NSMAF,CWC27
UBR4,SSB
RNASEH2C,AC020703.1
HRAS,ACACB
SSR1,CD59
KLHL5,UMAD1
RPL9,KLF9
CABIN1,PSRC1
SOX6,CDK5RAP2
PILRB,LINC02245
SNHG10,ZC2HC1A
DENND2D,AL139260.1
ENAH,PRMT2
STN1,CUTA
SLC6A9,ZNF638
CNBP,NIPAL3
LYRM4,SMYD2
SSBP4,FNBP1L
CTNNB1,LZTS2
NOP10,GUCY1A1
NARS,STAG2
SLC6A12,GALE
AL033523.1,MAPK1IP1L
PRKACA,CHML
FAM89A,KPNA5
SLC52A2,SPCS1
NAT9,CMC1
SEC31A,ATP5PB
ICOSLG,GSTM3
CDC73,AMMECR1
DYNLT3,FAM120A
DHPS,PDXK
TRAPPC10,HS2ST1
FBXO34,TAOK1
YWHAB,MAF1
OGFRL1,PTPN12
SELENOK,TLK2
MLKL,DOCK3
PDCD7,SYNE2
IFNLR1,RABGAP1L
AKR1A1,AC079793.1
PRKCA-AS1,NRP1
RAB42,STXBP3
NOLC1,GABARAPL1
NR4A1,HECTD2
CCL4,COX20
SELENOS,DUSP22
SPINDOC,SLC29A2
RANGAP1,ARID4B
MTDH,BHLHE40
GSPT1,STARD7
MTG1,WAC
OS9,LMO1
ADRA2C,RSBN1
LINC02698,CYB5R4
SRI,ANKRD17
EIPR1,ADM
EI24,MICU2
TMED2,MXD4
TNIP2,MTR
GPATCH11,EXOC6B
NFKBIE,RBM14
POLR1A,KAT8
INAFM2,LAMTOR5
PTOV1,AGAP3
FBXW5,COX7B
TREM2,NR2C2
ATF3,NCOA7
SLC33A1,SH3BGRL
FOXK2,KCNJ5
TSHZ3,XRRA1
RAPGEF3,AC090518.1
ACBD3,PSMB1
KCNJ5,ZNF107
MTMR6,NDUFC2
AC011933.2,PSIP1
EMD,NFIA
SLC22A4,NSMAF
CCNK,NFXL1
MYO7A,CDK2AP2
ANGPTL4,PPP2R2D
KMT2C,AC018450.1
CBX5,AKAP13
ADGRG1,CMSS1
ADARB2,CHIC2
GLRX5,WASHC4
RPS3,BRI3
SEC16A,RAN
BBX,USF3
AC068282.1,ADAMTS2
TNFRSF1A,ATP5PO
SHOC1,STOM
TMA7,INSIG1
AC087286.2,RBM26
RBM17,AC090921.1
AP000331.1,TOP1
MTMR4,RASGRP2
PAOX,DDX5
TMUB1,CEBPA
CHPF2,AC097634.1
NAT10,SRGN
ATG3,EMC10
OVCH1,RPLP0
C1orf122,LUC7L3
MYBBP1A,CD55
SLC30A7,BHLHE41
INPP4A,UBQLN2
ARF4,CAST
CEP170,ADRA2C
IMMT,BUB3
IQSEC1,ZNF232
CCNI,MED26
SAP30,CCDC93
NR1H2,CLN8
SRSF12,MACROD1
ATN1,SHOC2
GDAP1,TRIQK
AC084816.1,AHCYL2
ADPGK,HILPDA
IDH3G,IKZF1
EIF4B,TREM2
DDOST,CEMIP2
BMS1,RRAGD
DHX38,NDUFB2
NT5C2,LILRA2
ZNF160,DIRC3-AS1
FPR1,ANKRD26
UQCR10,DOP1B
BMP2K,TRAF3IP3
AP3S1,ZNF589
SMAP1,SUCLG2
FARSB,MPDU1
UGP2,CTSH
SLC1A4,PRKDC
SPRED3,NOL7
PRKCSH,RAB1A
GLS,PRDX5
ANP32B,ATP6V1F
PDE1B,RAB1B
LINC02149,ARMC8
MRPL51,ZNF100
ARF3,PAFAH1B3
H2AFZ,SCIMP
MBD3,DANCR
AC092969.1,NT5C2
ELOC,TIGAR
ZBTB7B,AL033523.1
ARPC1B,PBX3
JTB,ATP11A
AC253572.2,ACTR1B
PTK2B,CCDC69
TMEM63B,HNRNPH1
SKI,SYPL1
VARS,TLR1
UQCR11,SLC25A24
LINC00877,SLC2A1
RAB5IF,TTC37
DHX36,OIP5-AS1
TULP3,RECK
ACADVL,MMS22L
DNAH11,ZBTB18
RAPGEF4-AS1,TUBB4B
ATP11B,NDUFA1
ZNF511,LINC02035
DPP3,POLK
ZNF106,KMO
COPE,PCNX1
ELOB,COA1
C9orf16,RMND5A
DDX39A,AP2B1
LARS,ALOX5AP
STX4,YY1
ZNF432,HSPA5
PSMB6,ELOB
AC093866.1,SF3B2
AC087627.1,CENPP
SSR4,UBA6
POLD2,PTGES3
ABCE1,RNF146
SNX9,MAZ
G3BP2,VEZF1
HSD17B4,USF2
ATP5F1A,LINC01134
NFAT5,NIFK-AS1
AC111006.1,MARCH8
BYSL,FILIP1L
SCO2,AC023787.2
NDUFA12,CDK17
NECAP2,CDS2
NDUFAF4,APMAP
NAXE,EDEM3
ATP6V1D,PTAR1
RGS3,PIK3R1
AC018445.5,PYGL
CRELD1,RAB2A
DYNC1LI2,TMEM19
EXOC7,PLEKHA8
KBTBD2,GLCCI1
SRP72,PARP11
SCML1,LAPTM4A
ORAI2,NDUFA4
OCIAD1,ZFAND3
NPTN,XRN1
DNAJC25,MARCH7
CUEDC1,ZXDC
DPM2,TGFB2
TYROBP,SERINC3
FAM106A,SMC6
CEP126,ESYT2
MBD4,CWC25
MRPL1,FCHO1
PPP2CA,FAM3C
NR4A2,POLA2
RPL24,RNMT
RAMP1,CRLF3
FAM53B,CERS6
CATIP-AS2,PPP4R1
LARGE1,C1QC
PPP5C,WASL
ITPRIPL2,TBC1D10C
FABP5,TM2D3
TUBB6,AC118549.1
MINDY4,RAB3GAP2
RPL18,PCMT1
TM9SF4,KDM5C
RPS4X,FOSL2
RRP36,CCDC88B
OST4,CDCP1
HUWE1,SCAND1
TIMM17A,PRKAB1
KHDRBS1,NCOR1
AC104365.1,AC016831.7
LSMEM1,HNMT
POLR2J,FGD5-AS1
PYCR1,TRIP11
CCDC97,JOSD2
AMOT,PHACTR2
RAF1,CGGBP1
SOAT1,RNF111
DOK2,TNFAIP8L3
CHCHD1,TMEM59
RPL14,CFAP161
TOMM20,CRACR2A
ABI3,IRAK3
SH2B3,ADSSL1
TOMM5,GATD3A
DDAH2,NOTCH4
HAX1,DARS-AS1
IRAK1,IGF2R
SLC20A1,STARD10
SNAI3-AS1,SHMT1
ANXA5,SRSF3
LRPPRC,LPCAT4
CYLD,PRIM2
ANXA2,CHST2
STAU1,RAD18
SEC13,CPB2-AS1
TOMM40L,FPR3
PTPN11,MICAL1
PHGDH,PPP1CA
KHDC4,RYK
BLOC1S6,DMXL1
MPRIP-AS1,ACVR1B
GPX4,JAZF1-AS1
PIEZO1,CHCHD3
ELMO3,ATP5F1B
PAPSS1,SMARCC1
MS4A7,ATF7IP2
SIDT2,CORO2A
LYVE1,MAP1S
TREML4,CASS4
AL158206.1,GSTO1
SORT1,USP33
TXNL1,TNKS2
LINC00862,SLC18B1
UNC13D,BIRC6
FAM20A,FASTKD1
AC017101.1,ECHDC3
LINC01505,EIF1AX
RPL36AL,RHOBTB3
UNC93B1,NPAT
SSR2,LERFS
AP001059.2,TLK1
SRSF3,NDUFB8
DNAJB9,CNOT4
MAFB,AC010186.3
FAU,SLC25A39
NCKAP1,KIAA1328
FAM120A,DDX3Y
GBF1,BST2
ABO,COL8A2
RPS4Y1,TECR
FCHO1,TMEM131
IQCB1,ELMSAN1
AC087854.1,ZBTB40
POM121C,KLHL21
PSMB1,DNAH11
NOP56,CTNNB1
AC067930.8,USP48
EXOSC7,ANO5
PTGER4,ARHGEF10L
TBC1D8,RNF150
COL6A1,LRPAP1
PPP2CB,SETD5
EPN2,AC007389.1
FAAH,RPS28
NOL6,JAML
APBB2,MTFP1
ASH1L,LINC00937
SGTA,UBE2E2
DGKD,COLEC12
AL020995.1,RAB27A
REXO1,TVP23A
LAMA2,AP005131.5
LINC01515,EXOC2
FKBP1A,KLC2
MYO9B,TTN
RPL11,TSPAN15
STXBP2,LGALS8
INSYN2B,EIF2AK4
FAR1-IT1,UBALD2
CYSTM1,PIK3IP1-AS1
AP2M1,SPCS3
CHD1,DGKE
LSM4,USP28
RPS3A,SNX25
LAGE3,MICAL2
ACSL4,NPTN
DPH3,LINC01094
SEC23B,RASAL3
CXCL14,AP001021.3
STC2,MTFR1
IPO4,C4orf47
WDR4,FXYD7
EEF1A1,RHOA
C5orf24,MAPK3
PPIL1,CLHC1
NLRP12,ARSB
RNMT,TRNAU1AP
LINC00621,HK1
PER2,SBF2-AS1
TBRG4,SEL1L
TRMT1,RAB42
SYT17,DNMT1
PEA15,RPL18A
EPRS,LCOR
GFPT1,AC242426.2
WDR43,TOMM20
PTRH2,PFKL
METRN,PSME4
AP000919.2,AP2S1
AQP1,SLCO4A1
NOM1,ENSA
PLBD2,GALNT1
GYPC,PRR5L
SYNCRIP,NHEJ1
NUCKS1,VMO1
DACT3,LIMD1
PPM1G,NEK8
GNA15,AC084198.2
SLC39A7,RPS19
CCDC26,PACS1
GNB2,TLR6
LINC02389,MAP4
ARFIP2,RANBP3
DUS3L,TFE3
TXNL4A,AC009318.1
SLC9A7,PROX1
DUSP12,UBAP2
CFAP70,PIP4K2A
FAM13B,CDV3
SUPT5H,HTR7
EMP3,SRI
SELENOI,PPHLN1
TOB2,CAPNS1
TAOK1,ZBTB38
WDR5,AL080317.2
SFPQ,HIST1H3E
HLA-F-AS1,HSD17B13
FCAR,JMJD1C
TCTN3,PAQR5
PAM,NAA50
PLIN5,PECAM1
SGIP1,PEPD
RNF24,COX5B
COPB2,ZDHHC9
RPS19BP1,RNF19A
BOD1,SNHG10
BRI3,USPL1
RYR3,TMED10
IKZF2,BRAF
AC064836.4,ZNF81
ZDHHC11,TMEM109
ZUP1,PI4KA
SLC25A25-AS1,AFF4
TXNDC11,MAP4K3-DT
MYO1D,TMCO6
CALHM2,N4BP2L2
LSP1,DHRS3
PIGT,SLC25A36
MARCH6,BVES
PJA2,DNAJC15
BAZ2A,APC
NAA20,SNAI3
TMEM33,COL27A1
EDC4,FBXW4
BCL2L1,EED
DCTN1,FYCO1
NCOA7,SUMF1
CDC27,KPNA1
AC092868.2,CTBP1
SUPT6H,TNIP1
RCC1,RELCH
ABCA1,NOL4L
SLC7A11,AP006545.3
LZTS2,TRAPPC1
ZYX,DHX9
EIF3I,CSGALNACT2
RPL4,PRELID1
NTRK3,SESTD1
PNPLA6,TRAM1
GNAI3,LINC02246
PSMD2,AP002518.2
TIMM13,CRYBG3
ANXA11,BROX
AC104461.1,STIM2
MXD3,COX7C
DENND5A,AC096667.1
ESRRA,RBM4
TMED4,NAPB
CARHSP1,HSPH1
IWS1,VPS13B
COBLL1,ZMYM2
MIR4300HG,PICK1
SCN1B,CEBPG
CTSA,OMG
KLF10,GPR161
AKR1E2,VPS54
GGA1,ARHGAP35
TMEM126A,SSH1
NCBP2,SSPN
ATP6AP1,MTHFD1L
STRAP,WDR26
CLEC1A,GCNT1
LANCL2,IKZF3
DCAF1,SLC49A4
LILRA6,TMEM147
PLPP3,MYO9B
SMAD3,C1orf122
LCN10,NEK10
UQCRQ,CIITA
SMG7,SBF2
EIF4G3,C1orf216
UQCRFS1,GNB4
PRPF40A,RNASE6
HSBP1,AC092279.1
IL10RB-DT,GLS
HNRNPL,LYZ
AP002892.1,CD46
PELI1,IL1RAP
TGOLN2,KLF13
LMAN2,AGO2
COPG1,SMAD5
LINC01619,MDGA1
USP54,CTSC
FAM89B,TGOLN2
ABCF3,JAK2
RPS6KB2,BORCS7
TRIM28,ITPK1
UCKL1-AS1,IKBIP
PHPT1,SPRY1
EIF2AK3,AL590617.2
NACC1,NBEAL1
SNHG16,PAK1
CISD3,ARF3
SIK3,PCNX4
NEDD8,CPNE4
FANCC,AC093673.1
P4HA3,SYT17
EIF4ENIF1,ABCB10
USP10,ERAP2
SUPT4H1,PRKAA1
WDR74,AL049869.3
AC073840.1,DDX46
IFRD2,HDGF
DDT,AK4
PPP4C,DUT
SPTA1,NR4A2
ATP5ME,ARMCX3
RPL17,AC011029.1
UBA2,RNPC3
PTDSS1,MAP2K2
METRNL,ZBTB41
HMGXB3,AP005131.6
PLCE1,ZFP91
EIF3M,FHL3
LINC01578,NFATC1
TSTD2,SH3BP5
APRT,SERAC1
LINC00963,GPS2
COX5A,GPX4
TIMM50,CDK16
CDC42EP3,ARFGEF1
CLHC1,BASP1
MT-ND4,COTL1
ADCY3,MCRIP1
SMC1A,ATP8B1
MYH9,CLIC1
LONRF3,SLX4IP
LMNB1,DHRS7
SH3PXD2A,CABIN1
AC079921.1,MLLT10
SZRD1,UBL5
F11R,GPR155
LAMTOR2,MYLIP
ATP6V0D1,SATB2
TMEM214,DOK1
SRRT,CNDP2
ZNF579,PET100
CLPTM1L,MOB1A
TSEN34,STARD4
OTULIN,RALGAPA1
ARID4B,SIK2
MAPKAPK3,TDP1
MARK3,IGIP
TMEM121B,LAMP1
PDCD2,PRPF19
MRPS15,ABHD13
CALM2,SPTBN5
NECAP1,ARMH4
RPS21,SF3A3
TMED8,MRPS15
DDX56,ARL10
RTRAF,DDT
CHI3L2,LASP1
UBE2I,RUNX1
CAMK1,AC139887.2
SPTB,AC093849.3
ING2,TTC27
TAL1,TOP2B
MRPS7,CHST11
MKNK2,GABARAP
C1QBP,SYNRG
AKAP10,TBC1D2B
SWAP70,DHRS4L2
LINC02432,PINK1
DDX39B,GFPT1
ZC3HAV1L,ACTG1
ANP32E,FOXN3
KIAA0100,CNOT1
PCDH12,NUDT3
DHRS13,TSC22D1
HNRNPF,CCDC186
FAAP20,AP5M1
HSF1,ITGA1
FAM49B,PMFBP1
SMG5,UBE3C
NONO,TMEM243
CTR9,ASXL1
GORASP2,FAM107B
IER5L,LY6E
COL8A2,PXDNL
DEF6,KIAA0319L
NARF,GRAMD4
EBNA1BP2,HEXIM1
AL024508.2,KIAA0930
AHSP,CDKN2B
GRINA,MOB2
DNAJC13,RNF24
USP53,MLX
PLA2G15,BAG1
CDC26,RAB7A
HPCAL1,ELF2
ARL8A,ITPRID2
AC008764.8,NRIP1
HBA2,RPS5
LRP8,ATRAID
ABI2,MZT2B
RPL23,MANF
FASTK,CYBRD1
NLRP4,ACSF2
ALPK3,KIFC3
MRPS27,PRKAR1A
TSR3,ZNF195
RPS16,FYN
COX7C,BTBD3
CCDC81,AL080317.1
KAT8,RNF187
SEL1L,RANBP1
ELAVL3,SEC62
TCERG1,SNX7
SLC25A6,GPR146
IRF1,ENTPD6
AC011043.1,PYCARD
SCAF1,STK4
SRSF4,SELENOH
PTBP1,Z84485.1
RPL36A,IFI27L2
FLII,SLC25A13
MT-ND1,SUMO4
AC004083.1,ST6GALNAC6
AL031595.2,MACROD2
UXT,PIK3AP1
FNDC3A,MTUS1
PHF21A,BCL11B
AC083949.1,ATP5PF
AP002498.1,DYNLRB1
PLXNB2,UBL4A
CIB1,ATP10D
WDR11-AS1,NSD3
NME9,NPIPB5
SNHG6,WDR48
NELFE,UQCR11
EXOSC4,ZMYND8
SNRPF,RELA
RELA,CCDC146
IPPK,MTCH2
HES4,GSTT2B
EGLN2,MEMO1
LIMK1,NETO2
PAF1,ZMYM3
AC012615.1,OXNAD1
CCDC12,CDC7
SEC62,EIF4A1
TNF,MGST3
RHOT2,TPK1
USP7,PDHA1
POLR2L,AL118516.1
CLCN6,UQCRH
STX6,TMEM39A
NXT1,UQCR10
SAMSN1,CHM
GFM1,PRKCD
ALOX5AP,LINC01358
AC002059.1,TMOD2
MT1H,UBR5-AS1
RLIM,TBX19
PDCD5,RBMX
RIC8A,REEP3
SLFN11,ARID1A
NOCT,MTCL1
C1orf35,POLE4
IKBKE,ADAMTSL2
DDX41,ASB3
IL10,PHF19
SUPT16H,ANAPC10
C3,SREK1IP1
LAMP1,TAX1BP3
USPL1,C1QB
SNU13,AC090541.1
SLC36A4,SLC5A4-AS1
PTPA,ITGB3BP
TMEM160,YPEL3
TPP2,SAMD3
CHCHD2,ARHGEF7
TCF12,ARID1B
TRPV2,NBAS
AL354707.1,MAP3K4
WDR19,ZNF385A
BMT2,UBE2M
MSTO1,SH3BP1
CDV3,LIN7C
RHOQ,RALGDS
ADGRD1,AP003469.4
UQCRC1,RP2
ASNS,MIA3
PAG1,AMIGO2
NORAD,CLCN5
FAM13A,FAM78A
FAM160A1,RALBP1
FOLR2,PAXBP1
PBDC1,AL078604.4
CLUH,ITPKC
UGGT1,WAKMAR2
ERLIN1,ZNF254
TMEM51-AS1,CLCN3
ACAA1,AFTPH
DACT1,ARL15
SLC13A4,CAPN7
UBR1,UBE2O
UTP14A,COL5A1
USP9Y,NLN
STX11,CCDC126
PTMS,ADD3
Z97192.4,AL356488.2
ZC3H18,KLHL36
DNTTIP1,TNFSF13
AC012150.1,APBB2
SLC1A2,ITGA10
MLH1,UNC93B1
HNRNPH2,CNNM2
NAA50,ATR
U2AF1L4,PRPF39
NDFIP1,TGIF1
CHD4,RPS3
ZNF787,TOX
SILC1,TMEM87B
NDUFA2,KLF10
RHOU,KIDINS220
PNRC1,BCL2L2
COX4I1,ARID2
FSD1L,MIR181A2HG
LMBR1L,AC016821.1
LINC01480,DRAM2
LGALS3,LRRC69
CSK,HS6ST1
SH3GL1,SSNA1
RPL7,TBC1D12
EEF1D,LEPROT
EIF2B5,TOPORS
ABHD13,AC003093.1
USP49,CCDC92
RYBP,GDE1
B3GAT3,ZMIZ1
TRAF2,STN1
GABARAP,LINC00310
MOGS,NUB1
FOSL2,BCL2L2-PABPN1
BAP1,BCLAF1
CASP7,LONRF3
ZNF473,APIP
AL731769.2,PPP1R3F
AC005487.1,DHRSX
CTU2,SCAPER
ANAPC10,TRAF3IP2
PRDX6,EPB41L5
AC015871.7,CD63
HYPK,CPNE1
JOSD1,SUMO3
DANCR,AKAP1
HBM,IFNAR1
UROD,MTPN
CNIH4,CISD1
ATP8B1,CPSF6
G3BP1,CCR5
WRNIP1,TMED4
CKS2,TM2D1
FP671120.4,LIX1L
RPL22,CISD3
COMMD2,RPL7L1
PSMB5,SRGAP3
LSM6,PTCH2
MRPL38,SORL1
LINC02019,EID1
PHB,SPNS2
LPP,AC012150.2
MRGBP,GOLGA3
PADI2,LRRC37B
PSRC1,UHRF2
DNAJA2,PEX13
PPDPF,KCNK13
FMN1,ABCA3
TRNT1,ETS2
CMTM1,IVD
CD164,KCTD9
EWSR1,GALM
AL353152.2,MCL1
MIOS,HBS1L
NOP16,NDUFS1
TMEM79,WTAP
DNM1L,ZFAND5
SOX21-AS1,ARMCX2
NLGN3,ABLIM2
TOMM6,WDR19
SNHG1,AL035071.1
SACM1L,CNST
JAM3,MAPK1
TRIB1,FAAH2
NDUFB7,RPL7
PPP1R11,GTF3A
EBP,KAT6B
SERPINF2,SKP1
AAMP,RAB23
GNAI2,PCMTD1
FRMD6,PPP1R3D
ERP44,CORO1B
SCFD2,COMTD1
LAMB2,PHKB
IL1RN,BANF1
ARHGAP45,TMOD3
WNK1,POT1-AS1
ATAD2B,TUBGCP3
TOR4A,RPL30
TTC3,SRGAP1
RNF182,PLSCR2
INPPL1,FBXO34
RNF126,TRIM36
TMEM242,PHPT1
AL603756.1,FAM217B
CDC42BPB,PATL1
PIP4P1,AC048341.1
DERL2,SMIM4
NDUFS3,SNX19
ATP5F1D,RSPH3
LINC01588,TAPBP
SSU72,TBL1X
NFYA,AC019117.1
MIR222HG,UTP23
ISOC2,SPECC1L
RNF181,MAN1A2
NFKBIA,ST7
DMTN,AP3S1
AC060234.1,LEMD3
NOC2L,EGFR
ACTN1,TC2N
LAMTOR1,TMEM245
LRRC59,SNHG5
ATXN7L3,GAS6
GABARAPL1,ZC3H6
DKC1,AS3MT
CORO7,ZHX3
RHBDF2,FAM53C
TTTY14,B3GNT2
CUTA,HEXD
SECTM1,USP10
ALG2,RCOR1
LINC01937,AC126121.3
SSNA1,NFKB1
CLK1,TMEM43
TPMT,ZNF263
TCF7,LRRC8D
MRPL43,CCDC18
VPS26A,MPRIP-AS1
MICB,DBNDD2
UGGT2,FGF11
DDX10,LMO4
LRPAP1,MAP3K10
RASGRP3,CLDN12
CEACAM1,NELFCD
MAPKAPK2,RSF1
GPC5,WDR47
EXOSC8,AP002784.1
UPF1,VDAC2
GSTK1,ATE1
EIF1AD,SRSF10
C4orf48,DDX39A
NCS1,ATP5MD
SNHG26,STAT6
WDR55,VMA21
AC007686.4,SYTL2
XPNPEP1,OLFM2
VASH1-AS1,TTC13
ZNF12,FAM174B
COMMD4,AC112253.1
TMEM263,SELENOW
TMEM67,CANX
BACH1-AS1,PAFAH1B2
RAD23B,GPD2
COMMD10,ZFC3H1
BTBD19,THOC6
ZDHHC9,SMURF2
AL606534.1,NAMPT
PPP1CC,C3orf38
GRHPR,MKLN1
SLC39A3,TSG101
MICAL3,NDC1
SMG9,AC091180.2
AP006545.3,GANC
DHX9,FKBP8
TRAP1,AC020912.1
YIPF5,ZNF207
MITD1,AC018362.1
DCUN1D5,ARHGEF3
PTPRK,SIRPB2
SLC12A9,ERAP1
PNKP,AL390198.1
PRKD1,AC011346.1
ZXDC,CCDC73
SLC25A13,SNX17
HDLBP,ITSN1
IGHMBP2,VAMP2
ILF2,SEPTIN1
PPP1R3B,RPL6
AC011751.1,EEF2
ZMYM2,TCIRG1
IMPAD1,RCSD1
RHAG,EFCAB2
CCNJ,FBXO33
NDUFA1,HINT3
TNFAIP8L3,IRF2BP2
HNRNPA0,STAU1
EIF4E,COG5
CSF2RB,CD84
