bmi_<20,bmi_20-25,bmi_25-30,bmi_30+
LINC01904,CORO7,AL035670.1,TNFAIP6
SPRED3,AC068724.1,LINC01511,AC037486.1
STOML3,NEK2,SPATA21,APOB
UCMA,AL355388.2,SORL1,AP003500.1
HLA-DQA2,AC107074.1,MEX3B,OSTM1-AS1
GTPBP4,RASGRP1,AL450352.1,CHIA
AL157886.1,AL136225.1,RAB35,AP001172.2
LINC01139,EVI5L,CHCHD3,AC087175.1
AC023282.1,ZNF792,SLC17A7,REEP4
AL606537.1,AC025572.1,PPP1R3D,AL031728.1
VTI1B,AL135910.1,PCYOX1L,DAOA
AC109925.2,TRAV29DV5,AL157827.2,AL132819.1
AL353572.3,AC104640.1,IMPACT,AC009480.1
AC087645.2,REG3A,FBXO46,BTNL8
AL512631.2,AC096732.1,CFAP99,AC092718.4
AC010255.1,IGLV7-35,ZNF766,AL359704.3
AC006504.1,ETDC,SORD,RORA-AS2
B4GALT4-AS1,AL772284.2,B4GALT4-AS1,AL020994.3
AL121944.1,AC098649.1,OCEL1,AC112229.2
AC004014.1,AC008991.1,EPHA10,AC087386.1
ASIP,TRGV10,CHRM2,AC092687.1
AL357153.2,SRY,UBE2D3-AS1,AC004801.5
LINC02312,AL589987.2,AL121929.2,AC010528.1
AL162632.1,UGT1A6,IFRD2,AC009090.2
AC026336.2,AL021026.1,KCTD9,AC009032.1
LONP1,MBD3L4,WDR93,AC006305.3
AF131216.4,AL590381.1,DAPK3,AC003965.1
MRPS18C,BPESC1,ZNF747,ZNF479
AC010745.2,AL138954.1,FAM110A,AL450307.1
RPA2,IGKV2-10,IMMT,AL161756.3
C1orf54,KRTAP10-10,MINDY2,RDH8
AC005786.2,IGLV8OR8-1,MGRN1,CYP1A2
AP001208.1,AC246787.2,SOS2,ANKRD60
PCDHB5,TAF11L11,NDST3,AL355501.1
ABCB5,LINC01809,AC022762.2,AC010547.2
AL138767.3,DEFB115,LARP1,HIST1H2BF
AP000802.1,IFNA7,DCT,AP002414.5
SYCE1L,PDX1,AL121839.2,AC010525.1
AL360268.2,C17orf64,AC092902.4,PIFO
LYPLA2,AL513327.3,STPG2,AC024933.2
AP003715.1,AC010745.2,ZIK1,LINC01752
TMPRSS11D,ASB4,ZNF22,AC005592.2
CSF2,EHD4-AS1,CEP295,AC010974.1
CCL14,IQCF2,ZNF37A,AC007349.4
PRR20C,KCNG4,FANCD2,SMIM36
AC009432.1,RAB28,TAF4,LINC02140
BPIFB6,TRAV8-5,SNHG20,AC087442.1
DNAJB8,IGKV2D-24,DOK3,LINC00313
AC092130.1,AC019349.1,HPN-AS1,AL133215.1
LINC02852,AC036176.3,CTDSP1,AC021613.3
SPAG11A,AC094104.1,TTC21B-AS1,AC007389.5
AL731684.1,LINC01533,USP34,AC022726.1
AC004920.1,AC092127.1,PRPF39,AC099792.1
AL133499.1,ZHX1,SAMD1,AP001554.1
AC117422.1,AL136379.1,INPPL1,LINC01559
HOXA-AS3,LINC01053,SIGLEC1,AC004585.1
AL513122.2,NEK4,PMP22,AC011523.1
AC013286.1,AC114808.2,AL133395.1,AC023494.1
DCAF8L1,UPP1,TBC1D19,AC010542.1
AC024940.6,AC022433.1,MAEL,AL390061.1
AC108075.1,ZNF275,TOB1-AS1,AC006378.1
AC074389.1,HYAL4,PLCD1,LINC01241
SLAMF9,AL138686.1,GRK2,CKAP2L
AC024270.3,LINC02366,GXYLT2,ZNF730
LINC02349,LINC02053,CARMIL2,CDSN
GPR25,AC074008.2,DEF8,AC015911.9
DEFB127,AC022733.2,PGP,LINC02380
CAMP,ITGB5,TRMT10A,AC079341.2
OR2H2,HMG20A,AL357522.1,ACTL10
HCLS1,AC022400.2,LINC01505,CHMP4C
NANOS1,PLCH1,SLC26A5,AC027348.1
AC011511.5,AC078929.1,ADAMTSL2,POTEH
AC022140.1,NEURL1,AC092747.1,AL583859.3
AC108136.1,TEMN3-AS1,CCDC15,AC011333.1
AC087392.4,MIR4527HG,PHLPP2,AC024028.1
ECE2,AP000897.2,AL355835.1,AC016813.1
BLOC1S6,LINC00609,NPC1L1,ADCY6-DT
PRRX2,SLC16A13,FILIP1L,AL513318.2
MAGI2-AS1,AC013549.3,CACNB1,AC124276.1
FBXO36,AC034213.1,ECE1,LILRB1
CDK17,AL161644.1,SAPCD2,AC022874.1
LINC01887,AL031658.1,TLCD3B,AC015813.4
MT1E,THUMPD2,ARHGEF26,AC026358.1
Z82215.1,AL355835.1,AL354950.1,CHP2
DNAJB14,GCOM1,AC092142.1,AC007365.1
SERPINB9,AL139193.1,TXNDC11,SERPINA3
LINC01337,LINC02757,NME6,AC090213.1
HYKK,MAGI1-IT1,C6orf226,AC127526.4
LGALS9B,DNASE1L3,AC023385.1,AL023802.1
AC104232.2,SERPINA6,NIPSNAP3A,AC026726.2
AC024996.1,ALG5,AL049838.1,AC036214.2
LINC02050,AC020661.4,RBM44,AC094105.2
BPIFB4,AC008154.2,ATXN1L,IQGAP3
LINC01502,ESR2,URM1,AC006942.1
AC093274.1,PRSS54,ACTR1B,ODF3L1
AL035425.3,ARRDC5,AC016907.2,LINC00638
AP000462.2,AC005009.2,CENPK,LINC02518
LINC00350,TLE1,ARV1,AL133260.2
SHKBP1,TRIM34,NOL9,AC091073.1
RBAKDN,AC006063.2,ACTR1A,AC107241.1
CLEC7A,AC135782.3,GM2A,CYP2A7
FLT3,AC018731.1,CENPH,AC116667.1
AP003471.1,AL731537.1,SRD5A3-AS1,AC093599.1
TTC26,AC008738.3,AC117944.1,AC027584.1
AC087623.3,AC092994.1,CASKIN1,AC133530.1
NELL1,RLN1,VEZT,AL353593.2
AC002529.1,SFSWAP,NBPF3,AC008760.1
DLX1,LBX1-AS1,AL360015.1,LINC01238-1
AC079584.1,AC087341.1,AIFM1,CSTA
MRFAP1L1,FAM47B,VPS45,AC107294.3
LINC02271,AC023866.2,CDC27,PGA5
AC016747.3,AC004494.1,GEMIN2,TRIM49B
PPP4R3B,IL13RA1,ZNF697,AL513548.3
ZNF624,TEX14,UBE3B,AL645933.2
AC020916.1,AL445228.1,GFM1,TBC1D3F
AP002360.1,AIF1L,DAO,CPA3
AC005944.1,LINC01891,ZKSCAN4,RARRES2
AC131254.1,AC092803.3,SLMAP,PARP15
SEPTIN4-AS1,AP000459.2,JADE3,LINC02101
LINC02061,ELOVL3,DNAJC17,KRT17
ITGAD,AC022558.1,SRRM2,AC105914.2
AL161733.1,AC090371.2,CARHSP1,MMEL1
AFAP1L1,AC004875.1,CTBP1-DT,AC068946.3
TNNI1,AC099567.1,C16orf46,AC114814.1
P2RY8,AC107021.2,C13orf46,AL353780.1
AC009623.1,NEUROG2,HESX1,FOXI3
TMEM35A,IFITM2,RTN4RL1,AL160410.1
AC010761.2,PYCARD,AC107973.1,SCYGR5
AC104123.1,CATSPERB,NFKBIL1,AC010300.1
AC009971.1,AC106895.2,AC108452.1,AC069444.1
AL139330.1,AL353801.3,AC026894.1,AP001922.2
AC103564.1,MYBL2,CTCF,AP001527.1
TET2-AS1,SERPINA5,TAF10,AC037487.2
PLEK2,ATG14,FAT2,AC011897.1
ACTR3B,NUP62CL,NEDD1,ZP4
STIM1,AP005210.2,AP001804.1,CLDN3
SCN4A,P3H1,ATP13A2,AC068643.2
AL354920.1,OR56A5,OSTN,LINC01802
CCL8,HJURP,ZBED5-AS1,LINC02555
LINC01980,HMMR,CENPA,LINC02148
SMPDL3A,S1PR1,MAK16,KCNQ5-AS1
SULT6B1,RIOX2,LY6G5C,AC027627.1
FCN1,LINC00410,FAM133B,AC018693.1
HOXB-AS1,AANAT,LINC00957,LINC00239
AL031121.3,PEAR1,WDR89,AL359502.1
TSPAN14,TRPV6,AC009309.1,AC068880.3
FLJ45513,AL035588.1,CITED4,SPATA17-AS1
ETS1,AL138826.1,CA7,AC090877.2
AC008676.1,AP000233.2,HGD,AL450313.1
AP001469.3,AC016526.4,ZFPM2-AS1,AC005339.1
AC116634.1,AC023490.2,SETDB1,LINC00583
SELENOK,AC022034.3,FARS2,LINC01339
S100A7,AC005740.5,CSNK2A1,AC009137.2
PGGT1B,AP001095.1,MED1,CFAP45
TMCO2,TNFRSF10A-AS1,AC117528.1,AL161729.1
AC011247.1,LINC01841,FBXO34,LPL
AC023830.2,AL359238.1,RTTN,AC114684.1
AP001626.1,IL17B,AL355990.1,AC020907.3
HMBOX1-IT1,AC093422.2,AC008780.1,LINC02437
AP001978.1,OR5K1,ETHE1,LINC01053
AC073320.1,ELAVL4,FAM110C,AC090164.5
Z97989.1,AC006504.5,CD6,AC087289.5
AC004477.1,AF064860.1,AL590666.4,AL354743.2
AC084880.4,TTN,TSEN54,KRT15
MIF-AS1,UBE3B,CDCA5,ATP2B2-IT1
RGPD1,TST,AC009407.1,AC027607.1
BBOF1,NCOA1,ZNF446,ELL3
KIAA1324L,PKIB,AL845331.2,AL157392.4
BMP3,HM13-AS1,AL356124.1,AC096733.1
LINC02608,LINC02321,AC110285.1,LINC02520
ZNF681,AC008737.3,DUSP14,AC092902.2
NEXMIF,AL121890.4,ATP7B,ZNF474
NLRP11,AC002529.1,TSPAN11,AC106900.1
ZBTB3,SERPINB5,AL445438.1,AP005264.1
TMEM238,AC008549.2,MRPS14,AC087341.1
DRAXIN,ZBTB46,LINC00903,GPRIN2
AP002762.3,SLC35F3,GPANK1,AL161645.2
AL049557.1,SCARNA9,TSTD3,AL583809.1
IP6K1,AL356020.1,ADPGK,BARX1-DT
RAE1,BRWD1-AS1,FAM241B,AL137789.2
HEPH,RUNX2-AS1,AC104964.3,UPK1A
LINC00472,ADRB2,AC095055.1,AC099499.2
UTP18,AL360169.1,EHD2,AL136537.1
LINC02577,GPX8,AL109811.1,AL137186.2
VAPA,AC005358.2,TOR1B,AC132217.2
AC080078.1,SLC6A5,ARMCX5,AC073326.2
AC002460.2,Z97192.1,CLIP3,AC013701.2
AL136234.1,TMC1,HECTD2,Z73495.1
KCNH2,PABPC4-AS1,DSN1,AL022724.2
AL021707.1,C1orf232,AC026347.1,AL626787.1
AC010327.4,AC087897.2,AL358115.1,AC120024.1
AL122020.2,STRIP2,RSPH1,LINC02322
GRK3,AC090625.2,PKD2L2,AC003975.1
G6PC2,AC096708.2,TP53AIP1,AL162731.1
YIPF1,KCNK2,AC243829.4,AC092296.1
PCDHGB5,LINC00692,RAMP1,AL133444.1
AC016825.1,AC005609.1,GNG13,AP006222.2
DLX4,AC106870.1,SHMT2,AC110813.1
CD52,KIAA1549,ITGA10,CCDC87
TUBB1,AC024337.1,PRXL2C,AC022535.1
AC004947.1,AP000812.1,MRPL16,LINC02168
TNFRSF13B,AGBL4-IT1,UGDH,NAV2-AS1
SRGAP3-AS4,LINC00489,RAB8A,AL354864.1
BSND,CFAP44-AS1,CCDC71L,AWAT2
AL139099.1,AC009962.1,AL158151.1,APOBEC3D
AC063926.1,AC007679.1,C1orf198,OR2A5
FGF11,AC104232.1,SOX5,AC079763.1
SH2D3A,HSFY2,AL031599.1,FO393415.3
AC008088.1,AC099520.2,MOCS3,AC096772.1
GTF3C5,LGALS8-AS1,GOLGA8O,AC073316.1
PRMT5-AS1,AC017000.1,AC105446.1,CPS1-IT1
ZNF398,AC005682.2,AC005229.5,LINC02564
AC108681.1,LPGAT1-AS1,MED9,AC136628.4
AC091057.3,GLIS3-AS1,AC011477.9,ZNF705B
AC073073.2,AC092118.1,AL157912.1,SBK2
PLAC4,ARSF,SUN3,AC090377.1
AP001993.1,HTR3E-AS1,GRWD1,AC116609.3
FAM153CP,TMEM170B,GRM7-AS1,AL358787.1
PNMA6F,AL158195.1,BCL2L13,PRKACG
C12orf60,AC073311.1,HLA-A,AC069148.1
PCDHGB7,SERPINA7,DLG1,HIST1H4E
FER1L6-AS2,CTAG2,ZC3H12B,AC097505.1
AL158151.4,NUDT13,PCID2,LINC02272
OR1L3,LRP5L,STPG1,AC093627.22
AC117395.1,AC024267.4,ZNF652,DCST1-AS1
MMP10,RBM5-AS1,FRY,AL121655.1
STK31,AC084756.1,C9orf40,AC010638.1
AL357127.1,AP000962.3,LAIR1,AC021037.1
AC011196.1,AC079949.1,ATXN10,AL034546.1
OXTR,PP2D1,ALKBH3,FOXH1
AC103996.3,SHROOM4,TNFRSF4,CYP2F1
AC103409.1,ANAPC5,VPS16,DPEP3
CSF1R,AC016542.1,CBFA2T3,KANSL1-AS1
OR3A1,MYO1F,ZBTB26,NCR1
ADIRF,HECW2-AS1,FLVCR1-DT,TLR8-AS1
BARX2,TNFRSF9,LIFR,LINC02249
AC074366.1,CCS,C2orf88,AC113608.2
MSH3,SLX1B,FAM3A,AP002008.3
AC006059.5,AC068944.1,LINC02057,AC107958.3
LINC02667,LINC00397,LINC01721,AC004148.1
FANCD2OS,MYOZ1,ZNF503,KLK4
CRYBB2,CLEC2B,F10,AC008549.1
AL807757.2,SLC7A11-AS1,AC087762.1,AL161717.1
AC114964.2,AC025211.1,SPG11,MIF-AS1
ZFP69,AL355483.3,LINC02246,AC034228.2
TERB1,AL034550.3,PC,AC110285.3
HHEX,AL133279.2,GAR1,AC078865.1
AC026803.1,AP000873.4,AC234775.3,AC027688.2
AC106895.1,SRSF12,AP002433.1,AC087393.2
STARD8,AC023509.2,RTN2,LINC02452
MAPK15,AC097460.1,EFNB3,AP000355.1
AC103853.1,APOBEC3C,LKAAEAR1,AL160408.2
TMEM108-AS1,AC015563.2,C3orf62,AC079684.1
OR2K2,AP001107.1,KIAA1211,ZG16B
AC068733.3,AC006972.1,C3orf84,LINC02411
LINGO1-AS1,ALMS1,MPPED2,C16orf97
MCEMP1,PHC2,AC007922.3,CISTR
SPTSSA,AC104051.2,MARCH3,AC084083.1
AC096588.1,AL713866.1,STAR,KLRC4
AP006565.1,AC117373.2,FRY-AS1,MAB21L2
LINC02310,SNHG30,AC037198.1,AC087257.1
AC092428.1,OSBPL7,LINC01621,AC006064.4
AC117834.2,FGL1,SP110,VAMP5
LINC00266-1,PSORS1C2,SETD1B,AC108517.2
CDK2AP1,SPACA7,MRO,AC009495.2
OOSP2,CDA,AP4B1-AS1,LINC01612
AC084128.1,AC018558.7,LPP,AC009803.1
SIK1,AC087473.1,ICA1,AC007938.1
C6orf62,AC079858.1,MEAK7,OR6C75
CASP14,AL162727.1,TMEM99,AC092954.1
AC092338.1,C5orf66-AS2,CCPG1,PDCD4-AS1
AC129915.3,AC008083.4,PIM2,AC107067.2
AC145124.1,ERI3,MCM3,AF240627.1
BRDT,AC093581.1,CLN5,AL645929.2
IL20RB-AS1,ADCY1,AC109597.1,MHENCR
SIRT2,AL590560.2,NANOS3,AC084125.3
AL135999.1,ARSE,USP6,AC217774.1
LINC02631,AC108718.1,PSEN1,AL050327.1
AC007292.1,PIGG,UMPS,AL353997.2
FAM170B-AS1,CLEC3A,RNF2,AC113208.5
AP005329.1,AC069222.1,DPY19L4,LINC00656
TRAV39,AC011503.4,SPRY1,LINC01766
MT1HL1,LINC01993,MAN2B2,AP001180.2
AC131571.1,TCP10,AL365356.1,AC005495.2
AL023284.4,LINC01020,SIRT5,AL023495.1
FBL,LAYN,LINC00620,AC138466.3
NXT2,AC019118.1,ATN1,AL359538.4
LAMA5,TCERG1L-AS1,EXOC7,AC239802.1
AF067845.5,LINC00628,TRAFD1,AL139254.3
AL022323.4,LINC01922,TDRD7,LINC02522
STXBP1,LINC02657,NBAS,AL392086.3
MAPK6-DT,AL137100.3,AC010623.1,AC107220.1
QRSL1,AC074096.1,NRIR,AC068580.1
AC048382.5,AC099681.3,NCAPD2,AC133106.1
ZNF888,AP001458.1,HSPA1L,AC008055.2
ZNF845,AC100872.2,PRSS3,AC010245.1
AC008277.1,AC011497.1,GBGT1,AC109927.2
IL12B,OR52D1,CHCHD5,TRGV7
AC114810.1,RHOD,AC100793.3,AP001437.2
ABCC1,STX12,OFD1,SOX6
SLC25A28,AC026780.2,AL845311.1,LINC02331
UPK1A,CNN2,SNCAIP,MMP23B
SENP1,AC087664.1,FAM53C,AC079248.1
AC082651.1,AC092924.1,CRYZL1,AC117498.1
CAPN6,FAM3D,AL359636.2,GK-IT1
CCR4,AC072026.3,ZNF721,AC109630.1
ARL8A,AL645608.6,PSMD4,AL513123.1
LINC01747,AL031584.3,HIGD1B,AL121809.2
AC092944.1,GABRQ,AC021517.2,AL158151.2
AC011933.3,CDH2,FSTL5,AC100872.2
AC003092.1,C19orf71,N4BP2L2-IT2,AC013652.2
SLC9A3R1,SYNDIG1,C3orf38,SLC35G6
AC073263.2,CNOT2,MROH8,HLA-G
HDHD2,PRODH2,ATP6V0E1,LINC02294
EXOC4,VEGFC,POC5,PRNT
AC012103.1,C3AR1,ALYREF,OR1A1
CSMD2,SERPINA9,TUBG1,TRIM21
AC008124.1,SPATA9,NEIL1,AC244517.5
AC084262.1,AL451123.2,LINC01685,AL441943.1
AC015802.3,TSLP,AC027644.3,OR51C1P
OR52I1,AC025188.1,WDR77,ELOA3
AC104781.1,UGT1A1,AC091729.3,AC121247.1
AC024382.1,AC011446.1,AC090772.1,GP5
AC063944.3,AC092916.1,OSBPL8,AL451054.4
LINC00861,FAM219A,LINC01719,OR5AN1
TUNAR,FMR1NB,GSKIP,AL356489.1
AC068790.3,SYT1,EAF1-AS1,AC108457.1
KIF15,AL589765.7,PEX2,BX470102.2
UBA6-AS1,AC002558.3,LIG4,AC007603.1
BOLA2,AC011239.1,FHDC1,DIO3
MST1R,VTCN1,ILDR2,AC090791.1
LINC02691,PIK3AP1,AP000708.1,AL390961.2
AF111169.2,MLANA,FAM181A-AS1,GPC6-AS2
PRMT9,AC007378.1,NAXE,AC009292.1
AC011444.3,AL360012.1,PEX14,AC006213.7
HARBI1,DLK1,DLGAP4-AS1,AC136431.2
LINC01220,AC134349.1,PPP2R5C,AC244394.2
AC021074.3,P4HA3-AS1,DNMBP,AL662884.5
AC120498.4,AL392172.1,STK16,CEBPE
MBD3L1,DMBX1,PAN2,AC006111.3
AC244517.12,F2,EDNRB-AS1,AL359555.1
CCR5AS,U51244.1,POLDIP3,ART1
AC011516.1,KANSL3,GEMIN8,AC092138.2
AC010145.1,AC090398.2,LINC01534,PLA2G2E
CALCR,USP17L2,EMSY,AL589986.2
ZG16,AC009145.3,ADAM10,AL807742.1
SNRPB2,AL356310.1,CCDC51,UGT1A1
LINC01936,AC131254.2,RBMS3,PDZK1IP1
FAM234A,FLNB-AS1,ZBTB14,AC006449.1
OVCH2,YBX3,SLC24A4,BRWD1-IT1
GDPD2,AL138820.1,PARN,AC097103.1
AC004832.1,OR52E4,WDR92,LINC01694
DROSHA,GLI1,ABHD6,HCCAT5
C17orf77,C19orf84,GSTZ1,ADAMTS7
NAALADL1,AC027237.2,AC008897.3,AL078587.1
REPS2,ALPL,AC245140.2,LMLN-AS1
AC007250.1,AC110285.4,ISM1,AP000679.1
COX7B,AC005387.1,LINC01116,CAPNS2
PNLIPRP1,GABPB1,TICAM1,HOMER3-AS1
C21orf58,AC137770.1,CAV2,PTGES
AL357558.1,NAALADL2-AS2,AL022068.1,TBX22
AL355102.5,OR10H5,AMOTL1,TLX3
AL355836.3,AL133444.1,ADI1,OR8B8
PRR32,AL590560.5,RSPH14,MAB21L4
Z82185.1,Z95115.1,PPP1R3C,LINC02130
TRBV15,AP003100.3,P2RX4,AC092316.1
AL929601.2,SKIDA1,HES1,AC097059.1
AC115619.1,NGLY1,AL353796.1,AL445209.1
LINC01475,NUDT1,AL391684.1,AL731553.1
AL731557.1,FOXN3-AS2,AC004241.1,AC119674.1
TGFA-IT1,AC108449.1,ZNF107,CSF2RB
LYPD2,RBAKDN,THBS2,AC062039.1
AC107464.2,AC008761.2,LNX1-AS1,AC018529.2
U47924.1,LINC01117,AC024619.3,AP000873.4
AC096644.3,AC009275.1,CD276,AC004862.1
GPR32,AP002892.2,NFX1,AL357793.2
KLF14,LINC00886,KBTBD12,AC016553.1
AP005202.2,AP000753.2,POLR3GL,AC114271.1
ANK3-DT,AC009558.2,ASMTL,AC051619.7
TRBV14,TAS2R19,MTFMT,AC097015.1
AC009403.3,CR786580.1,TEX264,AC008786.1
AL160408.4,PNLIP,SLC1A6,OR4K17
AL096828.6,AP000593.4,EPCAM,AC009269.3
ZNF234,U62317.1,NCOA6,AC008543.3
GSDMC,PRKRIP1,SPON2,AC123786.1
KIF9-AS1,AC120194.1,UBXN11,LINC00102
LAMTOR3,MUC3A,C2CD4C,AL023806.1
AC002465.1,AC027338.1,DISP3,AL118522.1
NRTN,UPF3A,LINC01289,AC026523.1
AC026320.1,RHOJ,KIF16B,AC026624.1
LINC01208,AC006333.1,ZPBP,DLX1
SMIM28,AC010320.4,AL691432.2,AC109464.1
UTF1,AC006566.2,AL117381.1,AC091951.4
AC034229.1,AC021752.1,AC006427.2,AC022001.3
AL049870.2,LINC01376,RNF152,AC107909.1
MYOT,AL589787.2,ADA,RXFP2
AL603832.1,AC093525.3,AL158055.1,AL445430.1
AC110760.1,TBX20,CDC73,TEX13C
LINC02575,DCUN1D5,SINHCAF,AC003087.1
RNF166,LINC02180,CHST8,AC010731.3
AC117453.1,DDC,HDHD2,IGLV1-50
ZHX1,AP002991.2,PARP8,AC092954.2
PSMB5,AC008073.2,POU6F2-AS2,LINC02847
SLC45A3,AC123786.3,AL355612.1,POTEE
AC010255.3,CRYBG2,MRRF,AL158837.1
LINC02438,GPSM2,VPS13B,LINC01563
AL391152.1,ZNF772,AC010207.1,AC010542.5
OPN1MW,AL359313.1,TNK2,AC108134.1
AC008741.1,LINC02769,KNTC1,AL160413.1
PEX12,LINC00971,AC079848.1,FERD3L
GALNT17,SLC6A1,AL672277.1,AL390962.1
AC087565.1,AC084064.1,MED30,AC005840.4
BBS10,AC008766.1,GALNT7,AC131009.3
EXOSC10-AS1,AP001198.1,CFDP1,LINC01638
AC012645.2,IGF2BP3,AC097717.1,AC023043.4
SOX1,AC004466.2,AC087294.1,AC105219.3
AC112907.3,MIR4713HG,INO80C,AP001961.1
AC005899.6,GOPC,KIF9-AS1,AL590783.1
PTAFR,AL031666.2,STAB2,ADM
OR8B8,SLC35F5,NUMA1,MMP19
PLRG1,TNFRSF12A,AC008459.1,CCIN
LINC02004,AC023866.1,ZNF511,APOBEC1
AC090589.2,AC072022.2,EBP,DEFB118
GNAS-AS1,AC092120.3,BCR,AL645608.4
AL360181.2,ARHGEF7-IT1,CDR2L,AC009988.1
AC027514.2,OXCT1,AC104964.1,AL627443.3
UBXN2B,AL590560.3,LINC00710,AC015660.2
AL117353.1,UGCG,CAMTA2,KRTAP5-4
LINC02108,AL021391.1,ANKRD11,DUOXA2
AP000446.1,AL596257.1,AC087280.2,GGT6
PARP15,AKAP3,TXNDC5,TRPM5
AL590787.1,NLRC3,TPM4,AC015631.1
OTOF,AC024361.2,MTERF2,AC023511.3
AC010931.2,AC100781.1,NUDT14,AC108463.2
MAP4K4,AC009093.2,AL669970.1,AC093620.1
AC005414.1,OR52J3,GP6,AC097713.3
PRY,AC005871.2,MVD,AP001381.1
CDC25A,AC022784.3,AC091691.3,SLC17A4
PCDHGA8,PPP1R3B,RNF227,AC084809.1
EMC2,FZD4-DT,RERE-AS1,AL589863.1
HKDC1,SCUBE1,COIL,LINC02227
ERAS,AC005037.1,AC004828.2,GBP2
NADK2,AL450992.3,NR1H2,AC008080.1
Z97056.2,FAT1,FAM66D,STARD13-IT1
BCAP29,AC022034.1,SLC25A21,AC015908.3
MUC16,AC023136.1,CLMAT3,PRKCZ-AS1
NOMO3,AC006566.1,TTLL7-IT1,AC025259.1
LMAN2,AL162464.2,MLYCD,AC006148.2
LINC01344,AC078962.3,AC103681.2,AC018678.1
CCDC84-DT,SLC1A4,AC018685.3,HS3ST6
MYL4,NXPE1,FLYWCH1,AP001351.1
UGT2B7,AC021180.1,DLG4,CXCL5
BX276092.9,PPP1R16B,A1BG,HTR3C
TTTY4B,RAB3D,AL157395.1,TMEM132D-AS1
EXTL3-AS1,CSTL1,PSG8,MFNG
CEBPB,AC027306.1,EID2,AC026401.1
NAMA,LRP2,AC005759.1,AC016266.1
GRK6,C16orf71,RNF10,AC084116.2
SNHG32,TOP2B,FEM1A,AC006538.3
STC2,CCDC13-AS1,CDC6,AC027458.1
CPLX4,AC068491.2,HAPLN2,AL133387.2
TM4SF19,OLFM2,AC095057.3,OR4D2
AL356740.3,TMPRSS11F,ELP4,PDZRN3-AS1
STAU1,AC093627.7,AL589645.1,IFITM2
AL390037.1,AP002008.3,OBI1-AS1,AL590133.1
ADAM22,PAPOLG,ARPP21,OR6C4
AC009948.2,RIMS2,DESI2,HIST2H2AA4
LINC00320,PRICKLE2-DT,AC103770.1,AL360006.1
AP003354.1,AC137894.1,LINC02062,AC021860.1
AC121764.3,AF241728.1,CDK5RAP2,AC138965.1
SNHG19,MAN2B2,PPFIBP1,PCSK6-AS1
NUDT6,AC007749.1,PRRT3,TUBB8P12
SMARCA5,CXCR6,AC010542.2,LIPC-AS1
AC139887.4,P2RX2,ACBD7,CALML6
AC116447.1,FMO5,AC016717.2,LINC01520
LINC02548,LINC02204,AL513327.2,JADRR
SSRP1,LINC01393,FNDC3B,AC084824.4
ACSM6,AC133644.2,ZNF234,AL355310.2
AC079054.1,AL033539.1,AC107027.3,AL049833.1
CLP1,LINC02375,HAUS4,AL031673.1
AC215522.2,PINX1,TOP3A,AC091053.2
AC007271.1,LSMEM2,OOSP3,HMX1
LINC02365,AL136295.6,TMEM229B,AC080013.4
FYCO1,PRMT7,FAM216A,HNF4G
TNP1,U2SURP,ARHGAP19,AL731537.2
EXOSC3,AC012435.3,CEP97,AP000755.1
LBHD1,ZPBP,CCDC88A,AC087289.4
AC020611.2,MTRF1,ZNF461,LINC02346
LHX5-AS1,TRIM77,PDC,AC091944.1
OTOA,AC244035.1,NDUFS7,OR13C4
RNF19B,AC092800.1,PLCB3,C18orf65
AL136129.1,AL133410.2,ADAM9,LINC00308
PCDHGA12,AC111000.4,DNAJC18,AC078795.2
AC018781.1,AP000662.1,MBNL1-AS1,CU638689.5
AL023574.1,NCR1,AC090531.1,LINC00492
AC105118.1,ABALON,CDKN3,AC129510.1
SPPL3,AC004908.1,DRD4,GSDMD
WNT8A,AP006222.2,AC083798.2,AC231656.1
ZNF280C,AC136624.2,ZSCAN30,MRGPRD
FBXL22,XXYLT1-AS2,ACOT12,KBTBD13
LINC01169,TLX3,PTGS2,TBC1D3C
AC121761.2,AL137781.1,AC019077.1,AC087741.2
TPRX1,FOXO3B,CLPTM1,MMP26
RND1,AC132872.3,VEGFB,AC093274.1
PLIN5,LINC02339,PANK1,AL356022.1
NSL1,UBAP1L,AC007384.1,TPM1-AS
AC245884.10,AC138207.2,RPUSD4,CR381670.2
SDE2,AC108066.1,RBM41,AC005050.1
CHMP1A,MSS51,BET1L,SPANXA1
HIST1H2BL,LINC01410,FMNL1,LINC00525
AC242988.2,OTOP1,SLC10A7,LINC01040
AC108050.1,SLC7A11,AP002518.2,AP006547.1
AC090771.2,GLT8D2,AC092329.4,EDN2
AC087612.1,DSCAM-AS1,TEX29,LINC02111
TLE5,LINC01056,RNF126,GOLGA8T
AC108749.1,AC011491.3,CNGA1,AC018552.2
AC010789.2,AL109761.1,PFAS,GALR2
HOXC10,AC009137.1,EDNRB,AC113139.1
AC079684.1,AL162400.3,LMOD1,IFNG-AS1
AC012355.1,MINDY4,AC018647.3,CAPN8
HIST1H2AE,LINC01950,SHQ1,AC016245.1
FAM90A26,LINC00297,TFAP4,FNDC9
VPS33A,AL358074.1,GEM,AC100768.1
HM13,AC007907.1,ARHGEF18,GNGT1
AL590369.1,AC015818.4,GATAD2A,C11orf21
AL591030.1,AL445644.1,DRICH1,AC116158.1
AP000426.1,IGF2,NOTCH2,AC010536.2
AC008507.4,ANKDD1B,CIB1,AL157831.3
AC026254.2,AC025566.1,SEC13,AGRP
