bmi_<20,bmi_20-25,bmi_25-30,bmi_30+
AL583803.1,AP002748.2,PLEKHF2,GRAP2
LINC02667,AC121764.1,AC233263.6,RGS6
AC006357.1,KCNJ8,AC004542.2,RASSF6
ELOA3D,AC105339.3,AP003354.1,ABCC5-AS1
AC134684.8,AC018685.2,ACVRL1,TBL1Y
AC005544.2,MSC-AS1,FZD4-DT,AP000322.2
AL023693.1,AL606760.1,AC092819.3,AC005306.1
DEFB106B,AP001178.3,DPP9-AS1,COQ10A
TRBV23OR9-2,AC016526.2,LINC02209,AL021937.4
TAAR8,AC253576.2,RDH8,NEBL
AC021594.1,HSD11B1-AS1,EPHA4,SLC5A4-AS1
AC008406.2,IL17RC,CORO1A,AF127577.3
AP001042.3,AC025271.2,AC024610.2,SLX1A
IGLV2-14,AC009743.1,CKMT1B,PABPC1L2B
LINC02349,AL121655.1,AP000704.1,ADRA2C
AC002460.1,CLMAT3,AL592211.1,AC022915.2
OR10A5,LINC00342,AC114956.1,AC008663.1
TAS2R38,AL122035.2,AL008638.1,AC097634.2
OR2D3,BRIP1,AL353614.1,AL357052.1
OR10A4,CHI3L1,AC010273.3,AC013451.1
LINC00353,AL132639.2,AC006372.3,AC007387.2
OR4D6,AL031432.4,ATRAID,LINC02402
AL160159.1,TMEM198,CBLIF,AC122694.1
LINC00554,AC004231.3,RNASEH2B-AS1,AC008115.2
DEFB129,AC105290.1,LINC01103,EDNRA
DEFB126,AL442067.3,PDP1,RSPH10B
AC087667.1,RMDN2,AC109322.1,AC010809.1
BECN2,AC005551.1,SLAMF9,ASPRV1
AL592164.2,OR5B21,AL121820.1,SLC9C1
AP000851.2,KRT19,KRT26,AC103760.1
LINC00567,TET1,GGTLC2,AC005586.1
LINC02059,AC011912.1,GJB5,PCOLCE
AC011840.2,AC022413.2,AC009126.1,SLC35G4
U62317.1,AC100827.4,CTSW,DLGAP2-AS1
LYPD2,CACNA2D2,AL359198.1,HIST1H1D
CNGA2,AC002401.4,AC079340.3,HDAC11-AS1
AC113208.4,AL132996.1,WNT5A-AS1,LANCL3
AL008733.1,TCF24,AL590483.2,CRYGB
OR6B2,PPM1H,AC017015.2,AP005209.2
AC015922.2,RAB40A,AL161781.2,LINC02142
AC093642.1,AC024592.2,AC079061.1,LINC01467
AC104794.4,AC005358.2,LINC02372,AC124069.1
AC020891.3,AL360178.1,AC091073.1,C3orf18
OPN1MW3,AL138916.1,C2CD4B,ZNF574
CTAG1A,KCNRG,XAGE2,CROCC2
AC114814.1,UNC13C,AC009411.1,SMCO4
TRBV6-8,SNTN,AC011396.1,SHISA8
TRBV14,CNKSR2,AC129510.1,TM4SF1
AC092687.1,AC016596.1,AC000050.1,LINC02528
TRBV5-1,TMEM185A,TTC24,TMPRSS15
TRBV12-1,AC010547.3,SSX3,KF459542.1
AC007876.1,LINC02232,LINC01738,AC104002.3
AC008549.1,C1QC,FSHB,ASCL5
AC008494.2,AC018541.1,AC090912.2,AC104982.2
AL589946.1,AL355802.3,AL359880.1,IGSF6
AC073188.3,AL159156.1,HAO1,LINC02275
AP006287.3,LINC02860,TM4SF19-AS1,ELK3
DEFB4A,AC138409.3,AC108517.1,MST1R
LINC01343,AC018685.3,AP003778.1,AC010542.4
AC106875.1,TMEM92,LINC01714,TUBA8
AC004147.1,FBXO41,HSD3B2,AL080317.2
AL031123.4,AL009176.1,LAMC2,AC126177.3
AL121929.1,AC067852.2,CENPE,AC104521.1
AP005202.1,AC098679.1,AC021504.1,AL035658.1
USP17L4,AC012508.1,EMX1,AC015563.1
DEFB106A,AC098595.1,MAGEB10,AL022170.1
AC138305.2,SLC22A10,AC093305.1,AC005837.1
AC027277.2,AP003059.1,AC017053.1,GLI4
AL162585.1,AC004801.4,AL359538.4,KCNJ15
OR52W1,SIGLEC9,TRPT1,C11orf87
MBD3L2B,AC006063.1,HRH2,LINC01947
LINC00307,SS18L1,H2AFX,AC091544.5
AP001189.1,HIBADH,PCDHA7,AC183088.3
TRGJP2,LGALS2,AC007998.3,PPP4R1-AS1
TRGV10,AC010401.1,AC092640.1,PTCHD1
TRBV20-1,AC004994.1,IL10,AL031963.3
TRGV5P,ZNF79,AC022167.1,AL627230.1
HIST1H2BA,AC009005.1,APLN,AL049552.1
HIST1H3C,AL590138.1,AC110792.3,AF121898.1
OR10C1,AC010203.2,LINC02654,AC009501.3
AC099786.1,AC097372.1,AC117944.1,TMEM147-AS1
AC097535.1,AL133371.2,ATP6V1G2,AC006041.2
LINC02677,AC009065.2,OR56A4,CCDC120
AL358972.1,AC116428.1,KCNG4,BX284668.5
TRGV2,SNCG,OR52N1,CPLANE2
TRBV19,AC137630.2,AL360268.1,PLGLB2
LINC01912,TMEM151B,AC105101.2,SLC6A16
IGKV2OR22-4,LNCAROD,AC009975.2,AC009060.1
TRBV17,AC018563.1,AC011337.1,AC098679.5
AC245088.2,LINC02381,PTPN3,FHL1
AC122108.1,AC021055.1,AC076968.2,AL022329.1
TRBV5-3,AL049795.2,LINC01146,ATP11A-AS1
AC091564.3,CPNE7,AC008750.5,TAS2R50
AL583825.1,NCAN,LRRC75B,AL390783.1
PRR23D1,AC073934.1,AC023781.1,AC024270.5
AC132217.1,GALR3,ANKRD30BL,AC007114.2
AC011410.1,HSPB3,LINC00881,POPDC2
AC008662.2,AL355334.2,AC068726.1,POLR3K
AC040936.1,AC104964.4,CA5A,ZNF346-IT1
CSH2,LINC01567,AC111000.4,U95743.1
AP000552.4,AL158163.1,KLHL6,LINC02526
AC104365.2,SLC49A4,SVIL,AL139241.1
SERPINB4,HHLA3,ITCH-IT1,AXIN2
TRBV18,FAM240B,AC090409.1,ERICH6-AS1
AC007848.2,CCL27,MIR497HG,AC008567.3
AC121764.3,GAL,AC008073.1,AC055855.1
AC032019.2,CSRP3-AS1,FOXA3,AC104803.1
AL358215.1,AC105180.2,PLPP5,AC011523.1
MAGEB6,AL035411.3,FOLR3,JAM2
MAGEB18,AC008569.2,CYP2S1,AC092802.4
AC013457.1,TEX33,TDRD1,GALR3
AC073409.1,TOGARAM2,FZD9,AC090204.1
AC103833.2,ARSJ,LINC01374,AC051619.11
DDI1,AL135818.1,SEPTIN4,C6orf52
AC012615.3,AC015909.4,AL133406.2,LINC01567
IFNA10,AC012645.4,LOR,RASA2-IT1
AL162413.1,AC019129.2,AL096869.2,TDRKH-AS1
AL359979.2,AC092805.1,AC087521.1,AKR1E2
MT1B,AP006248.6,LINC01360,AC068987.3
IFNW1,MYLK-AS2,LINC01776,AC025171.4
AC104463.1,AC004147.2,FAM86C1,AL096794.1
AL713965.1,TSPAN7,GLT6D1,AC004112.1
AP000439.3,DBN1,AC099791.4,LINC02356
GRM7-AS2,AC104458.1,PPEF1,ALKBH6
AC026202.1,TSGA13,CYP4F22,Z92544.2
AC100872.2,IL12RB1,AP002813.1,AC009119.1
AL360295.1,C1orf210,RNASE11,CNTD2
GAGE2E,PPP3R1,LCN12,AL138733.1
DIRC1,AC092070.3,NFKB2,AC018926.2
AC097451.1,AC106858.1,KNL1,SLC16A6
AL160271.2,SYDE2,RASSF10,AL356805.1
HOXD9,TAF3,LINC02358,UFC1
AL451127.1,SLC17A9,AC103760.1,AC022613.2
PRAMEF17,AC132938.1,SULT1E1,AC007610.1
AC010745.4,DDN,AC107909.1,AC097103.1
PRSS2,AC133485.3,STC1,AC005329.1
VCX2,AL121574.1,LINC01270,CA10
AC105275.2,AP005482.3,AP000356.2,LINC01342
LINC01815,LINC00412,AC027373.1,AC002128.1
AC139834.1,AC019068.1,LINC02496,AC008766.1
TRAJ32,AC007622.2,MAF1,AC073912.1
AC096536.1,HECW1-IT1,AP005136.3,FARP1-AS1
AC017067.1,PPP1R27,RBM42,AL445490.1
AL603764.2,LINC02733,AC073332.1,AC011322.1
HMX2,ARHGAP19,AC010896.1,AC010761.3
PAGE5,AC016816.1,AP005131.1,AC096586.2
AL133343.1,ASF1B,SERF1A,ASGR2
AL163973.3,OR4A47,RPL17,Z68323.1
AL691482.3,LINC00572,AC023043.1,CCDC89
LGALS7,AL161668.2,AC099524.1,EFCAB13
SYCN,AC103563.9,AC012085.2,AC090948.3
CRYGC,SLC14A2-AS1,BHLHB9,PRKCZ-AS1
TRBV6-2,RNASEK,LINC01258,AC106028.3
AC044893.2,IFI27L1,AC122688.2,EIF1AY
C10orf71-AS1,AP001885.2,AC003982.1,IGFBPL1
AC022537.1,DNAJC22,AC121247.1,AL354872.2
AC109136.1,C8orf37,PPP1R14C,AC244093.3
AC068672.1,LINC02069,HLA-DRB1,AC073941.1
AL592146.1,GAL3ST4,TMEM236,TULP2
AL161793.1,AL034548.2,NOP53,LINC01676
DSCR4-IT1,DLX4,LINC01282,CLEC11A
FAM243A,AC005998.1,OR1D2,SNHG31
AC091173.1,HJV,GPR174,AC097528.1
AC021785.1,LINC02213,CIDEC,ADORA2A
LINC01582,AL512604.2,AL049840.6,GRIK1-AS1
AC109462.2,MYO5C,LNCSRLR,CCDC121
AC027315.1,AL445228.2,AC138647.1,AL589765.5
AC105343.1,AC006296.1,AC024022.1,AC020611.2
AC022523.3,LINC02106,ANGPTL1,NTN5
AC007403.1,ITPRIPL2,LINC02570,AC037487.2
AC108142.1,AC087292.1,ST20-AS1,AP000894.3
GPR50-AS1,AC099489.1,AL031121.3,AL591178.1
AC010982.1,B3GNT3,AC093893.1,U2AF1L5
AC104619.2,AC245884.8,AC004908.3,AL354949.1
TRAJ47,LINC02334,AL451166.1,FAM71E1
TRAJ50,CNGB3,CSRNP1,AC089983.1
LINC00254,E2F3-IT1,ELF5,AL031432.5
AL356361.3,AL355377.4,AC008115.1,AL391361.2
AC035139.1,AL136115.2,SPIN4-AS1,AC072054.1
LINC00677,ZSCAN2,MRPL28,GNRHR
FAM74A7,AL162574.1,PRICKLE2-AS3,AL136084.2
AL445933.2,BST2,AC008443.4,ASH1L-IT1
LINC02276,AL035693.1,AC021134.2,A4GNT
AL033527.2,CSAG1,AC008738.1,AC034228.1
AC136475.7,AC100803.3,AC025754.2,AC007389.3
AC100858.4,AC008878.4,INSL6,AC012355.1
TRAJ26,CDKL4,AC139491.4,AC092100.1
IGKV1-9,AC068228.3,AC003950.1,C2orf80
IGKV1-8,AL162386.2,TDRD15,AC022613.1
PPP4R3C,CCDC6,AC004921.2,CRYBB2
AC017002.3,BORA,NAALADL2-AS1,TAB2-AS1
AC103925.1,STAC3,PSPC1-AS2,ARHGEF15
AC007278.1,AC016902.1,LINC01680,TMEM54
AL157402.1,IRAIN,NPS,AC079148.2
AC136475.8,DOCK6,DAD1,SPATA41
KRTAP19-4,AL020993.1,DNAH7,TMEM196
KRTAP19-8,LINC01381,AC004554.2,AC132807.2
KRTAP21-3,LINC00242,DUSP14,AC012676.1
AL121935.3,APBA1,AL157396.1,AL162411.1
AC092941.2,THAP10,PABPC4-AS1,LINC00426
AC078851.1,ITFG1-AS1,LINC01532,ZAR1
AC009970.1,AC006305.3,OVAAL,AC243829.1
POTEB,CCR5AS,AC114781.2,AL022318.1
KRTAP19-5,KLRC1,AC009102.2,AC012506.4
AC100860.1,AC007998.4,DISC1-IT1,CENPT
AL354984.1,KIF21B,SEMA5B,C2orf50
AL163974.1,TYMP,AC116634.1,GZMA
AC107396.1,FAM41C,AC099670.3,DOCK4-AS1
AL389889.2,AC013731.1,SLC37A2,AC010680.1
TAF11L11,AC073115.2,AC025253.1,AC009686.1
AC138854.1,RIPK2,AC090236.2,AC245052.4
KRTAP27-1,C8G,PTOV1,AL096701.3
AC019133.1,AL807776.1,PHOSPHO1,RAB6C
AL732437.3,NPIPB3,PTGS1,AL583808.1
IL36RN,LINC00940,SIRPG-AS1,PODNL1
LINC01955,AC243964.3,SYT4,AC017116.1
AL355314.1,ARHGAP11B,FCRL3,AL590764.1
OR5T1,AC022039.1,MCTP2,EVC
AL022314.1,SNX20,AL391095.1,NYAP2
AC104333.4,MUC6,AL450384.1,AL138824.1
AP005229.2,CU639417.4,ZNF233,LINC01989
LINC02116,LILRB3,UBE2M,NEXN-AS1
AC139497.1,TEDC2,AC020913.3,NLRC3
OR51Q1,AC010511.1,NUMB,AP000350.5
AL592164.1,AL513320.1,LINC00411,CHCHD2
AC012157.3,AC040970.1,AC021678.2,AL035420.1
AC078880.2,ARLNC1,AP001107.2,AC023830.1
C7orf66,AL031055.1,LINC02035,SPDYE17
AC091962.1,FAM110A,WNT8B,AC026992.1
MRGPRX4,MCOLN2,AC131159.2,RIMS3
AL031767.1,EVA1A,SLC27A2,TNFSF15
IL1F10,AC079160.1,LINC00442,AC132938.1
AC010387.1,AC087257.1,C16orf90,CARD18
LINC02103,AL645940.1,AC068898.1,HLA-DRB1
FAM9A,LINC01544,KRT33B,ADAM33
LINC01066,LINC02332,AP001972.1,AL157414.1
AC012317.1,ACAA2,PDZK1IP1,AC024588.1
AC132825.2,AC011468.5,HIST1H1B,AC020978.3
LINC02459,AC064836.2,AC019254.2,AC010336.8
AL732437.2,AC010320.4,LINC02686,PARS2
SCGB1D1,WNT3A,AP001972.2,AC013652.1
FAM27E5,CDRT15L2,LINC01892,AC003035.2
AC020743.3,AC018695.2,AL135785.1,EHD4-AS1
AC010486.3,AP000322.1,AL133371.2,AP003721.4
MBD3L3,CIRBP-AS1,LINC01589,AC005696.3
APOBEC3B,HELLPAR,CASC22,PLCB4
TMEM174,AL035252.2,AC092296.1,AC096536.3
LINC00644,AP001318.1,AC138894.2,AL391863.1
GAGE12C,KRT40,ZFAT-AS1,AC023983.2
AC079943.1,KLHL7,OR52B2,AC010463.3
AC007381.2,MIER1,PF4V1,AC008655.2
PRR32,LRCH1,AC091182.1,STEAP4
AL390730.1,AC005703.7,AC254629.1,NOTCH2NLC
AL035250.2,FNDC7,ANKRD62,BTN1A1
KRTAP3-2,LCN12,AC134508.2,AC016394.1
KDF1,AL008727.1,C1QL1,AL662791.1
AC104785.1,AL671710.1,AC044802.2,KCNMB3
ZNF500,CCDC167,STEAP3,GPC5
HIST1H4D,LINC02794,AC138696.2,AL023284.4
AC091588.2,LINC01030,AL391845.2,GOLGA6L4
LINC02215,JAG2,FAM163A,KDM4D
LINC01256,TPBGL,AC002558.2,LILRA1
AC113143.1,AC092802.2,ZNF648,HLA-DRB5
IGLC3,AL591845.1,AC104823.1,AP000525.1
CCDC106,RTL4,AL360267.2,AC034114.2
CTSO,AC005775.1,KITLG,PFKFB1
TRIM55,AC068987.2,AC073592.1,GPR137
IL13,AHRR,AC011511.3,MIS18A
AL159156.1,ACTL6B,AC018442.2,HAAO
AJ011931.1,AC108452.1,PCBP2-OT1,DNAH3
CCDC83,NR1I3,AC023468.1,AL590096.1
ADIPOQ,SRXN1,AL031056.2,STX11
AC084757.2,AC018445.5,AC011446.2,AL121672.3
OR51I2,ZEB1,C20orf144,HIGD1B
AC110772.1,AC006372.3,AC131097.2,AJUBA
ERCC6L,AC233263.6,PRR15,SRD5A3-AS1
ZBTB46-AS1,AC007687.1,AC105339.6,AC105020.5
PHLDB3,AL590062.1,AL023574.1,AC079841.2
AP000781.1,AC009120.3,TMEM176B,P2RY11
AL355112.1,SGPP1,AC084083.1,TRPM2
RASA3-IT1,AC027237.2,GPR68,AL137786.2
AL031767.2,LRRC36,AC011825.2,AC146944.4
AL591428.1,AL117339.4,SMIM3,AC024941.2
STAC,LINC00596,AC116913.1,LINC02201
AL353807.5,AC010896.1,AC002401.4,IL4R
AC011816.2,AC090115.1,AC091132.1,ROCR
LINC01790,IGSF10,AC099063.4,GAS1
AC092745.1,PC,AL161725.2,C18orf65
AP005242.3,RNF183,ABCB11,TNN
LINC02354,AL161447.2,CHGB,AC009065.4
AREG,AC114488.1,LIMS1-AS1,SIGLEC9
MMP26,AL589765.7,AL354897.2,LINC02056
AC010636.1,MYOCD,AC068189.1,LINC01856
AC084864.1,AC069213.1,CHRNA9,METTL14-DT
AL353752.2,A2ML1,APOC1,FAM3B
AP002478.1,AC107373.2,AC009869.1,ACTR3C
AL356364.1,AC007620.3,AL353803.1,AL136979.1
LCN1,PICSAR,AL161646.1,MEN1
AC010136.1,GSKIP,PPEF2,AC010978.1
TAS2R9,AL035420.3,SMIM10L2B-AS1,AP000808.1
SMIM36,GDF1,INHBB,SLIT2-IT1
AL021917.1,LINC01820,CNGB1,AL121749.1
CLDN22,AL360219.1,FBXO36-IT1,AC105450.1
AC024896.1,AL163636.1,PKLR,OR56A1
IGFBP7,FAM78A,AP003419.2,C8orf58
CFAP157,TAF1A-AS1,LINC02004,DUOX2
POU2AF1,NUDT11,AL365215.2,KRTAP5-1
LINC00996,AC036214.2,LINC02354,LINC01620
TAGAP,AL160411.1,ST8SIA2,AC130650.2
WDFY4,GPX3,CRISP1,AC108488.3
TSPAN16,ANKRD53,ADGRD1,LPA
FPR1,AC006460.1,AJAP1,FLT3
AC112907.1,AC012435.3,PCAT19,LINC02060
AC103810.5,MARCH11,EFEMP1,FICD
LINC02752,IMPDH1,GNGT1,GPR176
AL031293.1,AL133485.2,MGAT3-AS1,AP003680.1
IGSF10,DNAJC25,AL513164.1,APOC2
AC145343.1,CPLX2,LINC00945,MED18
TAS2R4,PROCA1,TEKT4,AP002754.1
C2orf16,AC126773.3,AC124248.2,AC106017.1
AC027307.2,MB21D2,LZTS1,AL110115.2
AC245884.10,BTNL9,AC022211.3,NKG7
AC025809.1,ANO6,CYP4F12,RPH3A
RPS6KA6,PTPN18,PPP1R1B,RAD21
XIRP2,PCDHB6,AP001330.4,AC104435.2
AL844908.2,AC103796.1,RMI2,HS3ST3B1
GYPE,STAT4,AC074050.3,NECTIN4
MID1IP1-AS1,AC008627.1,AP000470.1,STBD1
AP002812.3,ARHGEF40,LINC00570,TAS2R8
PTPRN,LINC02313,AC010401.2,PABPC5
DACT3-AS1,ACTN2,AL662884.5,PINCR
AL353138.1,AC011939.2,SYK,LIMS4
RSPH10B,AC115618.1,MS4A15,AC011472.2
NLRP3,AC120498.4,MIR3663HG,AC010997.5
LINC02548,SYT13,AL445123.2,SLAMF7
AC067750.1,AC018755.1,LINC02695,MTFP1
AC136285.3,LINC01202,AL161630.1,PCED1B-AS1
LEMD1,ICAM2,STON1-GTF2A1L,AC011466.3
AC080078.2,FST,AC138655.1,AC138781.1
SLC34A2,AL365356.1,RAVER2,OR7D4
TRMT2B,C11orf87,AC016383.1,PADI3
AL589794.2,AL445623.2,AC090510.1,ITCH-IT1
GFI1,RNF182,LINC01311,AC117480.1
ANO6,AL132655.2,SLC1A7,AC104073.4
PTGDR,AC011290.1,AC010864.1,AL499616.1
AC087439.2,PRSS27,ALS2CL,AC073896.3
COL7A1,LINC02254,AC005342.2,USP41
ADA,PRDM16,DHRS9,FANCD2
AC093788.1,LIN28B,BX546450.2,AC096675.1
AC130456.2,BRCA2,AC006974.1,PWWP3B
AL161668.1,KDM7A-DT,NFKBID,AL645608.7
AC026367.1,AC012313.2,SIRPB1,RNF26
AC068787.2,AC115284.3,PRSS57,TMEM204
AL096828.3,RIOX1,LINC01239,KRT24
AC074351.1,BACH1-IT1,GALR1,ACPP
KCNH6,CEACAM21,AC134312.4,AL356277.3
AC090409.1,AC174065.1,AC084876.1,AL139288.1
SCARNA9,CAMK2A,SHANK2,AC074139.1
AC005909.2,DTWD2,HGC6.3,AC022809.1
LINC01976,AC002454.1,AC021321.1,AC026191.1
AL391001.1,AC092119.3,ACSM5,NT5DC2
AC091062.1,PCDHAC2,LINC01591,AL022316.1
AC005021.1,FETUB,AC073091.4,AC010745.2
MICALL1,LINC00664,ARHGEF40,AP002989.1
LINC01374,AC092118.1,CSF3,TCEA2
AC083864.2,AL136295.17,COX8C,AC106736.1
ENTPD8,CCL4L2,GATA1,SERINC2
AC010941.1,AC011303.1,AL079343.1,CASC8
AC069444.1,LINC00927,CCDC198,REXO5
AC010335.1,TFEC,AC098850.1,AL591888.1
AC105180.1,CXXC4,APOM,AC131009.3
AC005828.2,AC145207.6,AC006525.1,TBC1D26
AC025431.1,PTCHD4,PHYHD1,C17orf107
LINC01180,AC108112.1,AL592431.1,WNT9B
AP002336.3,LINC01054,GP2,AC027627.1
SCGB2A1,AL390838.1,AC009313.1,LEP
AP000593.3,LINC01853,INHBA-AS1,AC016773.1
PRAMEF20,AL138694.1,MIR3150BHG,FCRL2
AC008517.1,ASB18,AL928970.1,LINC02636
LINC01087,LINC02808,AP002490.1,TEX55
LINC01812,NPIPB4,NINJ1,AC245297.2
AC092567.2,AC124861.1,LINC01913,GAS1RR
AL713998.1,LINC01978,SHANK2-AS3,CTSA
HIST2H3D,OSCP1,LINC02553,AC068408.2
AL162731.1,C6orf99,AC023511.1,AC010601.1
AL592182.2,PPP1R12A,AC005998.1,AC009065.1
AL591212.1,APCDD1L,AC089999.2,AC015878.2
AC074011.1,C5orf58,AC114321.1,BX571846.1
AL596202.1,FRMPD1,PKNOX2-AS1,AL024495.1
LINC02857,IL21R,AC044798.3,PLA2G4D
PRSS8,KRT222,AC003681.1,AC008758.2
AC011467.1,AC062037.2,NLRP11,LINC01346
AC010336.1,FZD4-DT,ANKRD62P1-PARP4P3,LINC00243
THSD8,TEX53,ISLR,AC124893.1
AC090607.1,AC005383.1,AC092053.3,AC114964.2
PYCR2,AC020612.3,BAMBI,AC025839.1
TMEM252-DT,AC020661.4,FAM245B,PDZRN3
AL158206.1,ARRDC1,LINC01999,FNDC10
LINC01798,UBXN7-AS1,AC114977.1,OR51M1
RPP38-DT,LINC00852,JCAD,EPHA5-AS1
WFDC13,ENTPD3,MMP25,CFL1
AC095032.2,AL158207.2,GBP5,SLC23A3
HOXB2,AL162430.2,VGLL1,LHFPL3-AS1
F2,PSPH,AC020911.3,TSTA3
SPATA48,C5orf56,AC242022.2,PRSS54
SLC47A1,ZWINT,DDT,CENPF
AC073941.1,NF1,AC139792.1,AC019163.1
AC079907.1,AC040896.1,TCL6,PYY
AC116407.1,ZNF860,AL138778.1,AC097359.3
AC008738.1,CAPN11,AC103808.2,TTLL11-IT1
AC025576.3,TRHR,LINC02369,SLC6A4
MED12L,KCNH6,AIF1,AC093159.1
WIPI1,LINC00387,AL135936.1,AC105031.2
AC005776.2,AC244090.1,LINC01612,AC068985.1
AC010624.3,GNB4,AC120036.4,CHD5
LINC02106,C5orf63,AL022324.3,AP001180.4
S1PR4,AC008870.2,AL589745.1,AC093849.3
AC007128.2,NAT1,AC089985.1,AC005304.3
DYDC1,AC091614.1,LINC01220,RELA-DT
LINC01342,SLC35D3,AC092691.3,AC055807.1
CSMD2-AS1,AC078950.1,LY9,RILP
NPNT,AC044802.2,KISS1,AL390838.1
AC011337.1,HYI-AS1,AC018978.1,AL365436.2
AL121890.4,ANKRD20A2,KRT12,LINC00488
HLA-DQB1,FAM83C-AS1,AC008764.3,AL078590.1
HCG9,AP000842.3,DNM3-IT1,ARGFX
ZNF295-AS1,CETN2,FAM230C,AL445255.1
LCAT,AL360181.1,IGKV1D-27,ARHGAP25
AC010973.1,ASAH2,TRBV23OR9-2,SNN
SUV39H1,ITGAL,AC009531.1,AL353803.2
MATN1,AC010894.2,LINC02103,AC022966.2
LEXM,ADAMTS7,IGKV1D-8,AC137735.1
RCAN3AS,AC090125.1,AC010387.1,CLEC4C
POMGNT1,CCK,AL358393.1,LINC02321
AC016716.2,AC003101.1,LINC01955,AL034550.1
WNT7A,AC092803.3,RNASE8,LGR6
AC026367.2,AL161734.1,FAM27E5,FGL2
SERHL2,GAS5-AS1,SPRR2D,AC012676.4
MMP2,RASL11B,AC104831.1,AC008798.2
AC112487.1,PRDX5,RPTN,RUSC1-AS1
AC018638.6,AC006013.1,OR6C68,TMEM45A
ACOXL,AC108136.1,AC017067.1,AC007529.2
AP000265.1,AL136097.2,IGKV1-9,TEDC1
AL512283.3,LINC02717,AC091962.1,TIMM17B
AC089983.2,AC010247.1,AC087878.1,AC092683.1
AC022558.3,NRN1L,DEFB114,CLRN1-AS1
SPATA3,AC012636.1,AC087369.2,AL138756.1
ITIH5,SOS1-IT1,AC008662.2,TMC1
C11orf72,LINC00314,LINC02622,AC122129.2
GCHFR,AC096992.2,PRSS2,IL7R
PLEK,VGLL1,TRBJ2-2P,PHB
AC022167.3,PIK3R3,TRBJ2-7,AC112219.1
C4BPA,LINC01214,GOLGA8F,AC107909.1
MAP3K8,AL157813.1,AC121764.3,LINC00370
AL139289.3,LINC00305,LINC01742,AL135838.1
AC008883.2,TACSTD2,AL162413.1,CNTNAP3C
LINC00649,AC008494.3,AC103925.1,AC021733.2
NXPE4,AC004918.4,AC138907.7,SLC7A9
TTC9,MIP,IGKV3-11,AL133163.3
AC020911.2,DAGLA,AC087318.1,AL591503.1
ZBTB32,ANO3,IGKV4-1,AC138655.1
SOHLH2,AC078860.2,AC021785.1,IDH3B
FABP3,PICALM,TCF7L1-IT1,PCDHB7
AC114341.2,GABRA2,AC139426.2,LINC01826
DEC1,ALAS2,LINC02403,AP002793.1
SLC9C2,ATP6V1C2,TRAV9-1,LHX4
LINC01194,AL355312.2,AC022081.1,LIPC
AF186192.1,GTSF1,AC012060.1,BX649632.1
ZNF554,CHAD,HOXC11,AC068473.5
AC010531.6,AC004837.2,HOXC9,CRYBG2
AL445193.2,SORCS1,AC068672.1,MRPL34
AC108134.3,CACNG3,AP000851.2,TMEM31
PPP1R32,WDFY3,OR51A7,TNFSF13
AC074044.1,KCNH7,AC007528.1,CLDN10-AS1
AL590666.3,HSD17B8,AC008738.5,AL356108.1
SNTN,LINC02848,AC073862.1,AC080129.2
AP003467.1,AC090164.2,AC133681.1,KLHL40
ACAP2-IT1,WNT6,PRR23B,DDN
AC073569.2,PAFAH1B3,VCX2,AL136018.1
AC139768.1,AC103810.5,FAM9A,NAPSA
AL049552.2,AC098487.1,AC011298.1,AC103810.5
AC090282.1,AC099524.1,AC012531.1,LNCSRLR
AL161431.1,AC138207.2,LINC02639,PLBD1
AC105219.3,AC097499.2,IFNW1,LINC02033
AC117945.1,AC012363.2,AL691482.3,ACOXL
AP002439.1,HSD17B14,AC104002.2,LINC01180
GOLGA6L1,PDHX,IQCF5,AC109361.1
MTRNR2L11,AL158825.2,AC079031.1,AC009509.1
AC011491.3,AL133335.1,AP003465.2,ODF2-AS1
CCDC85A,TIGD3,ELOA3D,LINC00290
AC114757.1,KCNS1,AL158141.1,GINS3
AC013403.2,HAPLN1,TAS2R41,RP1L1
AL162377.1,GJC3,FAM74A7,SERTAD4
AC090948.1,CFAP157,AC109462.2,B4GALNT3
AC011503.1,UBE2W,AC003685.1,AC023421.2
PCDHB9,PCP4,TRBV25-1,LPAR2
Z84486.1,AC027307.1,TRBJ2-3,AL355312.2
GPR61,AC243772.2,AL583803.1,AC100778.2
KCNK17,AC011754.1,LRRC2-AS1,AC009107.1
AC092162.2,AC015911.9,CAMP,AC073326.1
AL391095.3,LINC02399,AC131097.3,PCDHB10
SPDYE2B,MYO18B,AC022929.1,LINC00266-4P
HIST1H2BH,PSEN2,NPBWR1,AC103739.2
AC123786.1,AC016026.2,AC106875.1,AL158832.2
LINC02143,EPHA3,AC104794.4,GNG2
AL135908.1,DUSP10,AC008494.2,AC104985.2
AC002347.1,AC009899.1,TAAR8,ITIH5
AC126283.1,AC114760.2,LINC01582,AC087276.2
AC027348.1,EPB41L4A-DT,OR4S2,PELO
GOLGA8T,AC146507.3,TRBV6-2,C17orf53
FAM78A,SMIM1,LGALS7,LFNG
LINC02613,LINC01831,AL355314.1,ACRBP
LINC02192,PTPN14,LYPD2,NARF-IT1
KCNK6,LINC01996,LINC00353,INMT
AC012462.1,SEMA3F,AC074389.2,AC131953.1
PMAIP1,DNAH10OS,GPR50-AS1,AC048337.1
TP53I13,NEDD1,AL121935.3,AC002091.1
AL445255.1,AC010359.2,OR8H2,HYAL2
AL353719.1,PROX1-AS1,OR5T1,AC008149.2
