bmi_<20,bmi_20-25,bmi_25-30,bmi_30+
AC006055.1,TBC1D30,CEP350,PGAP1
OR2M5,NDUFS7,ZNF185,DDX10
PPP1R2C,FNDC5,LINC02086,SLC17A5
AC005609.2,RNF175,NSMAF,PPHLN1
IGKV2D-24,AL117336.2,DCAF5,APH1B
IGKV2D-23,AC107068.2,DRAXIN,HNRNPH2
IGKV2D-38,MYCBP,AL590814.1,GANC
AL359094.2,SLC16A12-AS1,AC020551.1,CD164
IGKV1D-22,AL590705.1,C9orf64,SYNCRIP
AL133387.2,AC022463.1,AC078882.1,COX5A
AC021035.1,AC078909.2,FUBP1,ARID4A
IGKV1D-27,AC009126.1,WNT6,ZCCHC8
IGKV2D-28,PPP3CB,AP001107.4,EPHA8
SORCS3-AS1,RAG2,IKBKE,ZNF586
AL589166.1,PSMA5,AC044893.1,E2F5
OR2T2,TMEM121,AL645465.1,WDR11
IGKV2D-29,DACH1,ATP1A1-AS1,SEC23B
AL590378.1,TH2LCRR,NBPF10,SNTB2
IGKV3D-31,RBM26-AS1,FMO2,PPP6C
IGKV1D-32,MPPE1,WDR4,RNF121
IGKV2D-18,FUT2,LINC01422,ZNF44
IGKV2D-19,SCN3A,AC114977.1,GRB2
IGKV3D-20,LINC01833,AHDC1,SHANK2
IGKV6D-21,ERMN,IGHG2,KIF3B
AL139811.3,C3orf18,GCC2,MTIF3
OR2T3,SLC3A2,CPSF7,TUBGCP2
TEX37,AL355388.3,ABCA1,ELMO1
AC093894.1,AC011824.2,LINC02253,RPS18
AC009487.3,ACTR8,KNTC1,LIPG
AL732437.2,RGL3,VAV3-AS1,C19orf25
AC010733.2,PNN,SNX8,NUP85
OR2T4,CHIC2,AC003684.1,COPS8
OR14C36,AP001830.1,NKAIN1,TNRC6B
ANK3-DT,ARPP21,CNTNAP3,ADD2
AC073370.1,UBA6-AS1,CCND1,TMEM208
PABPC1L2B-AS1,SNHG10,PTP4A1,AL161734.2
AL138918.1,NETO2,AL136114.1,UNC80
FAM236D,CABYR,AC231759.2,FAM184B
SFTPA1,POLR3E,BMPR1B-DT,CCDC66
AL391421.1,PINK1,PTER,TRMT61B
FAM236B,MATK,PEBP4,SHE
AC017002.2,GNG12,AC006974.2,EEF2
AC007652.2,TCF24,RNF185,PUS7L
TRGV5,NRSN2-AS1,LINC01340,AAGAB
IL36A,POLR3F,GPR137,OPA1
TRGV5P,AC061961.1,AL161629.1,AC090578.1
AC082651.4,NBR2,AC024651.3,WDR54
AC104794.4,TRMT61A,RPS6KA3,AC107068.2
TRGJ2,HSPBAP1,MIGA1,PRKACB
AC018511.1,CYCS,COPG1,PDE1C
IL36G,MAGI1-AS1,PCID2,LTN1
AC074389.3,SNRNP200,AL713851.1,PHLDA3
TRGV6,AL121917.1,VPS39,PPP2R5C
IL1F10,AC010336.1,LINC00885,Z82215.1
AC074389.1,GPR156,ZNF615,CUL4A
CENPVL2,AC109322.2,NCAPD2,NMRAL1
AC068898.2,VDAC1,CCDC71L,BORCS7
AL390961.1,AL121944.1,LINC01162,KRT5
IL37,TP53INP2,LARGE1,MARVELD2
AC108051.1,AC083843.1,STAC3,NAT14
IGKV2OR2-7,KCNIP4,PKD1L3,DST
IGKV2OR2-8,GTF2IRD2B,ZNF814,ARHGAP5
AC003985.1,MUTYH,SCAF8,SSB
IGKV1OR2-11,AC092828.1,ODC1,PDCD4
GKN1,ADK,AC008825.1,EOGT
AC009412.1,AC091214.1,AC025627.1,GPC1
IGKV2OR2-1,TMEM132B,KLHL4,AF165147.1
AC092669.1,KLHL5,ZSWIM7,ZNF232
IGKV2D-10,MFSD14C,CDKN2C,EFCAB7
GDF2,AC012184.3,ADCK1,AC023424.3
IGKV1OR10-1,AL590428.1,PRR13,RPL37
AL645634.1,AC022710.1,KCNC3,ZNF669
AL139237.1,RAB17,EML2,TRAPPC9
IGKV1D-42,GATD3A,TRIM69,ATP6AP1
AC106870.2,C6orf136,SP110,P2RX4
AL137026.2,SYT11,NDUFAF7,METTL2B
RBP3,IGF1R,IMPA2,LMO3
AL355300.1,AP001767.3,MTHFD1,SHISA5
AC005592.2,SOX30,AC023355.1,UBE4B
AC011396.3,SIN3A,AP001208.1,NDUFA10
AC010223.1,AL357141.1,DHX33,IARS2
AC008063.2,RCAN3,AC079140.6,AC009120.4
UPP2-IT1,UBXN1,AL009176.1,ENO4
AC092675.2,SLC37A1,SLC38A7,SYNE3
IGKV3D-7,AC022146.2,GJC2,NDUFA1
IGKV1OR2-6,AC108471.2,AC005009.2,RAB4A
TRIM43,AC084880.3,WDR25,COX6A1
IGKV1D-8,NDEL1,CHRNA6,ATG4C
LINC01264,MED14,AC123912.4,ZC3H15
LINC02658,RAB40A,RALGPS2,SLC30A5
AC092660.1,HSD17B8,STK32C,AC131934.1
AC084149.1,NDUFA8,AC111198.1,ARHGEF6
REG3G,LGI4,CNKSR3,LRRC69
AC012506.3,H1FX,AL121956.4,EXOSC7
OR6M1,GAS6-AS1,AL356010.2,FUT11
OR6X1,TTC22,GLI1,MYO3A
OR8B4,AC005899.8,AC245884.10,AXIN1
OR8B3,ASPA,VRK1,TEKT2
LINC02727,GIPC1,SNHG1,ASMTL
IGKJ2,PRDX3,AC025470.2,LATS2
IGKJ3,AP001021.3,BEX2,LINC02614
IGKJ4,AC018628.2,REP15,ATP6V1E1
IGKJ5,NRBP1,AC010680.3,MMP24
AC011998.3,AJM1,RFNG,PRCC
IGKV3-11,WFDC10B,AL161757.5,ZNF808
TEX47,ENSA,SH3RF3,SF3B4
IGKV2-40,LRRC10B,ATP13A1,PITPNM1
IGKV1-8,ENOSF1,AL109933.5,EML4
IGKV3-7,FAM83H,RPGRIP1,MIGA2
IGKV1-6,GLIS3-AS1,AC011322.1,CALD1
IGKV1-5,CAPG,AC073140.1,TPI1
IGKV3-20,MYL6B,HDAC1,YY1AP1
IGKV2-19,AC036214.4,ZNF282,RALGAPB
IGKV7-3,ZFYVE28,DDI2,AL139022.1
IGKV1-12,LINC01001,UBAP2,BBX
CARD17,SNTA1,CRK,ZNF562
LINC02711,TMEM43,AKR1D1,ASB14
TRIM49D1,HPCAL1,TPH2,NSMF
TRIM64B,LARGE-AS1,PRPF40A,DANCR
CD207,CDKL4,RNF217-AS1,ITCH
AC012366.1,TLCD1,AC027097.1,PPIA
AP002748.2,FA2H,IGFBPL1,CRAMP1
PTPRCAP,B3GNTL1,UGT2B15,ZSCAN16-AS1
AP003174.2,ASAH1,LINC02439,TRAK2
TMEM225,GAR1,AC012170.2,SLC15A2
AP006216.2,PGM1,ATL3,ANKRD23
OR10G7,ATP5MG,AC090348.1,ATF6B
PRR23B,ATP5PF,CDKN1C,FAM76A
AC133644.2,KL,FSHR,P3H1
IGKV2-4,C10orf143,TCTE3,PPP1R14B
AC068616.1,LINC01402,AC093765.3,CD151
REG3A,AC004540.2,LINC01754,RBM8A
REG1B,DAD1,AL135878.1,WAPL
TGFA-IT1,AL135925.1,LINC02492,GUCY1A2
OR6T1,CS,SERPINH1,KBTBD2
APOA4,QRSL1,IDO2,TTYH2
AP002340.1,ZNF318,BX890604.2,MINK1
MRGPRD,VDAC2,AC018680.1,CNOT4
AP007216.1,AC005476.2,OSBP,GLI3
IGKV1-22,AC099518.4,ADAMTS20,RPS13
IGKV6-21,NYAP1,FBXO41,ENPEP
AC016550.3,AC019197.1,AC135050.3,NHLRC4
AC099554.1,FBXL14,AC079781.5,SMAD4
AC026782.2,TMEM144,AP000229.1,PSMB7
AC026782.1,AP006545.3,ALDH3A2,PRDX6
IGKJ1,ASCL1,OS9,AL365356.1
AC117522.2,C15orf41,AC018845.1,SLC25A16
IGKV2-30,AC019127.1,LINC02330,GBP3
IGKV2-29,LYZL4,FIGN,RPL19
AC103563.2,FAM201A,GRB2,GHITM
IGKV1OR2-118,CRYZ,FSBP,SEC63
IGKV2-26,MNT,LINC01780,ANXA2
IGKV3-25,TBC1D1,EAPP,MANSC1
IGKV2-24,PTK2,AC106894.1,THOC1
IGKV2-23,NOL7,CRYBB3,ZEB2
IGKV1-39,TMEM147,AC092979.1,ANO5
AC010486.1,AC128687.3,CALD1,SYDE1
IGKV2-18,NNAT,ZNF160,UBAP2
IGKV1-17,AC087564.1,AC092810.3,CSE1L
IGKV1-16,CEP104,ERBIN,AC027018.1
IGKV3-15,PTCH1,NAMPT,PDCD10
IGKV2-14,NBPF26,CLU,GPR19
IGKV1-13,RTN3,AC012322.1,FAM228B
IGKV2-10,TRIM45,AL512452.1,SET
IGKV1-9,DSCAM,LINC01440,ATF7IP
OR8B2,SLC25A5,GNAS-AS1,ARX
ACTL7A,RMND5B,TUB-AS1,ZRANB3
AC114752.1,RASGEF1B,CASP9,ADCYAP1R1
AC118345.1,PIM1,SCEL,AC100800.1
LINC01628,AC007541.1,AL132996.1,C5
BMP10,AC009053.3,R3HDM1,SLC25A5
IGKV2-28,BBS7,AP003066.1,CASZ1
IGKV1-27,FAM174B,CLEC4A,PUM3
OR13D1,AC007114.2,PRDX6,NEK7
OR13C8,KIF26B,TRAF5,AC092040.1
OR13F1,BDNF,SPINDOC,CCNYL1
LINC01505-1,KTN1,AC068413.1,GBP4
AC114752.2,KLHL41,LINC01538,TERF2
AC018716.1,LINC00174,PRELP,NFKB2
AC103681.1,ASAP1,LINC02734,MFSD11
AC087442.1,SNTB2,CHRNE,ICAM1
AC103855.1,AC244033.2,CENPT,GNL3
AC113192.1,PNPT1,DLG4,NOL4
AC008687.3,KHDRBS3,ZNF560,PTPRG-AS1
FGF21,AP001442.1,SPACA7,RPL38
LINC02106,IP6K1,LMNB1-DT,EIF4G1
AC022441.1,AL451085.2,CLK2,SLC9A3-AS1
AP001486.2,ZNF440,RTKN2,AC068025.2
FOXB2,CCDC110,AC011477.2,USP54
OR51T1,AL354733.1,AC011507.1,CTSK
OR51F2,PLIN5,LINC02275,GABRB3
OR51Q1,AL353770.4,AC090365.1,FEM1B
OR52W1,AC104187.1,H2AFY2,GRSF1
AC109479.3,TFEB,SLC30A8,TASP1
AC139834.1,POLR2C,LINC01426,ZNF770
AC140134.2,CAMTA1-DT,BRAP,LIN7A
AC112198.3,AMDHD1,AL646090.2,PDGFA
LINC02225,AC103740.1,AFF4,ZSWIM8
OR10A5,RNF157-AS1,RAB30-DT,PANK2
OR52J3,SLC25A42,MIS18A,CTSB
FAM99A,AC078909.1,SPPL2A,COL4A5
KRTAP5-5,AL009177.1,AC243964.3,THADA
MRGPRG-AS1,ATP5PB,ZNF300,XPO4
AC108448.1,SPATA1,PGS1,ATF6
AL627230.3,RINT1,EIF3E,SLC25A28
AC245036.5,ZNF233,ZKSCAN5,CELF2-AS2
AC245128.3,CHCHD5,AC079163.2,DNAJC25
RFPL4AL1,AP000779.1,HAR1B,SSBP3
OR4C15,AL139021.1,SLC25A16,PHKB
OR52M1,CNBD2,SIPA1L1,TMED8
SSU72P3,AC068888.1,UBE2V2,ARHGEF15
OR51B6,CDR2,AC079950.1,TYRO3
SPACA4,ABCB8,ZNF286A,AGO1
CGB5,AC009495.3,MYO19,TNC
AC006159.2,DMD,SNRPA,PSMC6
AC092159.3,GTF2H5,PIK3CB,AC004158.1
LINC01874,MED11,LINC02768,CA1
AC018685.1,ZRANB2-AS2,DCC,USP25
C7orf66,GIT1,AC027688.2,LINC00960
AC090587.2,AP001025.1,COMMD10,BRK1
OR10S1,VSNL1,AC009166.3,ENTPD4
AC136601.1,AC104316.1,AC010186.3,AL049840.2
AC136628.1,FOXRED1,ALPK2,KIF9-AS1
AC254629.1,MAFA-AS1,PITPNA,R3HDM1
AC019064.1,SPDYE5,RTN3,MYH7B
AL162585.1,NUDT3,NEU3,PPRC1
AP001999.1,TTBK1,SHB,MTFR1L
AC093278.2,TRAPPC11,L2HGDH,EIF2AK3
AC145141.2,AC012101.2,LINC01018,ICAM2
AC106822.1,TIMP3,BCL7A,NDUFA11
HTR1A,RCN1,AF038458.3,DACH1
SSU72P5,GIGYF1,AC023095.1,AC016907.2
AC061979.1,B3GALT6,WT1,NDRG2
AC068580.5,AL356608.3,LINC02268,RELA
KRTAP5-6,AC025809.1,CETN3,HEPN1
LINC02708,AAGAB,ZNF557,EIF3D
ODF3,AC019130.1,BPIFA2,AL133257.1
SCGB1C1,AP002381.2,CDR2,SCML1
SPATA31E1,ITPRID1,ATIC,SLC52A3
AP002428.1,ZNF335,AC026495.2,HUWE1
LINC01332,RAB9A,AP000525.1,CDK18
ACTBL2,SMC1A,AL033380.1,AK4
OR4F3,ARHGEF40,SMPD1,NARS
AC012506.1,MYT1L,PAX3,AC006460.2
AC106875.2,PSRC1,TRIM24,ICA1L
AC010745.3,AC011477.9,INO80D,INTS4
AC010745.4,SCHIP1,ST8SIA5,COMMD1
AC092580.2,YAP1,RWDD4,RARRES2
AC012445.1,C9orf50,ZNF44,FZR1
AL159990.1,TPRG1,AC093833.1,RASSF3
OR10G6,M6PR,PDE11A,SPTLC1
MYOD1,TMEM80,DDX31,STK10
AC124301.1,GID8,ADAMTS19,SERPINI1
AC092070.1,PLET1,SEC24B-AS1,ILRUN
ERVV-1,CNIH2,ZNF221,SNRPB2
AC008753.2,CDC42SE2,BRD9,TAZ
PRR30,C1QBP,CEP55,SECISBP2
AL133319.1,SRRM2,FXN,RAP2A
OLIG3,CA14,AC068228.3,ARFIP1
MYB-AS1,FAP,SLC8B1,COPS9
OR8D2,RBIS,NCAPG2,VPS36
AL159990.2,DHRS7B,LINC02554,TRAPPC8
MRGPRX1,CD63,DUSP12,MCPH1-AS1
AL359091.3,RNF32,NLRP5,AC097534.2
LINC02545,ATP5MPL,DGKK,EPHB1
LINC02729,Z95115.1,PTH2R,HMGN4
OR10A6,RDX,BCORL1,ITSN2
OR51A2,AL139289.2,THBS4,ACAD11
OR51G1,AC084782.2,FRK,AC044849.1
OR51S1,BCLAF1,POLR2J3,MAU2
OR52R1,TOMM6,AL109924.1,FAM171A1
IGKV2-38,AC097662.1,SERP2,CCDC33
AC113331.1,FMC1,RPN2,PPP2R5B
AC090707.1,MMS19,GLP2R,PRKAA2
AC090707.2,HINT2,MINAR2,PGGT1B
AC068580.2,ZNF511,GMEB2,DAZAP2
MRGPRG,MTMR1,AP5B1,RANBP1
MUC5B-AS1,AC105942.1,MYH10,KIAA0040
FAM99B,HDDC3,FBN3,IDH3A
AP006285.1,MTCL1,GATA4,PSEN1
KRTAP5-4,AC009228.1,SRGAP2B,PAIP1
KRTAP5-3,AC011416.4,AC026523.1,MORN2
BGLT3,ADH5,PLAAT5,DNAJC10
OR4C12,PWWP2A,C7orf31,BTBD7
OR5M8,NSMCE2,TPTE,LRFN4
OR5M9,AP003717.4,AC008805.2,NSUN4
AC044839.2,LINC02526,TRNAU1AP,COX16
AC068544.2,MRPL57,GPATCH2L,CCNT1
FOXI1,SURF2,DM1-AS,GLG1
AC094104.1,SLC39A12-AS1,AC092598.1,LRRC8C
AC094104.2,NEGR1,AC015849.4,KIAA0825
AC025465.4,USP3-AS1,LINC01299,DELE1
AC040936.1,AC142472.1,CLPB,CCT8
AL160271.2,NCK1-DT,JRK,AMOT
AC104237.2,LINC00599,AC022140.1,CDK14
AL356361.3,CHAC2,SLC26A8,VIPR1
AC004920.1,KPNA5,CREG1,LINC02755
AC020743.3,YPEL5,AC005726.1,AL606923.2
TNP1,ZDBF2,KYAT3,GPATCH8
AC004869.2,AL158801.3,COL18A1-AS1,MKX
AC016903.1,AC136604.2,AC092042.4,GGT7
CRYGC,MIR137HG,AMTN,SQSTM1
AC013401.1,SWAP70,BOK,ZNF791
AL353803.5,HFM1,TBC1D24,RPL22
AL731769.1,CYS1,TBL2,PDAP1
TEX36-AS1,AP006261.1,AC087311.2,ARHGEF11
NPS,AL109920.1,RIPOR1,RBM14
AC079779.1,ZNF106,SYDE2,EP300
AL138733.2,KLHDC8B,SUPT5H,ARPC5
AL355497.2,SNAPIN,GFRA3,VRK3
IQCF5,HOMER1,TMC5,FBXO44
IQCF6,PRKAR2B,VASN,PRPF4B
AC097517.1,AC093249.6,AC007686.4,C1orf35
AOAH-IT1,RBBP8,TCL6,LRRC4B
AC093326.2,LINC00534,AC055758.2,CHIC2
AC016999.1,SIN3B,SLC35E2B,SGPP1
OR6B3,P3H2-AS1,AC020908.2,ALG8
OR6B2,NKAIN3,RAD54L2,USP2
AQP12B,EWSR1,AL021707.2,ZNF654
KRTAP5-2,NDE1,ZNF100,ARAP3
AC011410.1,AC135893.1,AARS2,C8orf34
TLX3,GALNT16,CABP5,KIF1A
DCANP1,TTC30A,LINC00667,SEC22B
AC092580.4,C10orf53,PSMA8,AC090589.2
LINC01875,LIG1,AL355482.1,FAM107B
TRGV11,DLEU2L,TMEM87A,ARHGAP15
TRGJ1,MRPL48,FIBIN,SART1
SSU72P7,DDRGK1,NXPE3,PHLDB3
SSU72P4,AC004834.1,ZNF14,BLOC1S1
AL669970.2,CDK20,LINC02161,LYNX1
SCYGR3,METTL7A,AFG3L2,PCDH7
SCYGR1,PRIMA1,HDAC7,MAPK8
AC012070.1,YBEY,CCDC150,OCLN
SCYGR6,SYT2,EIF5B,UBAC2
IFITM5,ANKRD9,HMBS,INTS10
LINC01803,RND2,AC053513.2,CHID1
OR52B2,CHMP2B,LINC01533,PIK3C2B
OR52L1,FGD4,LINC02671,ANGPTL1
AC091564.3,PARP6,NFE2L1,ROR2
OR52E2,GNAI1,ZNF562,KDM3A
AC004837.3,FAM110D,ZNF341,CSNK1D
LINC01940,CHST3,LRSAM1,MTG1
AC068134.2,THADA,FZD4,COX11
AC107079.1,HDHD5-AS1,HAO1,GNAI3
C10orf91,GAS2L2,GRAMD1A,COPB2
AC008281.1,ACTR1B,AC090015.1,ABCB1
AC113346.1,NANOS1,P3H4,TSPAN2
AC025752.1,CTTNBP2,TRIM25,SCX
AC011333.1,AC007563.4,ZNF354C,DAP3
IGKV2-36,IP6K3,H2AFY,DAD1
IGKV1-35,ENTPD3-AS1,APP,SNHG26
AC064869.1,AC010168.1,OPA3,COPG1
AP002336.3,TNPO2,CYP19A1,SPG7
ANO1-AS1,CENPK,KL,UBAP1
LINC02584,ZNF839,LINC02789,STX18
OR4C46,AK4,ZNF146,MTRES1
SCGB1D4,SMIM15-AS1,BEST1,ALPK1
OR1J4,RAPGEF6,LINC01150,TRANK1
OR1K1,AC097375.4,DCTN5,OSTM1
AC006450.1,CBWD2,AC040173.1,COMMD6
AC084035.1,FRY,MINDY1,ACVR2A
DNAJB8,COX4I1,ZC3H12C,HEY2
AC093010.3,TCF15,SLC6A4,RALY
OR5P3,RGL2,HDAC11,GAR1
OR5P2,AP005131.3,KLF4,LINC02066
ASCL3,SH3YL1,SCLY,RBX1
OVOL1-AS1,GK-AS1,LINC02325,CABP1
IGKV1-37,KIAA0895,DTL,AC027237.3
TRIM43B,MROH1,AC093866.1,AL683813.1
IGKV3-34,RERGL,DFFA,EIF3K
IGKV1-33,AL121899.4,LINC02663,DDX21
IGKV1-32,CFLAR-AS1,ZNF573,PPP1R10
IGKV3-31,AC145146.1,AL161782.1,DNALI1
OR1J2,PLPP4,PDE8A,SOX2
OR5C1,AL109811.1,HEPHL1,RANBP10
OR1L3,MROH8,AC103871.1,TAF3
AP002754.2,WTIP,AL645608.2,TBC1D23
OR1N2,MRLN,AC110809.1,SORBS1
OR5B3,SMARCA5,STX17,LAYN
AP001652.1,AL162171.2,SEPTIN14,GPR87
IGKV1OR2-9,CYP2E1,ANKRD28,ZNF569
AC013727.2,DARS,TADA2A,CCDC151
AC013402.2,NSFL1C,GNB5,LHFPL6
AC012307.1,CCDC28B,IPO8,SMCHD1
IGKV2OR2-7D,GTF3C1,DCAF12,TTC8
IGKV2OR2-10,CCDC148-AS1,HBP1,SGPL1
OR10V1,IL1RAPL1,PRMT5,WBP2NL
OR1L1,IARS2,LINC01250,NIPSNAP2
AC073188.6,KIAA0040,HLA-DOA,MPG
AC073188.4,STX18,AC026787.1,TTC37
AC006455.1,SFPQ,TMEM161A,AATF
AC020595.1,ANKRD13D,AL138767.3,TAX1BP1
AC009468.2,DNAAF2,DMPK,CAND1
SSU72P2,HSF2BP,AC008280.3,GTF3C2
LINC02049,AC004477.1,CUX2,ARFGAP1
AC063923.2,ARL17A,RAD51C,STARD4
AC121764.3,PPM1L,PGRMC1,WDR5
AC009806.1,MUL1,KIAA1586,ALOX5
AC133040.1,SLC46A1,DAZL,ABCB7
AC017015.2,IDS,OBSL1,TNNI3K
AC099542.2,IPO11,LINC01531,TCEA3
CHRM4,ALKBH4,N4BP2L2-IT2,ALPK3
TRIM64C,PTCSC2,DNMT1,AC117834.1
LINC02690,CMTM6,NDST2,AC009522.1
AL035078.3,AKAP9,KAT2A,CASC3
AL161908.2,AL035658.1,ARHGAP8,TYW5
OR5F1,AC092535.5,KCNK5,ZNF862
OR5W2,CCDC92,C4B,PMPCA
AC134508.1,POLA1,MSANTD1,UGDH
AC103564.1,AC020907.1,TSTD3,EMSY
AC078851.1,AC244090.1,USF2,DCAF10
AC069280.1,MORC2-AS1,CLK3,CEP135
AC079163.1,AC127526.4,ELOVL6,IFT46
AC019159.2,ATP5PD,AC084866.2,MIR222HG
AC073409.1,XPOT,HDAC3,VGLL3
AC016683.1,AL138716.1,AC006459.1,USP31
AC010982.1,SMDT1,MRGPRF,CSPG4
OR5AP2,C6orf52,MYLK4,AADACL2
AC095038.5,PIP4K2C,RTEL1,NUDT3
OR5M11,CHID1,AC138646.1,DNAJC9
AL691426.1,SLCO3A1,ZRANB2-AS2,TMEM68
AL441989.1,TRMT10A,CCPG1,FBXO38
OR5B17,AC018557.3,AF131215.4,OSMR
OR10Q1,ZNF710-AS1,GGACT,TRIM9
OR1S2,GAPDH,ZNF415,CTTNBP2
OR5B21,MAPKAPK2,AL035661.1,SPATS1
OR5T2,SIK3,AL133475.1,PRPSAP2
OR8K5,IRF2BP2,CNTD2,SEPTIN6
OR8J3,CBWD1,LINC00534,HLA-DPA1
OR5M10,AC013472.2,TAPT1,FNDC5
AC239802.1,SMC2,NPSR1-AS1,MTMR6
HIST2H3C,STON1-GTF2A1L,LINC01081,IRF1
RTL4,KBTBD11,AL136418.1,PCP4
AGTR2,GFPT2,PRRC1,CARD19
PPIAL4D,FBXL17,AC002057.2,TNFAIP1
PPIAL4E,VAPA,SF3B1,COMMD10
PPIAL4H,APLF,TBC1D22A,FAM120B
LINC02230,CSGALNACT2,UNC13D,ASB6
AC108482.2,AC055855.2,LINC01999,ARHGAP12
AC010486.3,STARD9,UBE2G1,RTN4IP1
CT45A6,AC098679.5,TTTY10,NCBP3
AC016550.1,DOK6,TLL2,CRELD1
SPRR2D,AC104335.1,AL392046.1,SYNRG
LCE1C,AL136304.1,XPO6,CCPG1
LCE3D,GANC,SNX19,ARSB
OR10X1,MAPRE2,LGSN,UBN1
OR10T2,AL031710.1,AC060765.1,USP8
S100A7L2,SYF2,NOL12,NDUFC2
VHLL,SECISBP2,PNPLA6,UBE2M
SPRR2G,EPDR1,FOSB,ZC2HC1C
SPRR2B,TUBA4A,OSBP2,NR4A2
SPRR2A,AGR3,AC022784.1,BANF1
AC010486.2,RSPRY1,MYH13,PER3
CRYAA2,MFSD4A,FAM133A,MFSD14B
AP000855.1,TBPL1,MIB2,PPARGC1B
KRTAP20-2,NOTCH1,AC073869.3,AL662844.4
KRTAP20-4,TMEM250,LINC02315,TPP2
KRTAP20-1,VOPP1,WDR74,ERGIC2
KRTAP22-1,APOBEC2,CBX8,SARNP
AL050303.1,AC016987.1,EXOSC1,CMTM8
AL662789.1,PPP1R10,OPCML,TIMM8B
AL451067.1,AL158832.1,SCARF2,SLCO4A1
AL590385.1,RANBP10,AC092017.4,AGTRAP
SNHG28,WIPI2,ANAPC4,BAIAP2L1
CYMP-AS1,HTT,PTCD3,ATM
FAM236C,ABALON,AC124290.2,PLIN2
ZCCHC13,GALNT5,RAD52,MARK3
AL662864.1,PARP2,LINC02233,ZNF281
AP001631.1,TRMT10B,CANX,EIF4EBP1
CRYAA,KAT6B,PSCA,RIPOR1
DSCR10,PPP1R26,CSNK1G3,GRAMD4
KRTAP6-3,AC010894.3,ICE1,AC084880.3
KRTAP15-1,UMODL1-AS1,ASCC2,COX4I1
KRTAP13-4,AC074044.1,AP000446.1,THBS1
KRTAP13-1,ENTPD7,ZNF316,AC068759.1
MCCD1,MAX,MYEOV,ZNF160
OR10J5,HHLA2,MLH1,NONO
AC008494.2,LINC01229,LAMB4,EEF1D
LINC01665,FRMD6-AS2,ELF4,SLC16A7
IGKV1OR22-1,AL355432.1,RBMXL1,SRCIN1
AL133351.2,NDUFB11,NECTIN3,AC116609.1
AL391422.3,TOX3,LINC00433,MFSD10
IGLC7,METTL14-DT,AL589669.1,AQR
IGLJ7,OARD1,LINC02341,ZNF326
IGLC6,ASRGL1,ZER1,CYB5R1
IGLJ6,HSDL1,YME1L1,ACACB
RIMBP3,BBIP1,ZNF41,UBE2J2
ETDA,ATP6V1G1,FIG4,RPS3A
AC004471.2,TFAP2E,AC129926.2,LARS
IGKV3OR22-2,AL118511.1,KNG1,DERL1
IGKV2OR22-3,AGO1,SYN1,AC105052.5
IGKV2OR22-4,LINC01902,PRNP,PCMT1
IGKV1OR22-5,AGO3,FAM83F,CLCN6
ETDC,NECAP1,AC106795.3,USP16
BRS3,QTRT2,ALKBH1,ATAD2B
AC119676.1,AC004936.1,AC068633.1,SCAI
GUCA2A,SAPCD1,FILNC1,SUGCT
KLF18,POLR2A,HIST1H1T,MYO5A
AP000552.4,AGA,WFDC9,CRMP1
GSC2,ZNF524,AC245187.2,BUD23
AL606519.1,HBZ,C2orf76,ATP5PB
OR13H1,STX10,LINC01582,PLP1
AL162400.2,LINC01748,BECN1,LDLRAD2
AC099786.2,ARFGEF3,LMX1A,ACAA2
KRTAP10-9,AC011444.3,SLF2,TRIR
KRTAP10-8,IGIP,AP2A2,RPL37A
KRTAP10-7,FHL2,AC136944.2,SLC6A8
H2BFS,SPTBN2,CERT1,ZNF589
LINC01015,TRMT12,AC090679.2,TRPM6
HS6ST2-AS1,LINC01927,AL591135.2,AL355512.1
AC026414.1,AGBL5,DLGAP1-AS5,WEE2-AS1
LINC01650,ABCD2,AC097499.2,NEDD8
AP000534.1,GFOD2,LINC00408,ZNF26
KRTAP10-12,TRIM8,TMEM39B,ABAT
AP001476.3,ACLY,TMEM104,LYPLA2
KRTAP12-3,CREB3L2-AS1,AC090403.1,ZNF704
KRTAP10-11,NPC1,AC090371.2,MROH1
KRTAP10-10,CCNQ,OLFM2,AL157871.4
AL358215.1,SMG7,ZC3H13,LSM2
AMY1B,GPX7,HUWE1,YWHAB
AL359258.1,AL353747.4,CASKIN1,MFSD8
NBPF4,DPM3,CLN6,EXOSC1
SETSIP,AC124016.1,LINC01349,RPL7A
AC008525.2,EXOSC3,AC068616.2,LINC01619
Z83839.2,TMEM237,RC3H1,RIN3
AL121885.3,PLXNC1,UPK1B,DENND6A-AS1
AL157402.1,AL138787.2,PDPN,AC099792.1
FAM236A,TSC2,AC098817.1,AC097532.3
AL359853.1,TRPV1,NOTCH2NLA,NDUFB5
AL390856.1,KLHL26,TRIM27,SERPINA3
AL358393.1,AC106738.1,PCYOX1,ANKRD30BL
AL133553.1,SIPA1L3,PRKCE,RBPJ
AL591504.1,LAMTOR5,ZNF70,TXLNA
AL162399.1,LHPP,NR2C2,ZMIZ1
FP565260.4,APOA1-AS,LINC01900,RAB3GAP2
DSCR4,SLC17A8,AATF,NKAIN2
KCNJ6-AS1,POU5F1B,LY96,TRIM27
FAM243A,SCLT1,MYO3B-AS1,ZNF827
KRTAP19-4,AC127164.1,Z97055.2,EVA1B
AC103925.1,AC068724.3,NRIP1,C1QTNF1
AL357793.2,MAEL,AC087269.1,EBLN3P
LINC00307,SPCS1,AC004448.2,ANAPC4
