bmi_<20,bmi_20-25,bmi_25-30,bmi_30+
AC114964.2,TMEM138,AMT,NPIPB4
AL356608.1,DARS-AS1,ZSWIM1,MLH3
AC087636.1,AC005695.3,DIS3L,RMND5B
SRARP,TASOR2,ERMP1,NR2C1
SSMEM1,AC138150.2,ATG4B,RMDN1
LINC02319,CABP7,CISD1,VARS
LINC02775,AC064836.4,KLF1,KLHL28
FCRL1,AL596257.1,ARMCX1,PDHX
FREM1,AC018647.2,TCN2,AC087294.1
TP73,ACOT8,NSMCE3,CPT1B
AC130456.3,TAS2R4,AP001057.1,AL158152.1
ALOX12B,AP001462.1,AC095032.1,TRIM26
AC055788.1,YIPF4,HTT,KAT8
E2F7,FAHD2A,NT5DC1,CLCN5
AC100830.1,COA3,TMEM117,FLYWCH1
LINC01827,MYPOP,RHAG,XACT
SRPK3,AC122694.1,ZNF385C,ALDH18A1
ZNF608,PADI4,DYNC2LI1,TMEM8A
CCNA1,COQ9,LINC00884,SNX10
IGFBP4,SNHG22,AC104454.2,STRN4
AL021395.1,ZFP30,GINS1,TFB1M
AFAP1,SREK1IP1,METTL8,GLIS3
EGFLAM,MSL1,TRIM23,ACSF2
GNLY,AL591767.1,AC106779.1,NOMO1
AL122125.1,NRN1,SLC10A7,ALG5
CCDC150,PRTN3,AC100778.2,TUG1
DNM3OS,FEZ1,DENR,RSU1
AL137182.1,RTKN2,FAM229A,CD47
CHST5,ALKBH5,SNORC,EXOC3
KIAA2012-AS1,AC127024.4,WDR25,GID4
HCK,GLA,TIMMDC1,OAZ2
AC079385.1,EHMT2-AS1,AC091057.6,HNRNPK
PFN2,METTL8,INSYN2A,RBBP5
AL162394.1,SH2B2,CHD1L,ZNF717
AC015802.6,BAG1,NLRP6,KIFC2
GALNT15,GPN2,TMEM80,EDEM1
PGA5,AC027601.2,SH2B1,PPM1D
FIGLA,KARS,PSMD6-AS2,DDB1
KRT73,AC005899.8,AC242988.2,SLC30A5
AL353752.2,MSI2,ARRDC1,GFOD1
AP003785.1,AL133375.1,MKS1,FAM204A
AP002802.1,AC020928.1,ZMYM3,ZMYM1
AC013716.1,C5orf24,ST6GALNAC2,TFE3
AL445228.2,ANAPC2,SS18,CYB5R4
LINC02303,SNUPN,LINC00271,ZNF675
AC133644.2,MARS2,AC104964.1,TAB1
AP003122.2,CEACAM19,NPY1R,TTC39B
LINC01653,DMAP1,ERI1,BCL7B
AL450322.1,CERS4,CCNF,ABHD16A
LINC02632,SIRT3,EPB42,FBXL4
COL5A1-AS1,DTX3,DPH7,RAD52
AL391097.3,MIER2,PLCH1,SUCLA2
AL390760.1,PDK4,FBXO34,IRF1
AC100778.4,PRPF4,OPN3,FAM177A1
AL359502.2,ENOPH1,AK3,ING5
AC010163.1,NAE1,OTOA,LINC00598
AC021860.1,PDP2,ZDHHC12,C2orf74
LRRC52,AC009060.1,CDKN2B,INO80E
AL355578.1,ZNF394,AL137003.2,TBC1D16
RGS9BP,TINAGL1,AOC1,CNST
C1orf232,LMO7-AS1,LZIC,IFIH1
AC018437.2,LINC02796,AF279873.3,MICA
LINC01413,SYNGAP1-AS1,AC156455.1,KLHDC2
AC244035.2,AC022154.1,AC092140.1,ECD
AC011365.1,ST7,TSNAX,TOR1A
AC068931.1,RPP40,BTBD6,CPM
AC025265.2,MRPS23,SIRT5,RAB5IF
PANCR,C17orf82,CHTOP,DMAP1
AC022148.1,PDZK1,LDHA,NAPA
AC026402.2,SPTLC1,GPR141,M6PR
AC063962.1,MYZAP,PLA2G12A,CHROMR
TMEM132D-AS1,SALRNA2,PLPP6,UHRF1BP1
LINC01808,POLR2M,AL359091.1,TAGAP
LRRC15,CDC7,AL157756.1,DOCK8-AS1
OR2V2,ATXN7L3B,ZYX,MSRB2
FOXD4L6,AC019171.1,LACTB2-AS1,ELAVL4
PCDHA7,AC011676.3,TSC1,LINC00894
AC117377.1,FBXL6,AC104365.1,AC011246.1
CFHR5,GGT5,AC002463.1,POLR1C
AC079117.1,RASSF10-DT,NSUN2,NDUFA9
KLK12,PREB,ASZ1,RMDN3
AL354928.1,OBSCN-AS1,SMC3,C13orf46
AJ006995.1,CELF5,LINC00299,MFSD8
BDKRB1,TBC1D2B,MICOS10,FXR2
AL031767.2,LNCARSR,CD200R1,LCORL
LINC02760,C19orf38,SAXO2,EXOSC3
LINC01515,LINC02389,AC006206.2,SELENOS
AC009021.1,PRKCG,CNOT4,MAP3K21
PDCL2,AC002558.3,FAM199X,AGO1
AC091946.2,STOML1,AC067852.3,USP13
AC090987.1,WDR12,ZBED5-AS1,UROS
AL365273.1,NRDE2,CCDC194,TC2N
LINC02192,FAM160B2,MAFIP,RBFA
AC011451.4,MRPL46,OSBPL9,EPN1
AC008663.1,PPAT,AC105031.2,ZNF484
NR2E3,AC021016.3,DNAH17,KIAA1328
AP000459.2,CHAC2,SLC9A3-AS1,MRO
AL354810.1,ZNF611,AC068473.5,HDAC3
TRPC7,H6PD,TBC1D8B,MYO1C
DLC1,AL022322.1,CRIP3,DDX56
BRSK2,CFAP54,AC121761.2,UQCR10
AC023483.1,AL603832.1,MCMBP,PRELID3A
AC093158.1,APBA3,C12orf73,POLDIP3
LINC01303,SLC35G5,POLR3GL,ZSCAN29
CDCA2,IRF2BPL,NBN,AP005131.6
C1QTNF1,AC136604.2,MAD2L1,MT-ATP6
NPB,AL512306.3,AC116563.1,RPL37
AC025370.1,COPS5,MAN2B2,PIK3CD-AS2
FER1L6-AS1,DPM3,DNAH3,AGAP4
TUBA4B,AC009244.2,C15orf39,TUBGCP5
EPHA5,TLCD3A,AC069228.1,STXBP5
RCOR2,CCDC180,MPZ,GEMIN5
AC006213.1,ST3GAL6,DUXAP8,ZNF91
NEK2,CFI,OR2B6,FOSL1
CFAP58,PCGF1,OXER1,AL592183.1
AC084024.4,INA,AL133445.2,MRTFB
AC090282.1,AC008982.2,AC009690.2,CD6
RAB40B,DRD4,ZNF559,C15orf40
AC093326.1,AC114760.2,DDRGK1,RDH13
AL356056.1,NKX2-2,ZBTB33,UPP1
AC012510.1,PLPPR4,DUSP19,TOP2B
AC068051.1,TIMM23B-AGAP6,FLG-AS1,RCC1L
LZTS1-AS1,AC234031.1,LINC02391,DIS3
AC079148.3,AP002852.1,RHOB,ANKRD13C
RABEPK,VSTM2B,TDRD7,MAFIP
AC132872.2,IFT122,NFAM1,ZNF354A
ARHGEF10,PLCD1,CYP51A1-AS1,SUMO2
AC005009.2,GBF1,RNASE11,PSEN2
FCRL4,TAC4,FBXO44,CIPC
AL606760.3,CLEC12A,LINC02575,PCNX4
GABRA6,RNF167,PLA2G6,SLK
ZNRD2,AC104135.1,FAM177A1,UEVLD
EHD2,ZNF878,MCF2L-AS1,ARHGEF37
AL358780.1,LINC01389,AP005059.2,LRFN1
AC092053.4,RPP25L,AL357146.1,MAK
AL033527.4,GRIA2,SEC22B,TLR10
RIMS1,DUSP7,AL392046.1,FAM160A2
CDNF,EFCAB8,TAF8,SLC25A44
AL590764.1,TRIM71,LRRC8A,HSPA1B
COL6A3,LINC01606,COLEC10,RTL10
LRRTM4,USP50,RFXANK,PMM1
LGR6,TTF2,OPRL1,SMAGP
U2AF1L4,MYORG,DMD,ZC3HC1
AL049828.2,UGGT1,ACTL6A,RAD17
TIGD3,NRL,LINC02733,ZNF573
FAM170B,SLC27A4,KIF11,TAB3
LINC01081,FAM20B,CAMTA1-DT,CCDC134
AL360169.2,RNF44,NSMCE4A,EEF1E1
BX255923.1,LINC02043,AC010883.3,FDFT1
WAKMAR2,MRPS35,CLCA4-AS1,ATP5MPL
LINC01531,PRMT5-AS1,PPP4R1,IQCJ-SCHIP1
LINC02270,MT1F,SPRYD7,MORC2
EMILIN3,AC093627.3,THBD,MARCH8
AC087235.1,AC138904.3,CHRM1,VGLL4
AL590666.4,DCLK1,CASP9,SLC25A30
AC004522.3,TKT,SEC62,ARNT2
TTC24,PLAC8L1,AL390728.5,UTS2
AC138356.1,RFTN2,FAM50A,AC025283.2
BHLHE22,UBAP2,MTMR6,HELQ
AP005436.2,ELOA,LINC00551,RHOT2
AC090572.2,REELD1,BLZF1,RNF146
LINC00683,USP16,CZIB,GORASP2
SIAH3,AC114730.1,CPS1,SPPL2B
SUSD4,AC011446.3,ANKHD1,FAM3C
EXTL3-AS1,AC087289.1,IPO9,USPL1
AC106897.1,AC099654.15,PCNX1,ZSCAN9
LRRC29,B4GALNT4,KDM4C,LINC00671
SLCO4A1,AL158832.1,MYOT,SERTAD2
CHIT1,GPR34,TRAPPC13,PTPA
HSD11B1,TRAPPC2B,AL138999.2,MIER2
AL136307.1,CBARP,LYPD3,WDR91
WDR86,AC021205.3,APPBP2,METTL5
MAPK7,SYNJ2BP,MIPOL1,CFAP20
AC010983.1,AC092159.1,AFG1L,OLR1
LINC01780,AC060234.1,EIF2AK3,GLE1
OR51I2,SNRPB,RHOA,VPS4B
HIC1,SLC45A3,SLC25A12,AC108519.1
FNDC7,AP006545.1,BPHL,CLN5
AC023043.1,CLEC16A,AC007317.1,TAPT1-AS1
DUXAP8,HSPG2,STRIP1,ALKBH8
AL354977.2,MOSMO,FBXO8,LDB1
PML,RAB3GAP2,LINC02343,TBRG1
AC018695.4,PHTF1,TFIP11,ERCC4
AC017037.5,DGCR9,C5orf24,LINS1
AL513123.1,ARRDC1-AS1,COPA,IQCG
AL157896.1,TERF2,RASGRP4,SEMA7A
LINC01995,ALKBH4,PIN1,INPP5A
AC013439.2,PROSER2,H2AFV,ERI1
LINC02181,SCYL3,CSKMT,GTF2IRD2
DLX6,COL1A1,ENTPD3-AS1,ARL6IP6
AC023946.1,FOXN3,GMPR2,ZBTB47
AL807752.2,RBM4B,PPP1R3G,DYNLL1
AC079384.1,NLGN2,AP001347.1,ZNF670
DM1-AS,TSEN15,CCDC113,POLD3
TPSB2,AC093788.1,PARP6,ATG16L1
LINC01030,SLC13A3,ZNF575,BUB3
AC091198.1,ACSS2,AL512422.1,DLGAP4-AS1
AC090398.1,SCAI,C20orf96,SYNPO2
TNNI1,GDE1,THOC1,ZNF891
LINC01685,SPATA20,ZNF800,PNO1
AC034154.1,ITGB5-AS1,TRPT1,HRAS
AL590705.2,Z98886.1,ADNP-AS1,PCDH12
AC012413.1,FAM135B,SACM1L,THAP12
SLC22A11,ZNF540,PTTG1,RNF135
AC026367.3,AC007785.3,TPRKB,DNAJB12
AL022337.1,SQOR,CENPT,UBE2A
PCOTH,PRDX2,ZDHHC15,ZNF23
AC096564.1,H3F3A,WASHC2A,DENND5A
AC007317.2,TMEM41A,AL356413.1,CCDC90B
AC027801.4,AC020661.3,LINC00968,SEMA6A-AS1
AL034397.2,ABHD11,BRAP,NFE2L1
MS4A1,HCN2,UBLCP1,PLD6
ZNF723,LEO1,KRAS,BRK1
ESYT3,AC024243.1,AC112220.2,PSAT1
PIMREG,QPCT,IPO8,SLC26A11
AC091152.2,PSMB3,AC013643.2,SENP1
GRTP1,SYNCRIP,PJVK,DISP1
LIMS4,GHDC,AC008915.2,ALG11
GPR3,CCDC115,SIMC1,PRDX1
AC025253.1,APOC4,AC008937.2,MAGEF1
TTLL7,TTC37,KCTD17,L3MBTL1
LINC02681,KRCC1,PRR15,TDRKH
DYDC2,HNRNPH2,AC010226.1,RARS
MIR4422HG,INCENP,CALM1,MAPK8
RAMP2-AS1,PRPF40B,HSD17B1,SPCS2
AL589765.7,BIVM,C17orf113,AC087284.1
AC002383.1,KDM1A,GCC2,PAIP1
CLCA2,PIGH,YME1L1,HLCS
LINC00850,AC026202.2,LINC00886,PAQR8
AC092343.1,INPP5D,C4BPA,NBDY
AC125807.2,CNIH4,DNA2,AC005670.3
CALCRL,CNPPD1,AC005332.6,REST
AC098934.4,DIMT1,BCAT2,AC231981.1
AC093911.1,MTHFD2L,CHTF18,EXOC5
SIX3-AS1,HAUS1,SGO2,VPS11
LINC00572,ANKRD11,ZFAT,APH1B
AC104662.1,TMEM176A,G3BP2,C1orf131
TMEM158,SLC35F2,C11orf54,RBM12
EXOC1L,DHTKD1,KIFC1,TGDS
NRG1,C16orf71,AC017091.1,SLC39A13
Z97832.2,GPR137,STAM,AC104162.2
MFAP4,DDRGK1,GAD2,SLC12A9
SMIM9,KIAA0087,STAU1,LSG1
AC018809.1,DEFB1,NICN1,PCK2
XK,AL121901.1,TFEC,ZFYVE1
AC004906.1,AC132807.1,C3,CWC22
AC126544.2,AC083964.1,AL049840.2,GTPBP10
AL021707.6,POU4F1,KLHL36,HCFC2
ZBED9,CMTM2,GSTA4,B2M
AL353803.1,TDRD15,GXYLT1,STK11
AC034199.1,INVS,AC008649.1,MED16
AL121895.1,KCNIP3,CSNK2A2,TAF7
ATP5MGL,ZNF26,ELOVL1,LIN52
AL109946.1,YTHDF1,AC008114.1,MCPH1-AS1
LINC02471,AP000229.1,CD96,BBX
ZNF793-AS1,AC010880.1,ANKRD13C,AP4E1
LINC00609,LINC01764,MKKS,UPK1B
FAM107A,DYNC1H1,WEE1,MED24
HCFC1R1,RNASEH1-AS1,ATL1,MAP1LC3B2
AL592148.3,NEK8,FBRS,CEP57
TLCD3B,CPNE1,POLB,ADCK1
GOLGA7B,UGDH-AS1,AC005537.1,LILRB2
CYP26B1,TMEM43,AURKB,FAM118B
CTCFL,FGF2,SAP18,RMI1
AC006296.3,LRRN2,GOLM1,SLC25A22
GPBAR1,LILRA4,RING1,TRIM34
LINC01106,TRGJP2,DVL1,TRABD
SULT1A4,GOT2,NPIPA5,KEAP1
FARP1-AS1,ASGR1,APH1B,RELL2
SLC25A48,AC008073.1,TJP1,FAM66A
AC006372.3,AC099518.1,KIN,DBT
MICALL2,HIP1R,SNRK,AC024257.3
MGST1,AC083809.1,AC073332.1,LRRC8B
COL6A1,ZNF786,CDCA5,ROBO4
SLAMF1,CYB5B,ARPP19,SMS
TUB,AC008539.1,AC117386.1,MRFAP1L1
AC079148.2,AC016575.1,LINC01208,CC2D1A
SERTAD4,AC016573.1,KIF15,CELF6
MATN2,ZNF341,STARD8,TMEM214
SLC7A10,IL10RB,C9orf40,CTNS
RPH3A,ELMO1-AS1,ATG14,LST1
AC090772.3,KCNK1,AP001372.2,RIOK2
AC087762.1,ANKRD18B,LINC01811,RNASEH1
NYAP1,AL353135.2,RBM44,NUCB2
ICA1L,AL121900.1,PRDM10,LAMTOR4
CLIC3,AL109659.2,ZGRF1,LRRC47
CDH19,BAK1,AC096531.2,SLC2A8
MINAR2,TMEM97,HYI,LRRC23
SLC22A31,RIC8A,AS3MT,FDX2
PCDHGB1,KCNG2,AC111182.1,BECN1
AL669831.2,FAM153CP,KIAA1841,ACTA2
AL807740.1,AC023830.3,TGFB3,EFCAB14
AL450467.1,MMS22L,MVP,ATP5MD
AC004147.2,AF235103.3,AC105094.2,IGSF8
NPFFR2,TEKT4,RNF113A,TIPRL
AC003084.1,AL049775.1,AC005726.1,ORC2
XKR5,ATP6V0A1,PPIF,EPM2AIP1
ABCG5,CCDC22,DHRS4-AS1,SLAIN1
HRNR,POLD1,RECQL4,ZC3H8
SYN2,RBFOX1,PGM3,SDC3
PTOV1-AS2,GAS7,AC130895.1,MAPK13
AL136131.3,AC016027.3,EHBP1L1,LSM7
AC055874.1,CALCOCO1,TP53I3,C19orf38
LINC01994,PYCARD,ISCA1,FBXO25
AC016586.1,SUPV3L1,CDC27,TMEM127
RAB40A,RECK,ASGR2,LINC02232
AL139381.1,AKT2,LACC1,ZNF140
AC092746.1,ZNF75A,GPR82,EMC4
LMO3,ST3GAL6-AS1,AL391095.1,PELP1
AL583810.1,AC073352.1,DUS4L,AC092120.3
FP236383.5,RCSD1,MRPL23,ZFP30
WDR87,HAL,EIF3J-DT,GSTO1
MUC17,MKRN2,MRPL50,SLC35B4
TSGA13,LINC02680,MBNL3,HEXA
AC073517.1,SNHG20,ZNF252P-AS1,LYAR
AC104695.3,MRPL14,PSMB10,TMCC2
LINC01600,ZNF646,TAX1BP3,CNOT8
AC108463.3,NDUFB2,QRICH2,NUP35
AC068305.2,MS4A8,GEMIN6,SERINC5
PODN,YTHDF2,ERCC6L2,AC010884.1
FAM163B,NDUFA10,DOK3,PYGB
LRRC4B,WASF3,CHAF1A,ST6GALNAC6
COL23A1,AP002505.1,POLI,ZNF583
LINC01478,CHIT1,ARNTL,AL731574.1
AL163953.1,AC104655.1,HIKESHI,DTD2
GJB5,BX088651.4,TMEM35B,LDLRAP1
CCL19,APH1A,HIST1H4L,FOXP4
AC106017.1,LRRN4,GOLT1B,GNA11
AC007375.3,OSGEPL1-AS1,SLC30A4,PANK3
AC097639.1,CLCC1,PRX,SH3D21
AL137785.1,ANGPTL1,TFE3,LSM12
FP475955.1,ZNF8,MTX2,ZFP14
LINC01898,TMEM59L,AC005261.1,SLC12A4
AL357556.4,AP001269.4,AHCYL1,ZNF317
LINC01634,LMNB1-DT,SLC9A6,AF117829.1
AC007326.5,P2RX6,PTPN13,ABCC1
LINC01731,OSBPL7,HTR2C,GUSB
AC233701.1,VPS11,DESI2,SMIM13
AC148477.2,AC093627.7,EFCAB6,CDC23
OR4F17,ACBD3,PAQR4,SNAPC5
AC007349.3,AL049796.1,TMEM254,TRIM21
SERPINB13,TFE3,AL137856.1,ACP1
AC073311.1,GRIN3A,CTSL,CAB39L
ENAM,AC004076.2,MED10,LY86-AS1
AC009055.2,TMEM223,AL035420.1,DHX58
AC015853.1,LINC02803,CAPNS1,MRPS5
AC124861.1,AP000866.2,IMPA2,DIPK2A
Z94160.1,ABCC2,METTL18,ZKSCAN5
AC100812.1,TOMM22,UAP1L1,NOC2L
OR7A10,GPATCH3,DDX59-AS1,VAPA
AL109837.3,MPP3,RASSF7,CELSR1
AL034376.2,ORMDL2,EML2,TPCN2
AC034234.1,ZNF350-AS1,MAP3K12,C5orf51
EZHIP,BTF3,MCCC1,ZDHHC9
AC009154.1,ARMH4,CCDC66,AP000919.2
TEX51,DNASE2,PET100,DUOX1
AC108134.1,NUP155,PGAP1,HIVEP1
AL034345.2,PLPP7,MRVI1-AS1,SMCO4
LINC02854,Z84468.2,BOLA1,WDR55
MTUS2-AS2,SMIM29,STX10,EIF3C
PSG5,EEF1AKNMT,RPRD2,EIF4E2
AC090577.1,GIHCG,AC009107.2,YAE1
AL162412.1,RBBP5,AC137770.1,GPR162
AC022431.1,ALYREF,AL807742.1,ZNF75A
AC096666.1,AC005479.2,DLGAP1-AS2,SMUG1
GKN2,HECTD3,VPS13A,EVI2A
AL033379.1,TRAPPC10,AC004000.1,CDK7
AC080112.4,NME6,ARHGEF2,ERCC1
SFTPA2,AL009176.1,AC021086.1,NAA10
AC010207.1,CRACR2B,PHTF2,TENM4
AC133565.1,FBXL16,CWF19L2,P3H2-AS1
FAM240A,RPS18,C17orf49,SLC3A2
AL133325.2,ZNF175,ZNF713,AC109927.1
AC068408.2,MIMT1,RAB5C,YJU2
AL138808.1,HAUS8,AKT2,PPM1G
AC066585.1,UHRF1,AC063979.2,FTCDNL1
AL122020.2,AP000254.2,SALL4,C18orf32
FOXS1,FZR1,OTUD7A,TRIM2
AC005209.1,STRIP1,ITGAE,FBXO28
KLK3,ZNF775,AC019211.1,ULK3
ARL14EPL,ZNHIT3,TRIM29,ANO7
AC008766.1,KCNE1B,TARM1,C17orf97
OR7G2,EMX1,PIDD1,HNRNPA1P48
AL355338.1,BACH1-IT2,COX7C,ZNF273
AL731553.1,INHBA,A1BG,LYL1
MYH2,CCDC184,RRAS,POLR2D
TDRG1,LRRTM4,ZNF326,MAPKBP1
AC093833.1,AL513327.2,LAPTM4B,TBPL1
AC006019.3,PTMS,ZNF335,OXNAD1
ABCA6,SCRIB,SPAG5,TM2D1
TMC2,SPOUT1,GPC2,AGGF1
PTPRN,AC135050.6,MEX3B,AGAP5
LINC00507,ZNF76,CIP2A,MPP1
ZNF837,AL136295.7,MAEA,LSM14B
AC115282.1,REEP6,RNF121,RCHY1
AC104211.2,UBL4A,CSF1R,FAS
AC019117.1,MT1H,TNFSF8,SPATA5L1
BATF2,HOMEZ,ZFYVE1,RRP8
PHKA1-AS1,LINC01003,LAMTOR2,EMD
LINC02027,RAD51,NSUN6,RAE1
AL162456.1,CHMP6,CKS1B,EXOSC9
AC023906.4,RAD51-AS1,HOXB-AS1,MECR
HNF1B,ITGB5,CHEK1,SAP130
AL021707.9,PLXNB2,AC023790.2,NAA30
AL031600.2,CRYBB2,SULT1A1,MDH2
LINC02320,ENGASE,DBP,ACO1
AC004522.5,ZBTB8OS,TBCB,AC004889.1
FKBP14,KTI12,ZNF736,RBM45
PI15,PCDHB2,Z96074.1,ZNF117
CABP1,CATSPER1,ALDH6A1,IL4R
PDE7B,AC005726.5,LINC00989,TMEM128
ACOXL-AS1,AC005522.1,SMC2,R3HDM4
Z95114.1,PPM1F,COG2,TMTC3
VCAM1,AL132657.1,AC092069.1,ZSWIM5
RAPGEFL1,SCD,KIAA1211,ANKRD23
LINC01416,HIF1AN,CDC37L1,ZNF160
AL109935.1,ERI3,ABRAXAS2,APOL1
MT1E,BEND5,WAC-AS1,PTCD2
AC016816.1,MDGA2,AL158063.1,AP000779.1
AL359555.1,VWCE,AC131235.2,RTRAF
AC093388.1,MAMDC2,SRPRA,QRICH2
LINC02586,PAXBP1-AS1,TRPM4,MYSM1
GPR12,B4GALT2,KCTD9,POGLUT1
AC024610.2,POMGNT1,NUP37,JAM3
AC091806.1,CEP131,MLH1,BORCS8
CR392000.2,TAF2,THRAP3,AC092279.1
DNAJC5G,CTNND2,ALS2,BVES-AS1
AF287957.1,MRPL11,ZNF337-AS1,SLC33A1
AC011451.1,AC133550.3,SDHA,EMC2
DYDC1,LPAR3,ZNF235,LETMD1
AC104117.5,VKORC1L1,ASH1L,IL1A
AL358074.1,STT3A,NELFA,SEC62
LRRC52-AS1,AL357558.3,ZNF717,POLG2
RXRG,TLNRD1,ACO1,SLC6A7
IL1A,MYBPC3,RRBP1,SLC30A7
GBX2,HBQ1,CGRRF1,ZBTB10
AL035665.2,LINC00641,THADA,MCRIP1
AC002072.1,TECPR1,AC011815.2,MRPL51
SLC25A20,CD320,SLC39A11,MRPL32
LINC02067,PANO1,ZNF667,PMS2
MINDY4,ADORA2A,UCKL1,ZBTB40
AC078983.1,AC140125.2,IDH1-AS1,VEZF1
AC026785.3,AC073320.1,TUFT1,CHST10
PDZD3,ARMCX2,ERP44,UBTD1
PLCB2-AS1,BEGAIN,LINC02741,ACOT11
AL121581.2,HYAL1,PHF19,SCNM1
AC037441.1,AC234775.4,EVC,ABHD10
OR11A1,ACAT2,AC133065.1,LINC02609
C20orf78,AC091180.2,THYN1,PLA2G12A
LINC02218,KCTD21,E2F4,CRY1
LRRC8E,PGD,COX18,TMLHE
U62317.3,POLR2G,LINC01762,ZNF827
AL645937.4,RENBP,LINC01256,ZNF778
SSBP3-AS1,STK39,ADD1,METTL25
AP003096.1,YWHAH,LOXHD1,IPO8
AC188617.2,OR52N1,ATP5MPL,UBN1
AL022328.4,AC104964.3,AL050341.2,SLC35A3
ALLC,IMPA2,GNRH1,LINC00106
GRM4,SLC25A12,MPND,BCAS4
AC093458.1,AC008569.2,C16orf87,ARPC4
SMIM38,AL121895.1,ALDH3A2,DPYS
TMEM41A,PEX5,JAG1,RUSC1
WWOX-AS1,SRCIN1,AL121762.2,ZNF546
AC103760.1,TMEM98,PIGN,GNAI1
PABPC1L2A,TRIAP1,LINC00963,THNSL2
OOSP1,FGF12,ARHGEF15,APH1A
MUC22,ETHE1,FAM217B,MRPS35
POU3F2,UGP2,VPS26C,PTCHD4
AC011043.2,CCNT2-AS1,ETFRF1,PA2G4
AC013472.1,ZNF485,RSRC1,DENND6B
AC013451.1,NEK9,PCBD1,TTC9C
ZNF300,ZZEF1,AL391839.1,AC004253.1
KRTAP5-9,MICOS13,XKR8,CMC1
AL132796.2,KCTD8,OXSM,PSMD9
AC025165.5,TACO1,LINC01524,C7orf26
GOLGA8J,AC211433.1,AC093843.2,GCFC2
SLAMF6,AC099565.1,AC129807.1,RAI14
IKZF2,SERTAD3,ZNF141,AC024558.2
AL109806.2,AC005014.4,AC245407.2,AC018695.8
AL031123.2,PRDM16-DT,UQCRHL,ATP7A
AL137796.1,LINC01664,AC092546.1,ATP2B1
VEGFD,AC008438.1,ECI2,SCCPDH
MTRNR2L1,DZIP1,GLO1,GTF2H5
LINC01818,NUTM2D,AL512662.2,MYL12B
LINC01238,KCNQ5-IT1,AP005432.1,RINL
AC079760.2,AL079343.1,PRDM15,PRPF31
AC097450.1,SMPX,ABHD16A,AL512603.2
AC016687.2,MFSD4B,DNAJC1,TTC4
CFAP410,AC119396.2,AC015983.2,SYNE3
RNASEH2A,ZNF37A,AHSP,ACOX1
AL160191.1,MRPL10,RGS18,CLNS1A
LINC02156,ZNF408,COX8A,CNP
AC090771.2,AC068774.1,UFD1,MTHFD1
LINC01102,CENPO,IDO1,FAM122C
KIF15,ZC3H7A,AP001021.3,PALM2-AKAP2
VGLL3,ABCE1,MRE11,GAS8
AC084781.1,TFAP4,AC011369.1,CEP85
AL731533.3,EMD,RASEF,OSCAR
NUDT10,AC006511.6,ATXN2L,UBE4B
AC010624.2,KIAA0895L,TAGLN2,ALDH9A1
NAMPT,TESMIN,LILRA6,CCDC30
SFTPD,SLC25A23,PYURF,IGSF10
AC048337.1,BCCIP,ZNF616,APOBEC3G
CCDC40,DGCR6L,TMPO-AS1,IFIT5
HIST1H2BG,H3F3B,MELTF-AS1,MGME1
KIAA0895L,GSE1,C2orf68,PATL1
LINC02585,NME9,SLC8B1,STK32C
AL365436.2,AGK,TRIM56,CPT2
AL353768.1,TGIF2,PIAS4,FDX1
NAV2-IT1,RYR1,CYB5D2,AL161734.2
LINC01411,ZNF740,JHY,KDM1A
LINC00844,NTNG1,WDR19,GTF2H1
LINC01290,CASC4,ZNF558,ZFP91
AC015726.1,AC244502.1,WDR17,ZFP82
LGALS4,RBL1,IFITM3,SUMO1
AC010998.1,MMP24,SETD1B,PPT1
AFMID,ZNF629,REM2,TAOK2
AC099332.1,AL035071.2,TMEM44,VPS51
AL356752.1,HEPACAM,DNAI2,AC005520.2
AL121820.1,PRICKLE4,ZNF684,TRAF4
FAM110C,PIK3IP1-AS1,AC079922.2,ZDHHC5
AL031118.1,TMEM214,KCNMA1-AS1,NENF
LINC02814,ARID1A,HARS2,ORC4
PIK3R3,TANGO6,SLC25A24,HIC2
AP001830.1,AC083906.3,ZNF236,TCOF1
AC092832.2,MPV17L2,CDCA2,INTS12
TMEM100,AC127164.1,HAS2-AS1,TSNAX
AL133464.1,COPZ1,USP40,ZFYVE16
PRLR,CDK3,CDKAL1,LINC02193
DNAH17-AS1,DNAJC30,QARS,AL512343.2
SNAP25-AS1,AC023157.3,TBC1D2,LINC02550
DEPDC1,CAPN10-DT,RAB15,BCAP31
TTC26,PPP1R3C,AC106793.1,WAC-AS1
DOK6,Z97192.1,MAP2K2,AREL1
AC007608.3,CHAC1,AC007038.2,TAF4B
DNM1,KRBA1,ARL13B,GFM2
AC112493.1,THAP7-AS1,FNTB,CD3G
EMILIN1,CBX4,TLR1,SUCLG1
MOXD1,TMEM44-AS1,PIGQ,SPRTN
AC068620.2,AC007780.1,FUT11,AC096570.2
AC104129.1,AC012306.3,AL138828.1,IPP
AC110772.2,NIPSNAP3A,ADAMTS15,GOLPH3L
AC087392.2,PAX8,SMCR8,ATG10
CCL25,MIR17HG,LINC01301,ZNF169
ANP32D,POLD4,AC103591.3,RGMB
AL160254.1,RAB11FIP5,AC003681.1,RAB3D
AC087752.3,KCNE5,ZNF664,NFKBID
AC099332.2,CNPY4,AC015813.1,DGCR8
CARNS1,SCX,TNFSF9,STX1A
AL928654.1,ANGEL1,USP3,HACL1
CERKL,AL356488.3,MALSU1,SH3BP1
AC073525.1,ZNF48,ATP11C,DHX37
