earlyAD,lateAD
SPINDOC,EPOP
CPT1B,ISG20L2
RPL27A,SNX7
STPG1,PDIK1L
GPR89A,ARL6
IL17RA,SLC35B3
AC009063.1,AP002433.2
MRPL43,B4GALNT3
RPS15A,SETDB2
RIMKLB,AC100771.2
ATP5MC3,DFFA
ZNF655,PHF13
ILF2,BEND7
MFSD14C,PGM1
TRIT1,CEBPZ
RPRD2,FAM32A
USP19,ANKRD10
NETO2,R3HCC1L
BLOC1S1,ZNF32
ZNF678,PPM1K-DT
EIF3D,POLD3
HTATSF1,AC093019.2
SGSM3,LINC00634
UGP2,TUBG1
NAGK,WNK3
COL28A1,POLR2D
FIP1L1,TMEM150C
KBTBD7,FAM229A
CCZ1,CHPF2
TFAP2E,LINC02193
RBSN,THAP12
DIS3L,PFDN6
GOT2,MOB3B
ATP9B,AL691432.2
STARD3NL,NPIPB15
KARS,CRTC1
SNHG21,WASF2
MTX3,FECH
RPS26,AL139330.1
LINC02362,DIMT1
MAEA,DPYD-AS1
TPM3,HSF2
MIR181A1HG,AF038458.3
MAU2,PSMD4
PLPBP,POLA2
SUZ12,TTPAL
PAICS,IFT172
TMEM131L,WASHC4
HPF1,RBM45
LINC02240,ARL5B
MTF1,WIPI2
GYS1,PHC1
RAD23B,C1GALT1
AL080250.1,THORLNC
DOP1B,AC093766.1
CNIH4,TMEM120A
MAGEF1,LINC01772
PPM1E,SERPINF2
IDH3B,EIF3J-DT
SPRTN,MAPKAPK3
MIR4300HG,MRPL36
RPS6KC1,TTC31
CCNB1IP1,BAZ2B
LRRC8B,LIMK2
C9orf153,HIST1H1E
NADK,ZNHIT1
RSL1D1,DHX16
FAM91A1,NOC3L
NLGN2,ZNF329
MCUR1,BCL10
SNRPD1,CBLB
DMPK,UNC119
MAP1LC3A,ROBO2
C19orf53,NUDT17
PPARD,DYNLL2
PFDN1,ULK4
CFAP100,SNX15
AC005225.3,SRGAP2
SUCO,NDUFC1
NUP88,LCMT2
TACC2,PABPN1
SAP18,CARF
FAM222B,ZNF570
EEF1B2,SYTL2
SNHG3,UQCRH
KIF1C,UBAC2
LINC00672,TMCC1
MAN1A2,MICU2
IFT52,SLC25A17
NUP93,ZNF829
NDUFB10,ZNF613
ILVBL,MAPKAP1
PCBP4,CSTB
MRRF,AC004039.1
CELF1,SRSF1
WDR45B,GCSH
HMGCS1,AL034417.3
AIP,TXNDC12
LOXL2,SPARC
HADHA,AL512422.1
ZNF425,YIPF5
ADO,CPT1B
ABCB7,ZNF561
TDRD7,SKA2
AC092068.3,KLHL20
AC124016.1,CAPRIN2
MAPK3,GCC1
CBX1,MBOAT7
LINC00461,MGAT4A
ZNF124,RAB1B
STT3B,LIMS1
CUTC,DDX27
RHBDD3,COG8
KANSL3,STIM1
TBC1D32,WDFY3-AS1
PFKFB2,C12orf40
CENPV,GCC2
RPS25,NAE1
UFL1,TMEM102
ABL1,SMAP2
HSF1,AC013640.1
AP001318.2,DCP1B
SRPK1,AC093627.5
AC132153.1,DDT
CDCA7L,ZNF540
MSRB2,TCTE3
IFT88,AC021092.1
AC132192.1,DCAF10
GTF3C2,ATP6V0D1
GCNT1,AL589787.1
ZDHHC5,KMT5C
BOK,KDM3A
DNAJC8,HIGD2A
ZCCHC17,MAP1S
DNM2,PIK3R3
BBIP1,ZNF43
LIN7C,UNC13B
TBC1D12,FAM131B
ZNF138,HPS1
RCL1,ECD
ZNF865,DPP8
RALA,MCUR1
ZDHHC18,PHF23
RAB2B,IRGQ
TAF1,AL357873.1
PINX1,VARS2
ACOT13,ALG3
ZNF14,ZNF221
FAM98A,MED16
YAF2,SLC15A2
MCF2L2,KIAA0895
CEP68,AC022306.2
GOLGA8B,CISD1
SNX13,BAIAP2-DT
SPRYD3,ZNF264
NBPF26,ISOC2
ZNF546,PRPF38A
DHDDS,ABCD4
DCAF10,TMEM115
IFI16,AL606489.1
TOR1AIP1,DIAPH2-AS1
FEM1B,GTPBP8
UBE2E1,P3H2-AS1
TRIM52,C3orf38
UBXN7,C11orf68
RANBP6,TMEM161A
MBTPS1,GIN1
AP001059.2,SLC25A19
AP000547.3,ATXN1L
VAMP4,FRMD3
IARS2,AC010809.2
MRPL39,RTL6
TBC1D8,TRAM2
AC092924.2,ACTR6
RAB28,CCDC174
TOMM6,TRIM32
NPC2,AL049830.3
AC006064.2,PAQR3
TM9SF1,CERK
ATP6V0A2,PRKCI
METTL26,FITM2
ZNF770,TWISTNB
PEX26,AP005329.2
AC026704.1,INKA2
HSD17B12,PPT1
BOD1,MKRN3
LYAR,UBE2G1
ATAD2B,ZNF557
LINC00937,ITPR1-DT
FAM81A,ZNF75A
LYSMD2,ALG10
MAK,CTIF
LINC01409,GPR137C
ZNF703,FXYD7
IFIT5,ADCK1
ACBD5,LRFN3
NBPF10,LSM10
AGBL3,COPS3
AC011443.1,NARF
SATB2,UBE2A
TGFB1,RSPH14
MYO1D,POGLUT3
AL160314.2,RNPC3
PPME1,AC005523.2
WDR20,COPB1
EML1,PEX5
FAM181B,DMXL1
EYA3,CHRNB1
SMIM4,MRPS7
SART1,MSL3
ZNF717,TMEM67
CRAMP1,C1orf105
GSTM4,NSFL1C
DTX3L,VARS
CFAP298,HNRNPA1
DDX52,CCDC160
AL021707.1,PTPN1
PTGES2,ITIH2
MEIKIN,AC003991.1
MRPL47,GLIPR1L1
LAP3,MCFD2
FILIP1L,PQBP1
SEC13,ZSWIM7
GPR158,DNMT3A
CCM2,DDX21
KBTBD6,PARP16
TMBIM1,C16orf46
AL590999.1,CYP2J2
AC110597.1,CPSF7
HIF1AN,IMMP2L
NCOA7-AS1,SPART-AS1
C3orf35,RFC4
IL15RA,MRPL14
RNF115,ZNF12
NCAPD3,OPA1-AS1
AC018628.2,KCTD9
HERPUD1,REP15
NFATC2IP,AC010789.2
SZT2,P3H3
KDM2B,PRMT1
RNF167,CAPN1
NAA50,DDX52
PDE12,ACAD8
ZNF496,SCN1B
CFL2,AC018647.2
ADI1,RPL3
DYNLL2,PLCB3
ZNF410,PRKX-AS1
DUSP26,ZNF543
TAF8,PRORP
CDYL,DSTYK
SLC16A4,PAN3
PDE9A,LSM4
TMEM240,TNFAIP8
MARK2,ABCE1
AF165147.1,ZNF112
LRRC23,NELFCD
AC008438.1,NOP14
TRIM27,AMACR
MAMLD1,AC007390.2
TBPL1,TBC1D1
LMBRD2,NUDT22
FGFR1OP2,VPS26B
SOBP,EXOSC5
ILDR2,RPAIN
SDF2,RNF123
CALN1,SENP6
BTG3,DHX34
SDHB,SLC35G1
AC092068.2,HMGA1
AC025580.3,GDAP2
GFPT1,ZIC2
SELENOM,MASTL
FDX2,ADPRHL2
CHCHD1,VASP
AUH,FAM53C
TMEM230,SNAP91
TEX264,SAMD13
LINC00632,RC3H1
XYLT2,POP4
CDADC1,SCO2
RXRG,AC093673.1
RNF187,CSNK2B
TULP3,HSCB
ALG2,NADK
ZNF787,THOC5
R3HCC1L,AC023983.2
ZNF253,RALY
H6PD,AAMDC
AC005480.1,RPS11
PILRA,MORF4L2-AS1
VASH1-AS1,SLC19A1
RNMT,TTC39B
SEC22B,NUDT13
AC093866.1,RRP8
PKNOX2,LAMTOR3
TESK1,ATP2A2
MFSD13A,ATP6V1E1
BBS9,SUGP2
ACO1,CAAP1
MRPS17,ZNF484
CSRNP2,ACP1
ERP44,AC074117.1
PITPNA,ARL9
UBAP1,ZNF454
AL451085.2,AC096642.2
RSU1,TEX43
SNAPC3,UBL7-AS1
HECA,BSDC1
DPP9,PITPNB
CNOT3,TMEM107
PTPN23,COQ2
AC135050.3,ZNF827
ZNF407,ABRAXAS2
NUP153,PTGES2
SLC39A7,EXD2
AC137494.1,LINC02503
BCL7B,GATAD2B
ZNF354A,NYAP1
POLR1D,FAM174B
VPS37B,TANK
FANCF,KIF1BP
NME1,DGKD
INTS3,FRMD8
ATXN10,AC112236.3
NOMO3,AC046158.1
ERLEC1,ECT2L
STXBP5-AS1,NPFF
MLX,C14orf119
KIAA0895,SCFD1
IQCH-AS1,ACTR2
AL158152.1,STX6
NVL,SLC39A1
ANKS6,AC007666.1
HNRNPA0,HADHB
TAF12,MRPL22
ARL5A,GUCD1
FN3KRP,AC009060.1
SNRNP35,MTMR14
LRRC69,AC138965.2
HIVEP1,LINC01560
CDC123,AC008115.3
ATG12,AC018730.1
PAG1,HMSD
AC092296.2,WDFY1
BAX,SLC45A3
DAZAP1,RBM15B
SREK1IP1,TFAP4
ESRRA,RBBP5
TEFM,IFI44
PEF1,FBXL14
NUBP2,PDGFRB
CHCHD3,RPS10
AKT1,SOX30
CBX7,CUL4B
ATP5PB,TOMM6
C12orf4,STK17B
NPRL2,RPL7L1
MIR762HG,STMP1
DMAC1,AC008438.1
KLHDC1,EIF2D
PRPSAP2,LYPLAL1-AS1
CFAP36,GABRB1
IER5,NEPRO
SBNO2,MRVI1-AS1
CHST1,CDC16
AHCYL2,LINC00997
KLF7,LINC01002
CIR1,SLTM
RNF139,SH3GL1
PABPC4,DHRS7
SOAT1,PSMD3
PDCL3,TUSC1
ADAMTS1,PGPEP1
AC006058.1,HAUS1
SEPHS1,AL109824.1
COIL,AC091887.1
TADA3,PPP2CB
TMEM70,HSD17B11
AC010210.1,MAF
PIK3R2,AC093495.1
CNPPD1,MTHFD1
IQUB,KIF1A
RECQL4,LRRC28
FAM219B,GNPNAT1
SMIM26,SYNE2
KLHL24,TMEM179B
HSDL2,RHOBTB2
TIMM29,LGI3
EEF1E1,MPC2
TMEM183A,LINC01114
COX17,MLH3
FBXW4,AC025569.1
AL158071.3,SLC38A6
PKN2,CHPF
TMEM273,STYX
AL139021.1,AC080128.2
CDK5RAP3,SLC35B4
DXO,AL158152.1
MIEF1,HELZ
KIAA0895L,UTP6
ZNF585B,ARHGAP42
DHCR24,RAD54L
CREB3L2,SNHG6
SLC25A32,UBE2M
CYB5R1,AC008060.1
INTS6,AC104417.2
LRFN4,ZFYVE27
AP001059.3,NKAIN1
SLU7,MED4
RAB8A,JARID2
AC079760.1,CEP162
AC092839.1,AP001469.1
ZBTB8OS,DYNLT1
FRMPD2,SLC5A9
AL157893.2,MMS19
AC027130.1,SLAIN2
ZNF460-AS1,THEM4
RNF214,ZNF28
SHKBP1,GNA14
SHANK3,MT-ND5
PEX2,AC135507.1
BCL7C,SELENOM
VPS72,FLACC1
C5orf30,ZNF184
FOXN3,AL365356.1
CCDC62,GADD45A
UBE2Z,RFESD
CNTROB,LINC00517
MSH2,GRPEL1
PHF5A,DENND5B
VSTM4,USP19
CARHSP1,LONRF3
QRSL1,SMG5
ZNF143,CCDC81
OXA1L,METTL14
DUS3L,UXS1
ZFAND2A,AHRR
NAE1,AC132803.1
PPM1A,DCXR-DT
ROCK1,AC018742.1
TMEM161B,NCEH1
RSBN1,TMA7
NRSN2-AS1,SNAI3
EP300,TGFB2
RGS3,C8orf76
NOCT,CDKN2AIP
ZNF260,WDR45
BLCAP,AL133453.1
TTC23L,SAE1
NOL8,SLC35A4
ZNF785,PLIN2
SIPA1,PIGX
TXNDC9,AC010260.1
LYRM4,DNTTIP2
PWWP3A,RNF114
VSIR,KRI1
PIGF,SBF2
FN1,AC010538.1
MRPS23,TMEM69
ADAT1,ERAP1
PIGH,FAM200A
GNE,TBC1D14
GPR89B,PAGR1
USP53,PLPBP
NUDT2,PDE6C
TMEM106C,DUSP14
SESN2,CNTNAP4
VPS16,DIAPH2
CDC34,ANGEL2
DCUN1D2,TADA2A
TRMU,PANK2
ZNF615,ZNF607
GNAZ,ZFAND4
MTPN,PRRC2A
PDIK1L,ANKRD2
MORF4L2-AS1,C5
STK10,NOL11
DPY19L4,FUZ
FYN,AC018647.1
LINC00685,AL021918.5
TRAPPC4,AC007619.1
ISCA1,ANKRD34A
DCTN3,NUDT14
VPS50,JMJD8
ZER1,RCN2
POLR3E,AC092142.1
CEP63,CDIP1
SDHD,FBXO15
POU2F2,ABCB6
CYB5D2,AP003100.2
CLDND2,PAXIP1-AS2
DDX50,LSM3
STK11,AC004160.1
STX18,PDCD2
SLC2A9,TMEM150A
RPL7L1,AC034268.2
GCLM,HSPBAP1
AL139383.1,AC091691.2
KMT2B,SCAF1
SAYSD1,AL162497.1
KAT7,PTMS
CANX,DNMBP
HELZ,FRAT1
MXD4,TAF1B
ZCCHC4,AC110597.1
EEF2K,GID4
POLR2J,C9orf24
PTCSC2,TMEM255A
UTP3,SMDT1
XPR1,AC012636.1
RPP30,CPNE2
MBIP,FLAD1
BTAF1,TP53RK
STRADB,CSNK1G1
DERL1,CHCHD2
NSMF,APPL1
POLI,INTS5
CHM,AGAP5
AC092279.1,NCK1
KIFAP3,DUSP11
LPCAT1,RNF26
AL137009.1,SNRNP35
PIP5K1C,RPS27A
REC8,MPDU1
SAR1A,AC093159.1
NR4A1,NPIPB11
NFKBIB,CUTC
TTC14,ISOC1
AL512422.1,ARPC4
HELLS,EI24
ASH2L,SLC25A6
EDA2R,AC016745.2
BZW2,CARD8
MOCS2,PGAM5
LTBP3,SEC24C
USP2,ZNF583
RBM12B,SMIM15
EPN1,TMEM165
ZNF875,NDUFB3
UXS1,TUG1
CEP295,AL035588.1
SLC5A4-AS1,TAF6
POLR3F,COX4I1
AC093297.2,KIAA0556
AC027097.2,PKD1
UBE2O,AL513534.2
NPIPA5,CRPPA
TOP1,LSM6
PTMS,RPA2
RPL39,SPATA33
CPEB1,ATP13A3
HDAC6,KIF20B
SSH3,SLC9A3R1
NOP10,VAT1L
RIC8B,SETD4
AL109615.4,HELB
SLC8B1,STX17
RAB5A,RNF19A
CHST10,MMUT
TRIP4,KDM6B
CAPN10-DT,KIAA0319L
ZNF354C,AC074032.1
ZNF69,FAM133A
NEK11,C9orf85
POLDIP2,PTPRU
AC079779.2,IPO9
FBXO22,CTHRC1
ADH5,GGA3
ALDH6A1,ZNF569
ROGDI,HPS6
FAM199X,LRP5
SLC25A26,C20orf27
KCTD1,LINC00844
ADCK1,EFNA3
GRN,FANCL
MOGS,ATP6V1F
MRPS36,BUD31
TMEM63B,CCDC12
EIF3J-DT,ZADH2
TAF11,AP001825.1
UFC1,DCTN4
NUTF2,AL133481.1
PROSER1,WIZ
TAPBP,RELL2
CPPED1,SDE2
PFKL,AL355773.1
AL589740.1,SCUBE2
SMU1,LINC01089
ADPGK,OSGIN1
ANTKMT,ZFAND2B
SLC35A1,SURF6
AL356124.1,ZNF853
UTP6,ZCCHC14
SPCS3,SRP9
FAM106A,AL133304.3
AL109811.2,BNIPL
TCEAL8,ZMYND10
ZNF135,AZI2
PHC1,MYO9A
SHLD2,FRS2
AL731569.1,SLC22A1
ECH1,KPNA6
MPZ,SUMO3
ZNF264,LINC02338
DCUN1D5,RPL9
NPHP4,COPS6
DPP3,TTI2
SRP68,THRAP3
KXD1,NCKAP5-AS1
AC012494.2,TMLHE
KHDC4,FOXO3B
POLR2A,FAM227A
SNRPF,HCRT
HDAC8,SLC39A8
YIPF1,ARL6IP5
SP4,DCTN6
PML,RNF44
RIC1,LINC00653
AL391095.1,LPIN1
CRYBB2,AL589702.1
TAF5L,AL356488.2
AC005520.5,SNHG5
IGF2R,SNX14
NDUFB5,UTP4
SCARB1,PSMA3
GLRX3,SNRPG
HSPA14-1,DCAF8
MYH3,DDX24
PFDN6,NAGPA
EMC1,AC092652.3
AP002833.1,PPP2R5C
MRPL34,TRIM62
MINDY1,KIF21A
BX470102.2,GET3
SCOC,EPM2A
TRMT6,KIAA1755
TMEM9,EIF5A2
OSTF1,GPRIN3
MUC20,AC010615.2
BCKDHB,CNPY3
RMDN1,AC046130.1
KANSL2,SIM2
GMPS,AC002467.1
HK2,UQCRQ
XPNPEP3,AC008080.3
MRPS33,HIST1H2BJ
FBH1,RABL2B
CNKSR3,OSBPL7
FAM217B,AC040168.1
ZFP36,EBLN2
SUPV3L1,ADAT1
AGBL5,LTO1
DCBLD1,SEH1L
AMOTL1,ATL2
TOMM5,DCHS1
SH3BP4,PPIB
MCM9,MAGOHB
EXOC8,LEAP2
FMO5,AC021915.2
RPS5,ARAP1
PRTFDC1,MCTS1
SRP72,BBS7
TIPRL,HDAC5
GCFC2,RASD2
ASB6,BCL7B
UQCRQ,PRDM10
NEK4,HAUS6
PAPSS1,TTC23L
TMPRSS5,USP12
AEN,CUL4A
FASTKD1,CYP4F26P
FRMD3,TAP1
AL035530.2,UBAP2
KCNN3,C17orf75
MAP3K12,ATG3
CRIM1,AL158011.1
UAP1L1,ARL2BP
PARD6A,THAP3
PDCD6,ZNF174
MLKL,CDK9
NPEPL1,SAMD9
NACC1,AC006333.2
BCO2,CCDC71L
FASTKD2,DAXX
EIF3C,FAM222B
DNAJC11,RGL2
BRIX1,DLG5
SLC25A38,USP14
DMAP1,AL354919.1
AC008945.2,SLC30A1
CADM2-AS2,CCNB1IP1
OTUB1,ZNF503
GSDMB,AC067930.8
ARPC1A,AL354733.1
IQCG,MRM2
SPAG7,URB2
PPP1R12C,EMC1-AS1
BAD,ANKRD36C
PIGG,FRK
SLC6A8,VRK1
PGBD5,SNX4
DCC,TIGD7
AGPAT3,CSTF3
AC022075.1,AC010623.1
NDUFB6,WFDC2
ZNF250,OSER1-DT
ALDH18A1,RPP40
ANKMY1,AL049840.5
TMEM229A,PSMC2
SAP30L,ZNF225
MED17,LINC02268
WASL,PSMB3
RILPL1,P2RX5
SCRN1,COA8
RABGGTB,PARK7
ATL3,RPS13
SMAD1,RTL8A
TTC38,AP006248.6
TUBA1C,ORAI1
EIF2B4,TEX30
POLRMT,MED1
WWP2,AP000547.3
VPS26C,PDE12
AL354793.1,TENM3-AS1
HSD17B4,CNTN3
TMEM145,GALNT8
AL590096.1,CHROMR
ZNF326,CADM2-AS2
SESN1,RAB5A
SEC11A,GOLGA8B
CT69,PKD1L1
ZRANB1,RABGGTB
POLR3C,BGLAP
ASCC2,ELL2
RB1CC1,ANKRD36B
PIK3R4,DSTN
CCNQ,SLC9A6
RELT,AJAP1
PBDC1,AC022966.2
COMMD9,PSMA5
PRPF39,MPST
CRB1,UBAC1
PLEKHG3,PDSS2
MAP3K3,KIF15
FAM222A-AS1,ZNF202
ZSCAN21,CREM
BAG2,POLR2B
NECAP2,DGKE
BMP1,AC109587.1
TMEM235,AC079382.2
NAPA,RHBDL3
HMOX2,TSPYL5
ADAMTS16,KCNC1
VPS39,SLC8A2
HIST1H4E,H2AFX
SEC63,RNF167
AC004112.1,ZC3H18
YPEL5,IFNAR1
HAX1,DESI1
PTCD1,ORMDL2
ADCK2,SRGAP2C
STAM,AC104781.2
WDR36,MAST2
ZNF329,AC016134.1
ATF7IP,AC009554.1
THAP1,TRIM27
BAHCC1,SMCR8
ZNF827,CCDC77
OXSR1,NAB1
SAE1,KCTD21
MPP1,TTI1
FOXK1,TFPT
CHMP4B,GOT2
POLM,UBE2L6
STK35,COMMD8
ALDH1L2,LINC01484
RRP1B,MAD2L2
NAPB,AL139353.2
AC099791.2,WDR74
DUSP11,AVL9
SLC16A2,IMPDH1
TIMM22,CCDC24
RTL8A,PRKAB2
UCKL1,AL132857.1
COL11A1,UPF1
IP6K2,TFIP11
PNMA8A,JUP
AL049779.4,ZNF429
PIGP,INO80
ATG5,ZNF677
DYRK2,ZNF468
ZNF805,NEK10
GPR62,AC005618.1
GABPB1,AC106795.3
BMPR2,AC003077.1
ZC3H3,AC147651.1
GPD1L,CHCHD4
SGSM1,AMIGO1
SF3B6,SREBF2-AS1
GTF3C5,VASN
STPG4,EIF3A
AMACR,MTO1
PRPF6,SGSM3
FAM114A1,MRPS14
STK11IP,WDR62
NUDT21,TTC27
AC005726.1,AP000224.1
CASZ1,EID2
ARAF,RNF20
FLYWCH1,SNX12
GALNT12,RHOG
DDX31,POLR1C
OTULIN,CUL1
METTL17,CCDC65
C2CD5,VPS35
ABCB6,WDR83
HEATR6,DISP2
FAM210A,ZNF585A
CDC42EP4,AC005363.2
PIP5K1A,RPL36A
MED13L,ATP5MC2
ASL,DEPDC5
MRPL3,C19orf25
C2orf68,ZNF740
CNNM4,KDM1A
SIRT3,LINC00332
AC021660.4,NDUFV3
XAB2,TMEM126B
AC010976.1,STRAP
SPRYD7,TMEM263
THAP12,ESCO1
MEAF6,RIOK3
MFSD5,LYPLA1
INSIG2,UBE2S
PRPF40B,AC104827.1
PHKB,LRP1
PDCD10,ESRRA
CNOT1,SLC7A5
MIR193BHG,AL035530.2
UBE3A,ILF2
LINC00987,AC103974.1
MYADM,CACFD1
TTC5,TRAK1
SLC9A3R2,APIP
NBPF1,BTG3-AS1
STKLD1,LINC02603
TSR1,EEF1AKNMT
SPATA2L,RPS16
CISD1,SMU1
DLD,ZNF555
LINC01535,LAMTOR5
DHFR2,SLCO1B1
AL391684.1,C12orf73
SLC7A2,CALN1
TUBB3,PHKB
CHST12,C21orf62
AL078587.2,RPS19
TMEM147,DNAH17
MED7,ASF1A
TYW3,CLDN1
C9orf16,SRXN1
AP2A1,CTDNEP1
ICMT,AL110505.1
GRAMD1A,SYVN1
ZNF852,MAPK1
LINC02145,AC012442.2
JADE1,ZNF444
RHEB,NOC2L
METTL9,ISG15
OSBPL2,FAAH2
THOC6,ZBTB6
APH1A,IRF7
PHAX,YJU2
GCNA,PRKCZ
ABHD15-AS1,RIMBP2
GPANK1,LURAP1L-AS1
METTL3,AC018904.1
CNOT9,VPS35L
LINC01137,SELENOH
CRADD,POLE3
ALG1L9P,MPZL1
LUZP1,PLPP1
KDELR2,AP003464.1
CHMP1A,CCDC171
NUFIP1,GNL3L
COL9A1,TSHZ3
CD302,SYNGR1
PRR14,GTF2B
MFAP1,LTA4H
APLF,TOMM7
CCDC115,IMPG2
AKTIP,AMZ2
ALKBH8,NCOA7-AS1
ADAMTSL1,AC132872.5
SLC4A1AP,MGST2
CCDC91,MIEF1
AFG1L,AP005136.4
AL139147.1,KCTD13
ANKRD27,AC008735.2
HPN,UTP15
COMMD7,SENP2
FABP3,AC240274.1
PTGR2,ZNF790
CPM,AC025917.1
IER2,RAD54B
MCFD2,RAB1A
NUB1,PLPP6
MRNIP,PIP5K1C
ANGEL1,DPH3
BCAS3,BX322234.1
YTHDF1,DCBLD1
FBRS,SLIRP
SMYD2,CFAP36
WDR19,ETFRF1
ZNF107,AC104458.1
LINC02284,DNAAF2
USP21,SYNJ2BP
LINC02256,MPHOSPH10
LSM7,METTL24
GEMIN5,PGS1
ELN,LINC02641
TSTD3,FAM120AOS
AKAP11,NECAP2
PSMA3-AS1,JOSD2
TOPBP1,LIMD1
MRPS30,SNHG26
AC104806.2,ORC5
SH3GL1,AL160291.1
GBE1,GTF3C5
SLC25A12,AL162511.1
MSANTD3,RPS25
POLR1B,GARS-DT
EIF2B5,LINC01080
CSNK2B,PRR26
FLVCR1,PYGO1
MBD1,MYLK4
OSBPL7,MED18
RRAGB,AC090907.2
ZNF620,AL391840.3
MYBBP1A,AC097717.1
KLHL4,PEX12
THAP2,RNF7
EBLN3P,ACSL6
CARNMT1,CDCA8
JADE3,BRIX1
MRPS35,MTCH1
ZNF558,FERMT3
CABIN1,TFE3
SMIM10L1,CFL2
LNPEP,AC090644.1
MRPS18B,FBXO46
CAPN5,ZSCAN29
RBM27,NOB1
AC022137.4,ANKRD62P1-PARP4P3
LINC00654,LINC02301
SUGP1,AC107081.2
PCDHGA1,NSUN7
DGKG,ITPRID1
SUMF2,MIA2
C11orf24,NUP50
AIMP1,AC008679.1
COASY,AL589787.2
PHRF1,BCHE
NOP14,SEPSECS-AS1
AC242426.2,DOK1
TDRD6,AC019163.1
GORASP1,TMEM251
POFUT1,CLN3
CSNK2A2,MRPL13
MRPL11,SLC2A6
PRELID3A,MEX3A
EIF2B3,UNC5C
CEP170B,NNMT
GPRASP1,KMT2E-AS1
RNF139-AS1,CAMTA1-DT
RNF103,DPM1
ZNF43,CENPO
AKT1S1,MRPS17
DNAJC13,CCHCR1
AC109454.2,ZNF816
APPBP2,GNB5
WDR83,AL359921.1
AC136431.1,ATG16L2
CXorf38,ACSL5
LINC02245,TMEM42
CRPPA,CRNKL1
AC005487.1,CCNT2-AS1
AC024619.3,BAZ2A
MITF,AC012213.3
AC113414.1,SOWAHC
FAM111A,AAK1
CCAR2,GAL3ST2
RFNG,KCTD14
JOSD2,EMP3
SNF8,ZBED4
EMC1-AS1,DUSP10
TMEM79,AC074051.5
TIMM9,RALGPS2
ZC3H6,ELOF1
ZNF573,OSBPL11
AC083862.3,SPCS1
AL034417.4,TSNAXIP1
HIGD2A,SLC25A11
NR1H2,TMEM203
NELFA,COBL
AC092140.2,SHC4
ST3GAL5-AS1,MRPL52
AC006115.2,TBCA
GREB1L,MIF4GD
ATP1A1-AS1,MRPL38
PMEPA1,PSMB4
MRPL14,AC005355.1
ZNF510,TRIM33
GALNT18,AC080013.1
PPP2R1B,GTF2E2
ZNF639,FARP2
SMC5-AS1,ITGB1-DT
ARMCX1,TBC1D19
PIGK,RPS6KB1
GNA13,HEATR4
ZNF431,AP002381.2
FTSJ3,AGPAT5
WDR75,PABPC5
RBM7,TSNAX
VBP1,ABCA9-AS1
GLIS1,MEGF8
BTBD1,ZFP69B
RBPJ,SUFU
CLK2,AC233280.1
SH2D6,CLCC1
C17orf67,ZNF620
ZNF316,ELOA-AS1
AP000688.3,ITGA9
NDUFA11,HPGD
MRPL57,RBM4B
NOL6,SHARPIN
AL034348.1,WDR81
GLB1,CBX4
AP000317.1,AL592148.3
TSR2,MARCH3
C4orf47,PTDSS1
JAK2,ZBED6
C14orf119,ERP29
AC092881.2,LINC00551
SPOP,GAS5
COMMD5,ATL3
CASC3,ZSWIM9
FKBP3,PARP11
KCNC1,CCSER2
GSTP1,LMNB1
LMAN2,PCGF2
SAP30,RWDD1
ZNF426,AC091563.1
AC138150.1,GBP2
VLDLR,AC007666.2
WDR92,COMMD5
DYNC1LI1,CEP57L1
CENPX,KHK
TSPAN31,AP001011.1
AC026803.3,AC012085.2
LMF2,DELE1
GATAD2A,ARPC3
MADCAM1,DOT1L
AREL1,CYB5A
AP3S2,LINC01618
SYCP2L,AC009268.3
MED22,AC104984.5
CLHC1,GAS6-AS1
PLPP5,SMIM26
BBS7,TIMM29
EIF3L,SEC11C
TMEM267,TMEM99
UBE2J2,MZT2B
DHX16,TMPRSS11D
GYS2,C2CD2L
DNAJC27,CCDC50
SLC35A4,ANAPC13
UBR7,FOXRED2
AC022893.1,GRAMD1C
SPATA5,RPIA
CRIPT,SEC24A
CCDC107,AC053513.1
KDELR1,ANKRD9
GPR107,APLF
C11orf68,CSNK2A2
CNTNAP3,AC011092.2
VCPKMT,AL049840.4
CBWD3,ZNF71
ANXA4,CHRNA7
SNX4,EPB41L4A-AS1
ARHGEF4,CUTA
MMADHC,STX2
NHEJ1,CDK1
AC009403.1,ZNF35
ADARB2-AS1,RAB3D
LIFR-AS1,SNAI3-AS1
SIM2,ANKRD39
RRP8,PAM16
TTC12,FILIP1L
AC004076.2,AC023480.1
CEPT1,BORCS6
C7orf31,APOL2
BCAT2,ARNT
SYNGR2,AL137139.2
NOL11,RRP1
PMM2,PPP2R3B
TCEA1,PSMD11
HPS5,ANKRD52
RTEL1,POMGNT1
SLC5A9,POP7
NSUN3,SRR
LSM3,AC010735.2
VARS2,RNF207
JPT1,NXPE1
AL358216.1,PRMT9
TMEM184C,CAPN12
AC006547.1,HAUS2
CCDC124,AL139424.2
ELP6,SPSB3
ZNF484,KBTBD11-OT1
TAF6L,LINC01992
AC113370.1,CCDC127
CAPN15,AC073842.2
DPYD-AS1,RBM38
TRAPPC13,MTLN
COG1,VCPKMT
CWC27,RSRC1
CDKL2,RANBP3
AC011944.1,ZNF180
VDAC3,R3HDM4
FAM169A,DCAF7
C2orf49,SLC45A1
KLHL9,MKKS
ZMYM6,MRPL40
TUBGCP5,DHX38
CYB561D1,NDUFAF3
GHDC,COIL
