bmi_<20,bmi_20-25,bmi_25-30,bmi_30+
LINC01189,FOXD1-AS1,CAPN3,ECM2
BRMS1,LINC01385,POLR2F,AC087588.3
AP003351.1,AC108482.2,LRRC20,CD1D
AL161935.3,IGKV2D-29,OCEL1,BISPR
AL133255.1,IGKV2D-28,AC026803.3,AC004009.1
CFAP65,IGKV1D-27,WBP1,MUC5B
AC092802.2,IGKV2D-26,AC012442.2,AC097521.1
TMPRSS15,OR4C12,MTRF1,Z94160.2
ZSCAN32,TRAJ10,LINC00893,AL590491.2
AL162293.1,IGHV7-56,ACBD7,AC021180.1
AC253536.3,AC105105.2,KCNQ5,AL023881.1
Z85996.3,IGLV3-29,DUXB,AC104530.1
AL589794.2,IGLV2-28,KLHL35,AC027129.1
C16orf96,IGLV3-27,PCIF1,AC100843.1
AC211476.2,IGLV3-26,PET117,LINC00385
AC100805.1,IGLVVI-25-1,AF111169.3,AC093599.1
LINC01679,IGLVVI-22-1,C16orf46,IGF2BP2-AS1
PROSER3,IGLV3-22,PDLIM7,AP001994.3
AC099501.1,IGHV3-33,CECR2,AMELY
AC016229.2,USP17L21,KLRC1,AC087521.2
CD274,IGHVII-65-1,PLCE1,SPATA25
TEAD3,IGHV3-66,NDE1,AC068985.1
LINC02391,IGKV3D-25,AC007128.2,AC129102.1
AC011374.2,AC084365.1,AC116535.1,AL451050.2
CR1,AL049555.1,BCAT2,AC012433.2
HEXD-IT1,USP17L26,STX17-AS1,AC104365.3
AL731533.3,USP17L5,RAD51,AC019131.3
TXLNA,USP17L27,VWA1,AC108477.2
AC006517.2,USP17L11,ZBTB20-AS2,PGM5-AS1
AC069542.1,USP17L12,HNRNPH2,AC079341.1
FOXD4L4,IGHVII-33-1,Z82217.1,SRGAP3-AS2
LINC02713,IGHV1-69-2,AL021707.2,AL133240.1
ACTR8,IGHV1-69D,CENPA,POU4F1
AP000428.2,IGHV2-70,HYKK,CR936218.1
AC009558.1,IGLV3-10,MIEN1,HOMER3-AS1
ISM1-AS1,IGLV3-9,C2orf81,AC068616.1
FAM71C,AC105105.1,NATD1,SHLD3
AL096799.1,AC104971.3,PPFIBP2,AL137847.2
AC026391.1,AC087190.3,TMEM140,AC068790.5
AL157385.2,IGHVII-49-1,ZBTB7C,HSPB9
MYCBP2-AS1,IGLV3-12,DPP10,SBNO1-AS1
AL807757.1,IGLV2-18,CARMIL3,LINC02400
NR1H2,IGLV3-17,HMCN2,SMIM9
AC008060.4,IGLV3-16,RHCE,AC005034.4
AC008507.2,IGLV3-15,MAJIN,AL096865.1
PLEKHS1,AC133551.1,CR381670.2,OR56B1
TAF1L,OR4F16,AC069209.2,LINC01757
AC010336.8,AL391845.1,CDNF,AL157813.2
AC113361.1,AL162400.2,AP5S1,LINC02000
AC021097.2,OR51V1,RAB40A,LINC01438
LRRC53,AC093278.2,AC109454.2,AC108051.1
CYP7A1,IGHV3-50,LINC01229,LLCFC1
RDH8,AC092675.2,SLC30A3,AC103681.1
AC129492.1,AL158141.1,ETV5,LINC01767
GHRH,AC026464.2,ROPN1B,AC026408.1
DEFA6,IGHV3-75,KLRB1,AC084706.1
ANKRD61,IGHV3-76,RSPH14,AVPR2
C5AR1,IGHVIII-76-1,ZNF738,KIR2DL1
TRDN,IGHV5-78,AL136419.2,TRAJ27
AC087623.1,AL355526.1,CACNA1I,GPR25
FP325330.1,AC008494.2,LINC01891,NPVF
AC005034.5,UGT2A2,AC026367.3,AC020916.2
NCR3,IGHV3-69-1,AC021678.2,TRBV24-1
AC016747.2,AC023301.1,AC245407.2,AC121764.3
AL355592.1,PAGE3,PPP1R37,PRR20G
AC093390.1,IGHV3-71,AC097376.3,AKR7A3
SLFN13,CR383656.12,LINC02254,AC002072.1
AC138627.1,IGHV3-73,LINC00689,ABHD14B
AL358779.1,IGHVII-74-1,AC015853.3,AC021701.1
AL109954.1,MRGPRG,NPIPB5,AC156455.1
AC015819.2,IGHVII-78-1,AC245033.2,AC090136.3
AC068020.1,IGHV1-69,USP27X,RAB3IL1
AP001107.8,IGHV2-70D,GCH1,CDHR4
SLC2A2,AC023394.1,IFNLR1,SPACA5
AC244517.9,OR6Q1,FJX1,UNC5CL
LINC01374,OR1S1,AC007402.1,AC090539.1
AC243830.1,OR4A5,AP001505.1,AC022467.1
AC114964.2,CSH1,STX4,PPFIA2-AS1
DMRT1,CXorf51B,ITGA10,AC011503.2
AL133227.1,AC007556.1,CCDC125,AC097713.3
PTPRD-AS2,AC067747.1,HLA-F-AS1,AC004147.3
AL138921.2,AC032019.2,MIIP,KRT14
LPAR1,AC113331.1,PCP4,KRTAP5-9
LINC02509,OR8U1,FAM50A,LCMT1-AS2
MGAT3-AS1,AL359091.3,MORN1,FGD2
AC009075.1,AL161908.2,C14orf119,AC006441.1
AC011824.2,HIST1H2AA,AC092802.1,FRAT1
KIAA1210,IQCF5-AS1,AC015871.7,LINC00575
AL163932.1,AC115284.3,MAOB,AC009464.1
TUBB6,ACTRT2,AL136981.3,AL139082.1
AC004908.1,AP001189.3,ZNF594,C11orf98
AC006116.6,AL589987.2,DDX41,DCST1-AS1
BRWD1-AS1,AL157394.1,MED9,THRA1/BTR
AC100843.1,C4A-AS1,ZNF200,ERI3-IT1
AC021422.1,AL358177.1,CXCL12,AC239802.2
CERS3-AS1,OR5AR1,RUSC1-AS1,LINC02308
LINC00861,OR5AK2,AC017028.1,AC009271.2
PIGM,TSPY1,DAXX,LINC00881
TMCO5A,AC119676.1,RAB17,AC092070.3
RLN2,TGIF2LX,ABCD1,HIST1H2AM
AC027097.1,OR2A2,ZNF385D-AS1,AC136944.4
AC079411.1,AC140134.2,PELI1,AC003685.1
JAM3,AC139834.1,AC068931.1,AL158211.2
AL606760.3,IGHV1OR16-2,ZNF707,AC087741.2
AL121917.2,IGHV3OR16-10,LINC01410,AC091646.1
AP006545.1,IGHJ6,PYROXD2,LINC01323
DTL,IGHV1OR16-4,PPP1R36,AC011676.2
LINC02180,IGHV3OR16-8,NME6,AC092634.8
SPATA13-AS1,TP53TG3C,AP001893.3,AC087565.2
DDC-AS1,AC017002.2,LINC01252,THTPA
AC092145.1,AC008799.2,CD101,PDC
AC121333.1,AC018558.6,ANKS3,TNFRSF17
ADH7,AL450003.1,TEX53,ATP10A
Z82214.1,AL583722.4,GOLGA8R,AL359813.2
TAS2R13,IGHE,ATP2B1-AS1,TOPAZ1
LINC02851,IGHEP1,AC136604.2,AC092354.2
CLDN3,AC142086.4,MEIS2,AL162734.1
AL162731.1,IGLVI-63,TNFSF15,AL592211.2
TUBB1,AC135012.2,AL353796.1,AC009802.1
AC107886.1,TRDV1,AKT2,AC024941.1
LINC01238,FTMT,SLC35C1,ADGRG2
AC091646.1,AC008669.1,TBC1D3D,PLCZ1
AC023855.1,AC096644.3,ZC3H3,YTHDF3-AS1
AC234781.1,ELOA3D,AL157396.1,LINC01065
WNT3,LINC02459,SERTAD3,AC005522.1
STX18-IT1,AC009804.2,ENDOU,AL392089.1
AC016590.3,PRAMEF13,ZNF295-AS1,MSLNL
FOXP1-AS1,IGLV7-43,CDC26,USH1C
AC005323.2,IGLVVII-41-1,KIF13A,LINC02180
AC026150.1,TRAV12-1,AKAP17A,AL158837.1
AC087427.1,TRAV12-2,FLII,AL138820.1
C10orf113,AL121796.1,AC067750.1,LINC00851
AC016550.3,IGLV6-57,RAB36,LNCOG
RPS20,IGLVI-56,PGM5,C9orf152
AL160171.1,VPREB1,RRP9,LINC01843
MMP14,IGLVIV-65,TRADD,AC044810.2
AL162724.2,IGLVIV-64,TP53INP1,AP000943.1
HERC5,AL096814.1,AC020661.3,AC103564.1
AL163192.1,IGLV2-11,IL17D,CT45A1
AQP10,AC012055.2,CATIP-AS2,AC123788.1
AC073487.1,IGLV3-24,QKI,AC098680.2
AL354733.3,IGLV2-23,RET,AC009119.2
AC130404.2,HLA-DQB1-AS1,ANGPTL2,AL445235.1
FBXO42,IGHV3-79,B4GALT4-AS1,AC243960.3
LINC01843,IGHV7-81,METTL23,AL136090.1
AC100756.4,IGHVIII-82,LINC01238,AC108199.1
AC010251.1,OR11H12,AC007405.2,HDGFL1
AC092295.1,AC093525.5,AP001053.1,TRAJ51
LINC01906,AL359979.2,AC097460.1,XXYLT1-AS1
HTR3C,SERPINB4,MYH15,AL162464.1
AL450267.2,SCYGR7,CACNA2D3-AS1,AC010967.1
AC087645.2,SCYGR8,IGSF5,AP003174.1
PROSER1,PRR23D2,NOS1,AL161793.1
AC027097.2,AP001999.1,LINC00339,ZNF30-AS1
AF064860.2,IGHV4-61,BLOC1S1,AC008914.1
AC022903.1,IGHV3-62,NAT9,AC099524.1
AC083806.2,GK2,IPCEF1,SOD2-OT1
AP000779.1,AC107072.1,ELP5,AC073848.1
AP001469.3,TGFB2-OT1,Z73495.1,CABP2
LINC00911,AC096541.1,PAGR1,AL355103.1
RIOX2,TRAV21,ACTN4,AC133865.1
FXYD6,OR10X1,NRAS,AP001020.1
TCL6,AC108448.1,AC127522.1,PRG2
NINJ2,SSU72P5,AC137494.1,AC012456.1
MLIP,AC012321.1,EDRF1-AS1,TRGV2
AC009831.3,AC019133.1,DNAH9,AC023128.1
AC124066.1,AC024681.2,AP001160.1,SCEL-AS1
DPPA4,AC007528.1,AC006348.1,LINC02305
RBPMS-AS1,AC011891.2,ABCC2,AC007391.1
AL365184.2,AC027541.1,PPFIA2-AS1,AC006206.1
AL390243.1,IGLV1-47,TCF3,AC113410.2
AC026108.1,AL662789.1,ETV1,LINC02629
CRISP1,AC009930.1,PRKG2,AC011939.3
AC036222.1,AL359094.2,TGFB3,FAM187B
LINC02433,AC007631.1,HDAC9,AC231759.2
TP53,AL161638.1,KCTD13,NPR1
AC012640.2,AC025465.3,PLXNB2,AP001109.1
AC108057.1,IGHV3-72,AC091938.1,FMNL3
AC093639.1,RNASE8,AC073342.1,LTF
CACNG6,PRAMEF26,C20orf203,TTC38
DNAH17-AS1,HNRNPCL4,WAKMAR2,LTB
AL132989.2,IGKV2OR2-2,ZC3H4,TSPAN6
AP000873.4,IGLV8-61,PHOSPHO1,AL137789.1
ACAP2-IT1,IGLVIV-59,FER1L5,CEBPA-DT
AC126118.1,IGLVV-58,PARP16,AC106798.1
SPAG16-DT,AC092673.1,AC111006.1,AC025449.2
AL109923.1,KLF18,CASP6,AL590432.1
LINC01967,CD1B,AP003355.2,TDRD1
AL049712.1,OR10T2,MRPL55,AC079466.1
AL161662.1,OR6K2,PLD2,AC005392.1
RUVBL1,IGLVIV-53,AC063919.1,SIK1
C1orf115,IGLVV-66,CD5,AC009158.1
TTLL4,TRAV20,CITED1,ZNF530
AL590004.3,OR4K15,CSF1,AC091178.2
AC113167.1,OR4L1,DOK3,SSX2B
RSU1,AL161668.2,GMNN,AC008443.3
HUS1,SSU72P3,SPATA21,AC104574.2
AC104417.2,TRAV8-7,AL078581.4,TCEAL3-AS1
AC009097.3,TRAV14DV4,NBPF14,AC009268.3
TNFSF11,TRAV9-2,AC004830.2,LINC01467
AC092896.2,TRAV15,CPB2-AS1,AL359081.1
FAM245B,OR11H6,AP000866.6,PARP15
ZNF197-AS1,TRAV19,SCHIP1,AL022341.1
AL031283.2,TRAV22,AL080276.2,SPSB1
AL662797.1,AL034430.2,AC107081.2,TM4SF1-AS1
RAB38,AL080248.1,LINC01934,AC104167.1
TMEM171,LINC01751,STPG2,AC138028.2
AC040169.3,AL023913.1,SBF1,TBR1
AC110921.1,AC084121.11,LRRCC1,HPDL
AF241725.1,AC084121.6,LINC00596,SYPL2
AC099542.1,AC084121.12,KAT8,AL844892.2
C4orf17,AC084121.8,NPIPB6,AC008592.5
LINC02149,AC096721.1,ALOXE3,AC005842.1
AC007922.4,CT47A2,AC010226.1,TECRL
AL158058.2,AC091179.1,PDGFRB,LINC02661
AC104758.5,MYF5,AL138799.4,AL592182.1
MPEG1,AL136982.7,ADAMTS5,DLG3-AS1
AC069444.1,PRR23D1,AC016168.2,GJB3
PROK2,PTPRCAP,MARC2,CU633967.1
AC068985.1,CT45A6,B9D1,AP001591.1
AC004771.2,CT45A2,BYSL,AL353597.1
AC087392.4,CT45A7,SPC25,AL121957.1
AC025370.2,CT45A8,ZNF672,AC245884.9
AC083805.2,CT45A9,KLHL26,LILRB1
AL669841.1,PRAC2,NBEAL2,EDA2R
AL031768.1,DEFB129,ZFP69,AC011595.1
AC011365.1,OR4F4,DRD4,SHMT1
GFRA4,AC112198.3,TRAM2-AS1,U52112.1
FAIM,AC008808.2,AC010809.2,LINC01532
AC007240.3,AC012414.4,AC061708.1,AP001619.1
AL512427.2,AC090696.1,LAYN,HAND1
P2RY8,AC124312.3,AF287957.1,AC112721.1
NR1H3,AC092725.1,ZFYVE19,CD40LG
AL008638.2,AC098825.1,LINC01090,AL162400.3
C8orf48,AC103833.2,MTMR10,TMEM202
C1orf137,AC092542.1,AGRN,AC010643.1
AL392172.1,REG3A,ZNF70,AC007240.3
AL035420.1,IGKJ5,WASF3-AS1,C12orf77
AL445363.1,IGKJ4,SLC38A8,NIPAL4
UNC13D,IGKJ3,ZNF627,AC138819.1
THAP3,AC016820.1,BTN3A3,RASSF7
FOXD4,AL034430.1,CYGB,FCGBP
MCOLN2,AL513542.1,ZNF473,BHMT
AL080317.2,AL583803.1,HNRNPUL1,AL034428.1
SF3B4,AC003688.2,SORBS3,AC092115.2
LINC01721,AC011352.3,SPIN2B,TRDN
PER3,AL023693.1,AC095057.3,AC012447.1
AC108471.2,FAM99B,MROH8,HLTF-AS1
LINC02554,AC068580.2,KIAA1211,SHOX
OTOP2,PRAMEF10,ELK3,FZD10-AS1
ZNF799,IGHV3-30-2,BFSP2-AS1,DGAT2L6
AC005692.2,IGHVII-22-1,LINC02356,AL807757.2
CBLC,IGHV4-31,SF3A2,AC007463.2
AF099810.1,IGHVII-30-21,AC099850.1,AL513165.1
AL356010.2,FO393408.1,LRIT3,NUDT8
AL078622.1,POTEH-AS1,PABPC4,AL353072.2
AC002480.2,IGHVIV-44-1,TMEM107,AL132633.1
SPEM2,TAF11L11,AC021739.3,CD7
STATH,TAF11L12,BBS10,ICOS
AC005387.1,TAF11L13,PHLDB3,OR2T11
ERVV-1,TAF11L3,ATP13A4,AL596442.1
AC026950.2,TAF11L4,AL356379.2,AL355482.2
POU4F2,TAF11L5,LHX4,BACH1-IT3
CLEC12B,AC012445.1,ASTN2-AS1,SLC34A2
AL021920.1,LINC01810,AC242426.2,FNDC1
AC009269.5,TRBV10-1,ZNF471,LINC01570
DDI1,TRBV11-1,AC093928.1,LINC01864
IGKV1OR1-1,TRBV6-5,PCDHAC2,AC003991.2
LINC01519,IGHVII-44-2,PTRHD1,LINC01591
AC114802.1,IGHV1-45,AC159540.2,Z94160.1
AC022784.2,IGHV3-35,AC008592.1,LINC00692
AL844908.1,IGHV3-36,CNPY4,AC079328.2
LINC02683,IGHV3-37,AC092674.1,UROC1
AC087045.2,IGHV3-38,RING1,LINC02292
AC232271.3,IGHVIII-38-1,AC006372.3,AL359711.2
AC091493.1,IGHV7-40,CACNB2,LINC02536
AC002347.1,IGHVII-40-1,TMEM250,LINC00229
AL158847.1,IGHV3-41,AC097468.2,AC016747.1
AL121890.3,AP006285.1,PTPN7,DHRSX-IT1
AP000542.2,IGLVI-20,ZSWIM3,C1QL2
AC107398.2,IGLV3-32,ZNF705A,AC004231.3
AC079209.2,IGLV3-31,AC114284.1,AC063980.1
AC016044.1,IGLV3-30,TMEM69,AC087672.1
AFM,IGLV3-25,CGN,AC104076.1
AC090155.2,IGHV4-34,EDEM2,AL117350.1
OSR1,IGHV7-34-1,AC021723.2,AC099517.1
CYLD,IGHV1-3,PRKCQ-AS1,AC023781.1
AP000977.1,AC010486.2,PLCH2,AC009275.1
MYH8,PRR33,AP000892.1,AL626787.1
HIST1H4I,IGLV3-21,TNFAIP8L1,GPBAR1
AC010247.2,RSC1A1,AC002310.2,AC092127.2
SLC35G5,IGKV1D-32,ZSCAN9,AC017048.3
AP002884.1,IGKV3D-31,TSBP1,AC011997.2
AC107302.2,SCYGR6,GLT8D2,ZNF346-IT1
LINC02243,SCYGR3,FGGY,C9orf131
ZNF426-DT,PRM3,NRIR,AC074138.1
ARRDC5,KRTAP10-12,SORD,AL031668.1
DLX4,AL355376.1,AL359715.1,OPALIN
AC007128.2,AC114291.2,SMC2,FCGR2A
MCOLN3,CGB5,AL683813.1,LINC02780
AC004921.2,AC013286.1,ZNF491,AC069209.1
AC006305.3,HOXB-AS2,ZNF324B,AC087623.1
AC108925.1,DEFA1,SOX13,AC005307.1
AC133540.1,DEFA1B,CAPN15,APOBEC3G
AC016994.1,DEFB4B,CSRP3-AS1,AC107959.2
AC104088.3,AP006216.2,RAB43,LINC01683
AC104078.2,CT45A3,AC093909.2,TP53TG3D
HSPB9,IGHVII-26-2,HLA-DOB,LINC00900
AC087521.3,AC009336.1,PTRH1,AC008154.2
ZFHX4-AS1,IGHVIII-2-1,PAXIP1-AS1,HYPM
ITGA2,LINC02114,AC009975.1,FAM131C
ANGPTL5,OR13H1,GAS1RR,HCG15
AL606834.2,IGKV2D-36,IDNK,AP000944.7
FOXN3-AS1,AC015468.2,SERPINI2,AC003087.1
AC011468.5,FAM187A,AC010974.2,AC012615.5
AC092168.2,TRBV6-7,TRIM11,CDX1
AC104260.1,KRTAP22-1,PKN1,AL080313.2
PABPC1L2B,KRTAP20-1,DCAKD,AC136698.1
AL161757.3,AC245748.3,ADNP-AS1,AC102953.1
CETN2,MRGPRX4,ZNF614,AC122685.1
ALDOB,KRTAP20-4,IRF1,AL606834.1
TNFRSF10B,AC005324.2,AC072028.1,TSPAN32
MIR497HG,OR2Y1,NR1H2,BX323043.1
CCDC61,AC025183.3,EIF2D,SPINK7
SLCO2B1,FOXB2,AC124290.1,NAT2
LINC01176,ARHGEF19-AS1,ZMYM1,AL133153.2
EFS,AC091979.2,GLTP,DEFB107B
SPANXN4,MRGPRD,SH3PXD2B,AC136443.3
MYH3,AC009121.2,SDC2,AC091730.1
C16orf87,AP006748.2,ZNF69,AP005131.4
AP001453.2,LINC00112,LOXL2,SPRR2G
AF181450.1,AC022367.1,HEATR9,EGFR-AS1
ZNF460,AC055720.2,AC129803.1,PRDM16-DT
LILRB5,SPATA31D1,LMBR1L,AL022318.5
AC117505.1,TAAR9,GBGT1,AL627422.2
BX470102.2,TAAR8,ZBTB8OS,AL121928.1
KRTAP21-2,KRTAP10-8,ZNF563,AC073323.1
AP000356.1,KRTAP10-10,TMEM74B,AL365226.1
AL354936.1,KRTAP12-3,AL353622.1,TBC1D22A-AS1
WDR73,HIST2H3C,ZNF687,AC135050.5
ARHGAP19,KPRP,AC005014.4,AL022324.3
AC068616.2,LCE1F,SFRP2,RNF151
N4BP2,IGHV2-26,SOX9-AS1,ZP4
AC016027.2,LCE3C,CCL3L1,AL031600.2
LINC00901,LCE2C,ARNTL2-AS1,ABT1
KCNJ14,LCE2B,TOB1-AS1,RNASEH2A
AL360013.4,LCE2A,AL356113.1,AC025031.3
AC122108.2,C20orf141,BCL7C,AL590226.2
AL359643.3,LCE4A,SNHG4,LINC02255
LEMD1-DT,AC060814.4,C17orf102,B3GNT8
AC110285.5,OR8K1,RANGAP1,AP000763.4
AC006062.1,OR5D13,CENPW,PSORS1C1
ASB4,OR8H2,AC005865.2,PLEKHO2
MSC,LCE1E,NT5M,SYDE1
CYP2S1,IGHVIII-26-1,FZR1,AL136360.2
AC026471.5,IGHV7-27,LINC01011,TCF24
C22orf15,IGHV4-28,LKAAEAR1,AC007861.1
AC098595.1,IGHVII-28-1,MIMT1,AC113615.1
LINCMD1,IGHV3-32,TUBG1,RSF1-IT2
ZNF681,IGHV3-30,AC011503.1,ZNF768
PSG2,IGHVII-30-1,ZNF134,AC090371.2
AC010745.2,AC092132.1,POSTN,STOML3
ZNF460-AS1,IGHVIII-22-2,AC009292.2,AC017002.6
AC118755.2,IGHV3-23,SLC35A4,HBZ
CARS-AS1,SPATA31D3,VANGL2,AC127540.1
MZB1,IGHV3-25,TMEM269,C1orf232
TRABD2A,IGHVIII-25-1,PEX2,TRIM63
AL592043.1,HNRNPCL1,AC009812.4,LINC02737
TEX33,PRAMEF27,AL138756.1,UBE2L5
AL031709.1,AC245056.1,AC117944.1,AC092902.6
AC008453.1,AC108206.1,ADAMTS10,DCSTAMP
AC011726.3,CT45A5,TRIM36,SIPA1
AC145098.1,CRYAA,SIRT4,AL590640.1
SPATA25,H2BFS,MNX1,P2RY12
AL589946.1,AP001615.1,AL049840.2,LINC02749
LCK,IGHV1-24,SNHG17,CD177
SKA1,IGHV3-63,CSMD3,AL391262.1
RGS18,IGHV3-64,SOWAHC,RPL10L
EMX1,IGHV3-65,PHYH,Z99943.1
SERF1A,IGHV3-53,UBQLN4,AC009121.3
AL023754.1,IGHVII-53-1,ARID3B,CENPK
IGSF11-AS1,IGHV1-67,NR1I2,AC003001.1
MIDN,IGHVII-67-1,LINC00640,NANOGNB
AL137067.3,IGHV1-46,RCCD1,PNLIP
OCLN,IGHVII-46-1,FAM193B,LINC00523
AL031289.2,TRBV12-1,DEPDC4,ITGB1BP2
PRSS37,IGHVIII-47-1,ARRDC1,LINC01780
AC105020.5,IGHV4-39,DDAH1,IL1R2
RTF2,IGHV3-42,AC007622.2,AL513217.1
LINC02394,IGHV3-43,AC092666.1,SMIM1
AP000569.1,IGHVII-43-1,AL158163.1,AC063919.2
C3orf62,IGHVIII-44,CCDC9,AC108727.2
CXCL17,IGHV3-33-2,CELF3,LINC00550
AP001464.1,AC022506.1,FGD6,LINC02503
TTYH2,AL356277.2,LNX1-AS1,WFDC11
AC010931.2,AC034238.3,LOXHD1,AC010422.4
AC069213.1,IGHV3-47,BTG3-AS1,OTOG
AC108467.1,SPRR2B,C8orf37-AS1,AP001025.1
PIP,AC106738.2,MEMO1,IL1R1-AS1
LINC01022,AC007336.2,AC114811.2,AC087588.2
AL356489.4,AC008162.2,TMEM132C,ERVFRD-1
ZMYND10-AS1,CT47A12,C6orf99,PPP1R14A
AC021066.1,CT47A11,MAFF,AC093503.2
CLC,CT47A10,AL021308.1,AL442067.1
HCG20,CT47A9,CHMP1A,AL031667.3
ARHGAP30,CT47A8,KCNV2,KLK5
ST6GAL2-IT1,CT47A7,MIR497HG,AC090993.1
C4BPA,IGHVII-62-1,ADGRG2,AL353658.2
KCNQ1-AS1,IGLV2-34,ZNF396,LINC02204
MBOAT4,IGLV2-33,AC026991.2,LINC02364
CSGALNACT2,IGHVIII-67-2,USP35,LINC00707
IRS4,IGHVIII-67-3,CD58,AC008406.2
AC012676.3,IGHVIII-67-4,AC105052.5,AL139393.3
AL049552.2,IGHV1-68,PACS2,MAPK6-DT
AC073578.1,IGHV3-60,PSG8-AS1,AC114730.2
LINC01776,IGHVII-60-1,AC138627.1,NT5DC4
AC108058.1,AC106872.9,FAM104B,AC118757.1
ADGRE1,IGHV3-29,AC084734.1,OR7A5
LINC01976,CT47A6,Z94721.1,RORC
SMIM12,AC116612.1,S1PR3,HIC1
ARHGAP25,OR6C65,AC006427.2,AC107074.1
STK32A,OR10P1,ZNF625,CPA2
ZNF470,CT47A5,JAG1,POU4F3
ZSCAN16,CT47A4,CYP26A1,AL121899.4
AP002449.1,CT47A3,PRR16,AL157359.1
AC011239.1,AL008723.1,FZD4,SPDYC
AC005692.3,AL691459.1,AC078860.2,DNASE2B
AC099511.1,TRAJ1,CHRNB1,AC012066.2
AC026979.2,IGKV1D-42,GRM7-AS3,AC010727.1
DEFB108B,AC092327.2,INTS13,MLC1
AL590226.2,AC103925.1,AC103982.1,AC011389.2
AC109133.1,AC021072.1,AC083855.2,AL133325.2
OR10D3,AC004080.4,C1orf198,AC132825.3
LINC02255,AL590227.1,FAM86B1,OR7D4
KRT5,OR7G3,GMFG,ARL11
PLA2G4F,AL445471.1,B4GALT1,AL589765.1
OR8G5,AL159990.1,SNCAIP,LINC01678
AC009533.3,AL646090.1,PAPSS2,LINC01905
ACSM2B,LINC02639,SMAD1,AC126175.2
AC073218.1,FGFBP1,PRDX6,AC079385.2
C5orf30,IGKV3D-7,ANKEF1,AC008752.1
AC068946.3,SCYGR1,HEATR4,WWC2-AS2
AC116914.1,AC026470.3,MFSD5,AC114776.1
OSR2,LINC00273,AL080250.1,ERICH4
DIO1,AC026462.2,AL353689.3,KLK11
ECHDC3,FAM197Y7,CENPM,HUS1B
AC022558.1,H2AFB2,AC016723.1,TMEM215
GSDMB,F8A2,KATNAL2,AC090197.1
GINS1,IGKV3D-15,CASS4,AC006305.1
CST7,IGKV2D-14,ZCCHC3,MIXL1
AC064834.1,OR10A7,MYO1H,AC103987.2
FNDC11,IGKV1D-12,PFN1,AL023882.1
AC022137.4,IGKV2D-10,MIR4458HG,BPIFB4
AC009065.8,OR6C74,CLP1,USP30-AS1
AC125611.4,AC105389.1,ACADL,AL133240.2
LINC00652,AC092138.1,AC008267.5,AC108516.1
ALDH16A1,AC098680.1,FCF1,TRAJ14
CFHR5,AC010745.3,C9orf40,KRT9
AC134775.1,AC090957.1,KCNE2,AL133279.3
SLC1A2,HOXC5,AC008105.1,Z98257.1
CADM2-AS1,AL358972.1,FSTL5,AL133493.2
AC092378.1,IGKV1D-13,PDCD2,LINC01706
TICRR,AC108747.1,ZNF777,AC019294.3
AC026358.1,SMIM39,SAMD5,AC104472.1
CCDC70,TAF11L6,AC068724.3,AC040904.1
FO680682.1,CABS1,PML,LINC01694
AC023787.3,KRT6C,C2CD6,AC006487.2
SCP2D1,C12orf80,PIAS3,AL117328.2
AL079307.2,IGKV1OR22-5,GRN,SSMEM1
AL138478.1,IGKV3OR22-2,IER3,SIGLEC11
GAS8-AS1,TAAR5,PEAK3,NLRP4
AC080068.1,AC004882.2,AC127024.3,AL021707.5
AC005899.1,S100A7L2,ACACB,LINC01849
AC114812.2,LCE3D,DSCC1,AL663058.2
TBX6,SPHAR,CPB2,NPIPA2
AC016292.1,AC117469.1,NOL6,AC010181.1
THOC6,FTHL17,PPP1R3E,AL121672.3
AC009779.5,AC107308.1,AL390198.1,DNAI2
LRIG2-DT,AC004975.2,AC091563.1,AC126178.1
AC131009.3,AC068880.2,IFI27L2,SIX3-AS1
AC022816.1,CXorf49B,SERTAD1,MYL1
AC105213.1,OR6X1,ZC2HC1C,AC004994.1
RNF145,LINC02041,AP4B1,AL360294.1
PIAS4,TRBV11-2,AC093525.6,AC116351.1
LINC01709,IGKV1D-37,UNC13B,AC021860.1
AC091906.1,KRT6B,DEPTOR,SPINT1
AL391294.1,AP001476.3,SNAP29,AC091043.1
AC010230.1,AC127459.1,AP000704.1,AL138826.1
DTX2,IGKV4-1,PRUNE1,ACE2
AC004837.2,IGKV5-2,LAMP3,HSD3B7
AL158212.5,IGKV2D-40,EXOSC1,DKK4
OR6C75,IGKV1D-39,AL136115.3,AL136985.3
RRP12,IGKV2D-38,CLIP3,AC122697.1
ADIPOQ,AC106730.1,FAM50B,SLC38A3
LINC01242,AC084121.5,PROX1-AS1,AC110741.1
BCL3,AC084121.13,AC011939.2,ZNF32-AS1
AC024933.1,DEFB4A,PSMG4,LILRA4
AC012055.1,TAF11L14,CERS2,AC007787.1
PCF11-AS1,LINC02110,AC117528.1,AC104137.1
PRRX1,AC138869.2,PQBP1,GABRQ
SLC5A1,AC096920.1,NAV2-AS3,VWF
LINC02542,IQCF6,SCAT1,AC090457.1
AL353612.1,C1QTNF5,AL355999.1,PLD2
AC016716.2,IGKV1OR22-1,LINC00910,AL359771.1
FOLR3,AC084121.7,WDCP,AC007342.4
AP003398.2,AC136428.1,B3GNTL1,TAS2R1
LINC01152,AC140658.2,KIF17,NCR2
TM4SF19,IGHV3OR16-11,KCNK15-AS1,MB
CSF1R,IGHV3OR16-7,ZNF787,ZFP57
TRAF3IP3,FP325313.3,ZNF449,CDCA5
